<Header>
User name: 
Location: probe cabin
# of Location: 2
Model: 11-D
Serial No.: 11D20167
Firmware revision: 12.50E
Software revision: 1179-V2-10 (23-01-2023)
Unit: Mass fraction [ug/m3]
C-factor: 1,00
location factor: 1,00
Comment: test room aerosol conditions
online data
<Data>
[d&t31.12.2035 11:50:55]	TSP [ug/m3]	PM10 [ug/m3]	PM4 [ug/m3]	PM2,5 [ug/m3]	PM1 [ug/m3]	PMcoarse [ug/m3]	Inhalable [ug/m3]	Thoracic [ug/m3]	Respirable [ug/m3]	pm10-IAQ [ug/m3]	pm2,5-IAQ [ug/m3]	pm1-IAQ [ug/m3]
11.09.2025 09:00:34	353,8	39,0	15,5	6,7	1,7	32,3	180,2	56,6	13,8	47,4	5,1	1,3
11.09.2025 09:00:40	536,0	28,1	7,6	5,6	1,3	22,5	291,7	82,8	6,4	36,8	4,3	1,0
11.09.2025 09:00:46	173,5	39,5	11,7	5,1	1,6	34,4	126,7	71,2	10,6	50,9	3,9	1,3
11.09.2025 09:00:52	200,9	39,9	12,0	6,2	1,5	33,7	135,8	67,7	10,0	50,7	4,7	1,2
11.09.2025 09:00:58	1099,5	34,8	11,5	7,4	1,6	27,4	370,9	50,2	9,7	43,7	5,6	1,2
11.09.2025 09:01:04	318,6	34,8	11,4	4,7	1,4	30,2	184,7	66,4	10,5	43,8	3,5	1,1
11.09.2025 09:01:10	273,8	31,2	10,7	4,8	1,1	26,3	154,7	53,3	9,5	38,8	3,7	0,9
11.09.2025 09:01:16	161,6	38,5	16,1	8,0	1,9	30,5	117,0	66,0	14,2	46,3	6,0	1,4
11.09.2025 09:01:22	317,1	50,7	8,1	3,6	1,4	47,1	204,4	93,6	8,9	72,3	2,8	1,1
11.09.2025 09:01:28	101,1	44,1	11,4	5,8	1,4	38,4	86,6	61,8	10,4	58,5	4,4	1,1
11.09.2025 09:01:34	169,1	48,4	23,4	11,8	2,0	36,6	122,5	72,7	19,0	54,4	8,9	1,6
11.09.2025 09:01:40	133,3	31,2	18,5	8,0	1,7	23,3	92,8	51,2	15,5	32,5	6,0	1,3
11.09.2025 09:01:46	115,9	18,2	4,9	3,8	1,6	14,4	79,3	39,1	4,2	23,9	2,9	1,2
11.09.2025 09:01:52	140,8	24,3	7,9	3,3	1,2	21,0	94,0	44,8	7,9	31,7	2,5	1,0
11.09.2025 09:01:58	273,0	49,2	9,3	5,2	1,7	44,0	182,2	86,6	8,6	67,4	3,9	1,3
11.09.2025 09:02:04	234,9	42,5	12,1	6,2	1,9	36,3	145,0	65,1	11,2	55,8	4,7	1,5
11.09.2025 09:02:10	165,9	43,5	15,6	7,6	1,6	35,9	121,7	70,9	13,3	53,6	5,7	1,2
11.09.2025 09:02:16	343,2	30,3	8,3	4,3	1,5	26,0	197,9	68,2	7,4	39,3	3,2	1,2
11.09.2025 09:02:22	181,9	19,2	7,1	5,7	1,7	13,4	113,4	45,9	5,7	23,5	4,3	1,3
11.09.2025 09:02:28	1158,9	43,6	12,7	4,9	1,6	38,7	414,3	72,2	12,3	57,1	3,7	1,2
11.09.2025 09:02:34	512,5	32,9	16,1	7,7	1,8	25,2	277,0	79,4	13,6	37,3	5,8	1,4
11.09.2025 09:02:40	93,2	53,7	16,5	7,9	1,6	45,8	83,3	65,4	14,0	67,7	6,0	1,3
11.09.2025 09:02:46	154,8	68,6	20,4	9,6	1,8	59,0	131,9	94,8	18,2	88,6	7,2	1,4
11.09.2025 09:02:52	175,9	40,4	9,8	4,6	1,8	35,9	123,6	65,9	9,1	53,5	3,5	1,4
11.09.2025 09:02:58	175,3	30,8	10,8	4,6	1,7	26,2	120,0	60,7	9,0	37,0	3,5	1,3
11.09.2025 09:03:04	193,9	46,7	15,7	7,8	1,5	38,9	135,5	73,2	13,3	57,9	5,9	1,2
11.09.2025 09:03:10	220,6	38,9	14,5	6,8	1,4	32,1	130,4	54,8	11,8	46,2	5,1	1,1
11.09.2025 09:03:16	222,9	42,7	15,2	5,9	1,4	36,8	143,9	66,6	13,2	52,2	4,4	1,1
11.09.2025 09:03:22	377,5	41,8	16,4	7,4	1,6	34,5	221,8	82,9	14,6	50,7	5,6	1,3
11.09.2025 09:03:28	186,2	41,8	15,3	7,6	1,5	34,2	126,2	64,7	12,7	51,1	5,8	1,1
11.09.2025 09:03:34	128,5	25,1	12,5	6,2	1,4	18,9	82,1	38,3	10,1	27,4	4,7	1,1
11.09.2025 09:03:40	349,4	30,7	15,0	5,9	1,7	24,8	197,4	65,7	12,7	34,0	4,5	1,3
11.09.2025 09:03:46	157,9	28,9	16,7	9,1	1,6	19,8	99,7	45,4	13,0	30,0	6,9	1,3
11.09.2025 09:03:52	171,3	33,1	18,0	7,7	1,6	25,4	114,6	58,1	14,0	34,2	5,8	1,2
11.09.2025 09:03:58	570,2	31,1	12,8	6,3	1,9	24,8	243,3	43,8	10,3	36,1	4,7	1,5
11.09.2025 09:04:04	449,4	30,7	8,9	5,3	1,7	25,4	226,7	59,7	7,5	39,3	4,0	1,3
11.09.2025 09:04:10	257,3	37,8	7,5	5,0	1,4	32,9	156,4	65,0	7,0	52,0	3,7	1,1
11.09.2025 09:04:16	155,9	38,8	20,2	10,1	1,7	28,6	104,3	54,5	16,1	41,9	7,6	1,3
11.09.2025 09:04:22	545,9	41,9	12,6	6,4	1,6	35,6	313,1	102,7	10,9	52,9	4,8	1,2
11.09.2025 09:04:28	66,3	28,7	12,8	6,7	1,7	22,0	53,4	37,6	10,7	33,0	5,0	1,3
11.09.2025 09:04:34	864,5	28,0	9,9	3,9	1,5	24,1	393,8	72,1	8,3	33,6	3,0	1,2
11.09.2025 09:04:40	248,2	40,8	16,8	8,3	1,5	32,5	147,2	61,0	13,6	48,0	6,2	1,1
11.09.2025 09:04:46	147,0	37,2	17,8	9,0	1,8	28,3	98,7	52,1	14,4	41,5	6,8	1,4
11.09.2025 09:04:52	136,4	26,5	8,0	4,0	1,4	22,4	90,9	44,1	7,1	33,7	3,1	1,1
11.09.2025 09:04:58	4,7	4,7	4,7	4,6	3,8	0,1	3,7	3,7	3,7	3,7	3,6	3,1
11.09.2025 09:05:04	19,9	17,9	10,5	6,9	4,0	11,0	19,6	18,2	9,0	19,5	5,4	3,3
11.09.2025 09:05:10	42,9	23,4	13,2	7,8	4,4	15,6	35,3	26,9	10,9	25,0	6,1	3,6
11.09.2025 09:05:16	331,9	36,7	16,3	8,6	4,9	28,0	162,8	47,5	13,8	42,7	6,8	3,9
11.09.2025 09:05:22	6,9	6,9	6,9	6,5	5,2	0,4	5,4	5,4	5,4	5,4	5,2	4,2
11.09.2025 09:05:28	159,5	11,8	10,3	7,8	5,5	4,0	78,4	18,0	8,3	9,8	6,2	4,5
11.09.2025 09:05:34	47,2	27,3	14,6	7,9	5,5	19,4	39,7	30,9	12,2	29,4	6,3	4,5
11.09.2025 09:05:40	65,0	16,9	10,3	7,6	5,6	9,3	45,4	25,7	8,4	17,7	6,0	4,5
11.09.2025 09:05:46	84,4	23,0	12,8	8,0	5,4	15,0	60,4	35,1	10,7	25,0	6,3	4,4
11.09.2025 09:05:52	18,3	18,2	14,1	9,1	5,4	9,1	17,4	17,2	12,0	17,4	7,1	4,4
11.09.2025 09:05:58	37,0	18,6	9,7	6,5	5,5	12,2	31,1	23,2	8,4	20,9	5,2	4,4
11.09.2025 09:06:04	17,7	16,1	11,4	7,6	5,6	8,4	15,3	14,3	9,0	15,2	6,0	4,5
11.09.2025 09:06:10	23,0	16,8	10,9	7,4	5,3	9,4	19,5	16,8	8,9	17,0	5,8	4,3
11.09.2025 09:06:16	17,1	16,7	12,4	8,4	5,6	8,3	15,7	15,2	10,0	15,7	6,6	4,5
11.09.2025 09:06:22	77,4	16,1	7,7	6,1	5,5	10,0	53,5	28,3	6,4	18,2	4,9	4,5
11.09.2025 09:06:28	6,4	6,4	6,4	6,3	5,4	0,1	5,1	5,1	5,1	5,1	5,0	4,4
11.09.2025 09:06:34	132,7	23,3	10,4	8,3	5,7	15,0	91,0	46,2	8,8	28,0	6,5	4,6
11.09.2025 09:06:40	89,8	28,3	17,4	10,5	6,2	17,9	64,5	39,2	14,1	29,1	8,2	5,0
11.09.2025 09:06:46	62,6	14,6	8,3	6,7	6,0	7,8	43,9	24,3	7,3	16,3	5,4	4,9
11.09.2025 09:06:52	17,4	17,3	15,0	9,5	5,8	7,9	14,4	14,3	11,8	14,4	7,4	4,7
11.09.2025 09:06:58	132,3	27,6	14,5	9,3	5,5	18,3	84,7	40,4	11,6	30,0	7,3	4,5
11.09.2025 09:07:04	14,9	14,9	13,8	10,3	6,0	4,6	12,2	12,2	11,0	12,2	8,1	4,8
11.09.2025 09:07:10	1030,4	15,8	12,6	8,5	6,5	7,4	316,3	16,9	10,7	14,6	6,7	5,2
11.09.2025 09:07:16	56,2	14,4	12,7	8,8	5,9	5,6	36,5	19,6	9,8	11,4	7,0	4,8
11.09.2025 09:07:22	39,4	19,8	10,6	7,3	5,9	12,5	32,1	23,6	8,8	21,8	5,8	4,8
11.09.2025 09:07:28	6,2	6,2	6,2	6,1	5,3	0,1	5,0	5,0	5,0	5,0	4,9	4,3
11.09.2025 09:07:34	53,5	11,6	8,8	6,9	6,0	4,7	36,8	19,8	7,8	11,7	5,5	4,8
11.09.2025 09:07:40	22,3	15,8	8,4	6,4	5,5	9,4	19,9	16,8	6,9	17,4	5,1	4,5
11.09.2025 09:07:46	15,0	15,0	14,0	9,4	6,0	5,7	11,6	11,6	10,8	11,6	7,3	4,8
11.09.2025 09:07:52	14,6	14,2	10,1	7,8	6,5	6,4	14,5	14,0	8,7	14,5	6,2	5,3
11.09.2025 09:07:58	555,7	16,6	9,7	7,0	6,1	9,6	227,4	28,3	8,3	18,0	5,6	4,9
11.09.2025 09:08:04	10,9	10,9	10,2	8,0	6,0	2,9	8,5	8,5	8,0	8,5	6,3	4,8
11.09.2025 09:08:10	22,5	16,2	10,2	7,6	6,1	8,7	19,2	16,5	8,4	16,6	6,0	4,9
11.09.2025 09:08:16	14,9	13,2	8,9	6,9	6,0	6,3	13,2	12,2	7,2	13,1	5,6	4,9
11.09.2025 09:08:22	18,2	18,2	16,3	10,4	6,1	7,8	14,0	14,0	12,5	14,0	8,2	5,0
11.09.2025 09:08:28	13,6	13,5	10,9	7,6	6,6	5,9	11,6	11,5	8,8	11,6	6,1	5,3
11.09.2025 09:08:34	12,2	12,1	9,3	6,7	6,2	5,4	11,2	11,1	7,8	11,2	5,4	5,0
11.09.2025 09:08:40	14,5	14,5	12,4	8,4	6,0	6,1	11,9	11,8	9,9	11,9	6,7	4,9
11.09.2025 09:08:46	23,6	17,0	9,6	7,4	6,0	9,6	20,9	17,8	7,9	18,3	5,9	4,9
11.09.2025 09:08:52	9,3	9,3	8,4	6,8	5,9	2,5	7,9	7,9	7,0	7,9	5,5	4,8
11.09.2025 09:08:58	16,1	14,4	9,3	6,9	6,0	7,6	14,8	13,7	7,8	14,7	5,5	4,9
11.09.2025 09:09:04	6,7	6,7	6,7	6,5	5,8	0,1	5,3	5,3	5,3	5,3	5,3	4,7
11.09.2025 09:09:10	10,5	10,5	9,7	7,8	5,7	2,7	8,8	8,8	7,9	8,8	6,2	4,6
11.09.2025 09:09:16	13,7	13,7	12,5	8,6	6,0	5,1	10,6	10,6	9,7	10,6	6,8	4,8
11.09.2025 09:09:22	15,2	15,2	13,9	8,9	5,7	6,3	11,7	11,7	10,7	11,7	7,0	4,6
11.09.2025 09:09:28	8,3	8,3	8,2	7,6	5,9	0,7	6,5	6,5	6,5	6,5	6,0	4,7
11.09.2025 09:09:34	6,6	6,6	6,6	6,5	5,7	0,1	5,3	5,3	5,3	5,3	5,2	4,6
11.09.2025 09:09:40	51,8	10,0	9,3	7,6	6,1	2,4	33,2	16,3	7,4	8,1	6,1	4,9
11.09.2025 09:09:46	29,3	23,0	15,8	10,0	5,9	13,0	25,3	22,5	12,8	22,8	7,8	4,8
11.09.2025 09:09:52	18,6	18,2	13,0	8,8	6,7	9,4	18,2	17,7	11,1	18,2	7,0	5,4
11.09.2025 09:09:58	88,4	9,5	8,5	7,2	6,4	2,2	50,0	16,7	7,1	8,1	5,8	5,2
11.09.2025 09:10:04	11,6	11,6	8,9	6,6	6,0	5,0	10,7	10,6	7,6	10,7	5,3	4,8
11.09.2025 09:10:10	5,8	5,8	5,8	5,8	5,6	0,0	4,7	4,7	4,7	4,7	4,7	4,5
11.09.2025 09:10:16	81,1	19,4	8,6	7,4	6,2	12,0	58,9	33,2	7,5	23,5	5,9	5,0
11.09.2025 09:10:22	7,7	7,7	7,7	7,4	6,1	0,3	6,1	6,1	6,1	6,1	5,9	4,9
11.09.2025 09:10:28	11,3	11,3	10,6	8,1	6,3	3,2	8,8	8,8	8,3	8,8	6,4	5,1
11.09.2025 09:10:34	11,2	11,1	9,0	6,7	5,8	4,4	10,4	10,3	7,7	10,4	5,4	4,7
11.09.2025 09:10:40	21,7	19,7	13,1	8,3	5,4	11,4	19,8	18,4	10,5	19,7	6,5	4,4
11.09.2025 09:10:46	11,8	11,8	9,9	6,2	5,4	5,6	9,8	9,8	8,0	9,8	5,0	4,4
11.09.2025 09:10:52	163,0	13,6	9,6	7,6	5,5	6,0	82,1	20,7	7,7	13,3	6,0	4,5
11.09.2025 09:10:58	58,4	14,9	10,3	7,6	5,9	7,3	39,8	21,9	8,2	14,6	6,0	4,8
11.09.2025 09:11:04	17,4	17,4	15,4	9,5	5,5	8,0	14,0	14,0	12,1	14,0	7,4	4,4
11.09.2025 09:11:10	89,2	10,3	9,8	7,7	6,1	2,5	49,9	16,6	7,7	8,0	6,2	4,9
11.09.2025 09:11:16	15,9	15,8	13,5	9,5	5,4	6,4	13,2	13,1	10,7	13,2	7,4	4,4
11.09.2025 09:11:22	41,0	26,6	11,2	7,8	6,3	18,7	37,0	30,2	9,4	31,8	6,2	5,1
11.09.2025 09:11:28	23,8	17,5	11,4	7,8	5,9	9,7	20,8	18,1	9,6	18,2	6,2	4,8
11.09.2025 09:11:34	35,3	17,4	12,5	9,0	6,3	8,4	27,0	19,6	10,1	16,8	7,1	5,1
11.09.2025 09:11:40	11,1	11,1	10,0	7,3	5,4	3,8	8,6	8,6	7,8	8,6	5,8	4,4
11.09.2025 09:11:46	11,6	11,6	10,5	7,7	6,0	3,9	9,0	9,0	8,2	9,0	6,1	4,8
11.09.2025 09:11:52	6,9	6,9	6,9	6,7	5,7	0,2	5,5	5,5	5,5	5,5	5,4	4,6
11.09.2025 09:11:58	10,4	10,4	9,5	7,0	5,5	3,4	8,1	8,1	7,4	8,1	5,6	4,4
11.09.2025 09:12:04	40,7	16,7	8,4	7,2	5,9	9,5	31,7	21,7	6,9	19,0	5,7	4,7
11.09.2025 09:12:10	20,5	18,7	12,4	8,8	6,0	10,0	19,1	17,9	10,4	19,0	6,9	4,9
11.09.2025 09:12:16	10,0	10,0	8,8	6,5	5,9	3,5	7,8	7,8	6,9	7,8	5,2	4,8
11.09.2025 09:12:22	24,6	18,4	12,2	8,4	5,8	10,0	20,1	17,4	9,6	17,6	6,6	4,7
11.09.2025 09:12:28	13,7	13,7	12,2	8,2	5,9	5,5	11,3	11,2	9,8	11,3	6,5	4,7
11.09.2025 09:12:34	11,8	11,8	10,1	7,3	5,9	4,4	9,8	9,8	8,2	9,8	5,9	4,7
11.09.2025 09:12:40	1531,3	20,8	15,0	9,4	5,6	11,4	505,6	24,7	12,2	19,8	7,4	4,5
11.09.2025 09:12:46	40,2	25,7	10,0	7,3	5,6	18,4	37,0	30,2	8,7	31,8	5,8	4,5
11.09.2025 09:12:52	97,2	16,6	11,5	8,4	6,3	8,2	58,3	24,0	9,5	16,3	6,6	5,1
11.09.2025 09:12:58	24,7	18,4	10,9	7,3	5,6	11,2	21,9	19,1	9,1	19,3	5,8	4,5
11.09.2025 09:13:04	12,6	12,6	11,0	7,7	5,6	4,8	10,4	10,4	8,9	10,4	6,1	4,5
11.09.2025 09:13:10	13,6	13,2	10,4	7,9	5,8	5,3	12,0	11,6	8,3	12,0	6,3	4,7
11.09.2025 09:13:16	12,4	12,1	9,3	7,6	5,6	4,5	11,8	11,4	7,8	11,8	6,0	4,5
