<Header>
User name: CF
Location: laboratory
# of Location: 1
Model: 1.109
Serial No.: 9G050007
Firmware revision: 12.30E
Software revision: 7-1 Rev XII (27-02-2019)
Unit: ug/m3
C-factor: 1,00
Comment: test room aerosol conditions
online data
<Data>
[d&t31.12.2035 11:50:55]	PM10 [ug/m3]	PM2,5 [ug/m3]	PM1 [ug/m3]	Inhalable [ug/m3]	Thoracic [ug/m3]	Alveolic [ug/m3]
11.09.2025 08:45:07	430,7	32,6	15,4	9088,8	878,0	61,0
11.09.2025 08:45:13	307,7	26,4	13,7	4171,3	461,4	53,6
11.09.2025 08:45:19	316,2	32,5	14,5	2773,4	402,7	67,9
11.09.2025 08:45:25	229,2	25,5	13,6	1490,6	282,3	43,2
11.09.2025 08:45:31	326,2	28,4	14,5	7224,6	617,9	66,4
11.09.2025 08:45:37	296,5	28,5	14,4	10853,5	754,8	59,2
11.09.2025 08:45:43	184,1	33,0	15,1	4339,2	328,8	74,9
11.09.2025 08:45:49	309,6	33,7	15,4	7502,4	596,9	62,1
11.09.2025 08:45:55	377,2	33,6	14,6	8943,6	702,1	79,4
11.09.2025 08:46:01	516,5	26,7	14,2	8133,4	823,8	46,1
11.09.2025 08:46:07	422,3	27,9	14,3	5798,8	613,6	59,3
11.09.2025 08:46:13	418,0	30,7	15,4	9585,6	788,4	72,2
11.09.2025 08:46:19	710,3	32,8	15,4	10565,3	1175,7	86,2
11.09.2025 08:46:25	572,3	26,3	14,6	9487,2	992,7	73,2
11.09.2025 08:46:31	458,4	29,6	14,8	5592,6	737,5	72,2
11.09.2025 08:46:37	393,8	34,7	15,4	5692,4	582,8	78,6
11.09.2025 08:46:43	496,1	33,7	15,3	7730,2	804,1	75,1
11.09.2025 08:46:49	369,4	28,1	15,2	11401,1	835,2	63,8
11.09.2025 08:46:55	451,1	34,7	15,8	10424,4	848,3	67,4
11.09.2025 08:47:01	585,8	27,6	14,6	10273,4	1052,7	75,6
11.09.2025 08:47:07	405,3	32,8	14,9	9222,2	779,8	76,5
11.09.2025 08:47:13	680,7	33,8	15,3	7720,6	1049,8	85,0
11.09.2025 08:47:19	278,7	32,1	15,6	7873,4	599,9	69,9
11.09.2025 08:47:25	409,3	32,3	15,4	7696,0	750,2	66,8
11.09.2025 08:47:31	615,1	31,8	15,6	5506,0	796,6	75,8
11.09.2025 08:47:37	455,7	30,3	15,0	8693,5	761,5	69,4
11.09.2025 08:47:43	367,6	28,7	15,1	9371,0	731,8	63,5
11.09.2025 08:47:49	519,7	33,6	15,1	7948,0	868,3	82,0
11.09.2025 08:47:55	118,2	27,9	13,9	6770,6	392,5	44,8
11.09.2025 08:48:01	200,0	23,9	13,7	3573,3	310,5	40,3
11.09.2025 08:48:07	181,0	27,1	13,6	4733,3	359,9	53,8
11.09.2025 08:48:13	266,1	22,3	12,4	5172,1	488,0	42,8
11.09.2025 08:48:19	219,4	24,7	13,2	4857,5	400,6	44,9
11.09.2025 08:48:25	220,0	24,3	13,5	3595,5	332,5	51,1
11.09.2025 08:48:31	191,1	23,4	13,6	4237,4	372,7	39,2
11.09.2025 08:48:37	130,4	23,9	12,9	5305,0	337,5	32,7
11.09.2025 08:48:43	169,6	23,3	12,9	4774,8	386,3	40,9
11.09.2025 08:48:49	107,1	20,8	13,2	1257,3	146,7	31,4
11.09.2025 08:48:55	68,5	22,0	12,8	1149,6	105,8	33,5
11.09.2025 08:49:01	95,6	25,0	13,0	1242,8	133,3	31,8
11.09.2025 08:49:07	81,2	22,7	12,8	2418,6	188,7	35,5
11.09.2025 08:49:13	86,8	26,0	13,4	1231,3	122,8	33,0
11.09.2025 08:49:19	80,1	22,7	12,3	2904,4	223,1	31,4
11.09.2025 08:49:25	276,1	25,2	13,1	2094,4	367,9	41,9
11.09.2025 08:49:31	95,7	22,5	12,7	2246,2	167,6	40,5
11.09.2025 08:49:37	257,7	23,5	12,3	3762,2	454,9	33,7
11.09.2025 08:49:43	87,8	19,3	12,1	1372,0	165,8	30,5
11.09.2025 08:49:49	164,4	18,7	11,8	3571,3	351,8	28,2
11.09.2025 08:49:55	118,7	23,0	12,3	1269,7	159,1	40,7
11.09.2025 08:50:01	169,4	27,4	13,1	5490,0	422,7	49,1
11.09.2025 08:50:07	100,8	28,3	14,1	3945,8	238,0	44,1
11.09.2025 08:50:13	53,6	22,1	12,4	58,9	57,7	35,6
11.09.2025 08:50:19	347,1	27,4	13,9	8626,5	714,8	52,1
11.09.2025 08:50:25	235,3	21,9	12,9	3968,0	387,8	37,7
11.09.2025 08:50:31	215,6	22,2	12,2	2726,6	335,1	39,9
11.09.2025 08:50:37	206,5	22,1	12,9	4744,5	426,4	35,0
