<Header>
User name: 
Location: probe cabin
# of Location: 2
Model: 11-D
Serial No.: 11D20167
Firmware revision: 12.50E
Software revision: 1179-V2-10 (23-01-2023)
Unit: log data
C-factor: 1,00
location factor: 1,00
Comment: test room aerosol conditions
online data
K-line: K	773	802	1276	0	0	62	118

<Data>
[d&t31.12.2035 11:50:55]	P	Year	Mon	Day	Hr	Min	Sec	Loc	GF	Err	Qbatt	Im	Temp	rH	Velo	Pres	Dir	Rain	Iv	P_Weight	P_Vol[l]	rH_i	Temp_i	Latitude	Longitude	Height	Flow[%]	SFlow
11.09.2025 08:51:04	P	25	9	11	8	51	4	2	100	0	NA	29	NA	NA	NA	1004,1	NA	NA	6	1129,1	36682,6	54,0	26,8	NA	NA	NA	100,6A	NA
11.09.2025 08:51:10	P	25	9	11	8	51	10	2	100	0	NA	29	NA	NA	NA	1004,1	NA	NA	6	1129,2	36682,8	54,2	26,8	NA	NA	NA	100,6A	NA
11.09.2025 08:51:16	P	25	9	11	8	51	16	2	100	0	NA	29	NA	NA	NA	1004,5	NA	NA	6	1129,2	36682,9	54,4	26,8	NA	NA	NA	100,6A	NA
11.09.2025 08:51:22	P	25	9	11	8	51	22	2	100	0	NA	30	NA	NA	NA	1004,5	NA	NA	6	1129,2	36683,0	54,6	26,8	NA	NA	NA	100,6A	NA
11.09.2025 08:51:28	P	25	9	11	8	51	28	2	100	0	NA	29	NA	NA	NA	1004,1	NA	NA	6	1129,3	36683,1	54,7	26,8	NA	NA	NA	100,6A	NA
11.09.2025 08:51:34	P	25	9	11	8	51	34	2	100	0	NA	29	NA	NA	NA	1004,5	NA	NA	6	1129,3	36683,3	54,8	26,8	NA	NA	NA	100,6A	NA
11.09.2025 08:51:40	P	25	9	11	8	51	40	2	100	0	NA	29	NA	NA	NA	1004,5	NA	NA	6	1129,3	36683,4	54,8	26,8	NA	NA	NA	100,6A	NA
11.09.2025 08:51:46	P	25	9	11	8	51	46	2	100	0	NA	29	NA	NA	NA	1004,1	NA	NA	6	1129,3	36683,5	54,8	26,9	NA	NA	NA	100,6A	NA
11.09.2025 08:51:52	P	25	9	11	8	51	52	2	100	0	NA	29	NA	NA	NA	1004,5	NA	NA	6	1129,4	36683,6	55,0	26,8	NA	NA	NA	100,6A	NA
11.09.2025 08:51:58	P	25	9	11	8	51	58	2	100	0	NA	29	NA	NA	NA	1004,1	NA	NA	6	1129,5	36683,7	55,1	26,9	NA	NA	NA	100,6A	NA
11.09.2025 08:52:04	P	25	9	11	8	52	4	2	100	0	NA	29	NA	NA	NA	1004,5	NA	NA	6	1129,5	36683,9	55,3	26,8	NA	NA	NA	100,6A	NA
11.09.2025 08:52:10	P	25	9	11	8	52	10	2	100	0	NA	29	NA	NA	NA	1004,9	NA	NA	6	1129,5	36684,0	55,5	26,8	NA	NA	NA	100,6A	NA
11.09.2025 08:52:16	P	25	9	11	8	52	16	2	100	0	NA	29	NA	NA	NA	1004,5	NA	NA	6	1129,5	36684,1	55,8	26,9	NA	NA	NA	100,6A	NA
11.09.2025 08:52:22	P	25	9	11	8	52	22	2	100	0	NA	29	NA	NA	NA	1004,5	NA	NA	6	1129,5	36684,2	55,9	26,8	NA	NA	NA	100,6A	NA
11.09.2025 08:52:28	P	25	9	11	8	52	28	2	100	0	NA	29	NA	NA	NA	1004,5	NA	NA	6	1129,5	36684,3	56,0	26,9	NA	NA	NA	100,6A	NA
11.09.2025 08:52:34	P	25	9	11	8	52	34	2	100	0	NA	29	NA	NA	NA	1004,6	NA	NA	6	1129,5	36684,5	56,1	26,9	NA	NA	NA	100,6A	NA
11.09.2025 08:52:40	P	25	9	11	8	52	40	2	100	0	NA	29	NA	NA	NA	1004,5	NA	NA	6	1129,6	36684,6	56,2	26,9	NA	NA	NA	100,6A	NA
11.09.2025 08:52:46	P	25	9	11	8	52	46	2	100	0	NA	30	NA	NA	NA	1004,5	NA	NA	6	1129,6	36684,7	56,3	26,9	NA	NA	NA	100,6A	NA
11.09.2025 08:52:52	P	25	9	11	8	52	52	2	100	0	NA	29	NA	NA	NA	1004,5	NA	NA	6	1129,6	36684,8	56,4	26,9	NA	NA	NA	100,6A	NA
11.09.2025 08:52:58	P	25	9	11	8	52	58	2	100	0	NA	29	NA	NA	NA	1004,5	NA	NA	6	1129,7	36684,9	56,4	26,9	NA	NA	NA	100,6A	NA
11.09.2025 08:53:04	P	25	9	11	8	53	4	2	100	0	NA	30	NA	NA	NA	1004,5	NA	NA	6	1129,7	36685,1	56,6	26,9	NA	NA	NA	100,6A	NA
11.09.2025 08:53:10	P	25	9	11	8	53	10	2	100	0	NA	29	NA	NA	NA	1004,5	NA	NA	6	1129,8	36685,2	56,8	26,9	NA	NA	NA	100,6A	NA
11.09.2025 08:53:16	P	25	9	11	8	53	16	2	100	0	NA	30	NA	NA	NA	1004,5	NA	NA	6	1129,8	36685,3	57,0	26,9	NA	NA	NA	100,6A	NA
11.09.2025 08:53:22	P	25	9	11	8	53	22	2	100	0	NA	30	NA	NA	NA	1004,5	NA	NA	6	1129,9	36685,4	57,2	26,9	NA	NA	NA	100,6A	NA
11.09.2025 08:53:28	P	25	9	11	8	53	28	2	100	0	NA	30	NA	NA	NA	1004,5	NA	NA	6	1129,9	36685,6	57,4	26,9	NA	NA	NA	100,6A	NA
11.09.2025 08:53:34	P	25	9	11	8	53	34	2	100	0	NA	30	NA	NA	NA	1004,5	NA	NA	6	1129,9	36685,7	57,6	27,0	NA	NA	NA	100,6A	NA
11.09.2025 08:53:40	P	25	9	11	8	53	40	2	100	0	NA	30	NA	NA	NA	1004,5	NA	NA	6	1130,0	36685,8	57,9	27,0	NA	NA	NA	100,6A	NA
11.09.2025 08:53:46	P	25	9	11	8	53	46	2	100	0	NA	30	NA	NA	NA	1004,5	NA	NA	6	1130,0	36685,9	58,2	27,0	NA	NA	NA	100,6A	NA
11.09.2025 08:53:52	P	25	9	11	8	53	52	2	100	0	NA	29	NA	NA	NA	1004,5	NA	NA	6	1130,1	36686,0	58,4	27,0	NA	NA	NA	100,6A	NA
11.09.2025 08:53:58	P	25	9	11	8	53	58	2	100	0	NA	29	NA	NA	NA	1004,1	NA	NA	6	1130,1	36686,2	58,7	27,0	NA	NA	NA	100,6A	NA
11.09.2025 08:54:04	P	25	9	11	8	54	4	2	100	0	NA	30	NA	NA	NA	1004,1	NA	NA	6	1130,1	36686,3	58,8	27,0	NA	NA	NA	100,6A	NA
11.09.2025 08:54:10	P	25	9	11	8	54	10	2	100	0	NA	29	NA	NA	NA	1004,5	NA	NA	6	1130,2	36686,4	58,8	27,1	NA	NA	NA	100,6A	NA
11.09.2025 08:54:16	P	25	9	11	8	54	16	2	100	0	NA	30	NA	NA	NA	1004,5	NA	NA	6	1130,2	36686,5	59,1	27,0	NA	NA	NA	100,6A	NA
11.09.2025 08:54:22	P	25	9	11	8	54	22	2	100	0	NA	30	NA	NA	NA	1004,1	NA	NA	6	1130,3	36686,6	59,3	27,0	NA	NA	NA	100,6A	NA
11.09.2025 08:54:28	P	25	9	11	8	54	28	2	100	0	NA	29	NA	NA	NA	1004,5	NA	NA	6	1130,3	36686,8	59,4	27,1	NA	NA	NA	100,6A	NA
11.09.2025 08:54:34	P	25	9	11	8	54	34	2	100	0	NA	30	NA	NA	NA	1004,5	NA	NA	6	1130,4	36686,9	59,5	27,1	NA	NA	NA	100,6A	NA
11.09.2025 08:54:40	P	25	9	11	8	54	40	2	100	0	NA	30	NA	NA	NA	1004,5	NA	NA	6	1130,4	36687,0	60,0	27,0	NA	NA	NA	100,6A	NA
11.09.2025 08:54:46	P	25	9	11	8	54	46	2	100	0	NA	29	NA	NA	NA	1004,9	NA	NA	6	1130,5	36687,1	60,2	27,0	NA	NA	NA	100,6A	NA
11.09.2025 08:54:52	P	25	9	11	8	54	52	2	100	0	NA	30	NA	NA	NA	1004,5	NA	NA	6	1130,5	36687,3	60,4	27,0	NA	NA	NA	100,6A	NA
11.09.2025 08:54:58	P	25	9	11	8	54	58	2	100	0	NA	30	NA	NA	NA	1004,5	NA	NA	6	1130,5	36687,4	60,5	27,1	NA	NA	NA	100,6A	NA
11.09.2025 08:55:04	P	25	9	11	8	55	4	2	100	0	NA	30	NA	NA	NA	1004,5	NA	NA	6	1130,5	36687,5	60,6	27,1	NA	NA	NA	100,6A	NA
11.09.2025 08:55:10	P	25	9	11	8	55	10	2	100	0	NA	30	NA	NA	NA	1004,5	NA	NA	6	1130,6	36687,6	60,8	27,1	NA	NA	NA	100,6A	NA
11.09.2025 08:55:16	P	25	9	11	8	55	16	2	100	0	NA	30	NA	NA	NA	1004,1	NA	NA	6	1130,6	36687,7	61,2	27,1	NA	NA	NA	100,6A	NA
11.09.2025 08:55:22	P	25	9	11	8	55	22	2	100	0	NA	30	NA	NA	NA	1004,5	NA	NA	6	1130,7	36687,9	61,3	27,1	NA	NA	NA	100,6A	NA
11.09.2025 08:55:28	P	25	9	11	8	55	28	2	100	0	NA	30	NA	NA	NA	1004,9	NA	NA	6	1130,7	36688,0	61,5	27,1	NA	NA	NA	100,6A	NA
11.09.2025 08:55:34	P	25	9	11	8	55	34	2	100	0	NA	30	NA	NA	NA	1004,5	NA	NA	6	1130,7	36688,1	61,9	27,1	NA	NA	NA	100,6A	NA
11.09.2025 08:55:40	P	25	9	11	8	55	40	2	100	0	NA	30	NA	NA	NA	1004,5	NA	NA	6	1130,7	36688,2	62,3	27,1	NA	NA	NA	100,6A	NA
11.09.2025 08:55:46	P	25	9	11	8	55	46	2	100	0	NA	30	NA	NA	NA	1004,5	NA	NA	6	1130,8	36688,3	62,4	27,1	NA	NA	NA	100,6A	NA
11.09.2025 08:55:52	P	25	9	11	8	55	52	2	100	0	NA	30	NA	NA	NA	1004,5	NA	NA	6	1130,8	36688,5	62,6	27,1	NA	NA	NA	100,6A	NA
11.09.2025 08:55:58	P	25	9	11	8	55	58	2	100	0	NA	30	NA	NA	NA	1004,5	NA	NA	6	1130,9	36688,6	62,7	27,2	NA	NA	NA	100,6A	NA
11.09.2025 08:56:04	P	25	9	11	8	56	4	2	100	0	NA	30	NA	NA	NA	1004,5	NA	NA	6	1130,9	36688,7	62,7	27,1	NA	NA	NA	100,6A	NA
11.09.2025 08:56:10	P	25	9	11	8	56	10	2	100	0	NA	30	NA	NA	NA	1004,1	NA	NA	6	1131,0	36688,8	62,9	27,2	NA	NA	NA	100,6A	NA
11.09.2025 08:56:16	P	25	9	11	8	56	16	2	100	0	NA	30	NA	NA	NA	1004,5	NA	NA	6	1131,0	36688,9	63,2	27,2	NA	NA	NA	100,6A	NA
11.09.2025 08:56:22	P	25	9	11	8	56	22	2	100	0	NA	30	NA	NA	NA	1004,1	NA	NA	6	1131,0	36689,1	63,3	27,2	NA	NA	NA	100,6A	NA
11.09.2025 08:56:28	P	25	9	11	8	56	28	2	100	0	NA	30	NA	NA	NA	1004,5	NA	NA	6	1131,1	36689,2	63,7	27,2	NA	NA	NA	100,6A	NA
11.09.2025 08:56:34	P	25	9	11	8	56	34	2	100	0	NA	30	NA	NA	NA	1004,6	NA	NA	6	1131,1	36689,3	63,8	27,2	NA	NA	NA	100,6A	NA
11.09.2025 08:56:40	P	25	9	11	8	56	40	2	100	0	NA	30	NA	NA	NA	1004,5	NA	NA	6	1131,1	36689,4	64,1	27,2	NA	NA	NA	100,6A	NA
11.09.2025 08:56:46	P	25	9	11	8	56	46	2	100	0	NA	30	NA	NA	NA	1004,1	NA	NA	6	1131,3	36689,6	64,2	27,2	NA	NA	NA	100,6A	NA
11.09.2025 08:56:52	P	25	9	11	8	56	52	2	100	0	NA	30	NA	NA	NA	1004,5	NA	NA	6	1131,4	36689,7	64,4	27,2	NA	NA	NA	100,6A	NA
11.09.2025 08:56:58	P	25	9	11	8	56	58	2	100	0	NA	30	NA	NA	NA	1004,5	NA	NA	6	1131,4	36689,8	64,6	27,2	NA	NA	NA	100,6A	NA
11.09.2025 08:57:04	P	25	9	11	8	57	4	2	100	0	NA	30	NA	NA	NA	1004,1	NA	NA	6	1131,5	36689,9	64,4	27,2	NA	NA	NA	100,6A	NA
11.09.2025 08:57:10	P	25	9	11	8	57	10	2	100	0	NA	30	NA	NA	NA	1004,5	NA	NA	6	1131,5	36690,0	64,7	27,2	NA	NA	NA	100,6A	NA
11.09.2025 08:57:16	P	25	9	11	8	57	16	2	100	0	NA	30	NA	NA	NA	1004,5	NA	NA	6	1131,6	36690,2	64,9	27,2	NA	NA	NA	100,6A	NA
11.09.2025 08:57:22	P	25	9	11	8	57	22	2	100	0	NA	30	NA	NA	NA	1004,5	NA	NA	6	1131,6	36690,3	64,9	27,3	NA	NA	NA	100,6A	NA
11.09.2025 08:57:28	P	25	9	11	8	57	28	2	100	0	NA	30	NA	NA	NA	1004,5	NA	NA	6	1131,6	36690,4	65,2	27,3	NA	NA	NA	100,6A	NA
11.09.2025 08:57:34	P	25	9	11	8	57	34	2	100	0	NA	30	NA	NA	NA	1004,5	NA	NA	6	1131,6	36690,5	65,4	27,2	NA	NA	NA	100,6A	NA
11.09.2025 08:57:40	P	25	9	11	8	57	40	2	100	0	NA	30	NA	NA	NA	1004,5	NA	NA	6	1131,7	36690,6	65,6	27,3	NA	NA	NA	100,6A	NA
11.09.2025 08:57:46	P	25	9	11	8	57	46	2	100	0	NA	30	NA	NA	NA	1004,5	NA	NA	6	1131,7	36690,8	65,7	27,3	NA	NA	NA	100,6A	NA
11.09.2025 08:57:52	P	25	9	11	8	57	52	2	100	0	NA	30	NA	NA	NA	1004,5	NA	NA	6	1131,7	36690,9	65,8	27,3	NA	NA	NA	100,6A	NA
11.09.2025 08:57:58	P	25	9	11	8	57	58	2	100	0	NA	30	NA	NA	NA	1004,5	NA	NA	6	1131,7	36691,0	65,9	27,3	NA	NA	NA	100,6A	NA
11.09.2025 08:58:04	P	25	9	11	8	58	4	2	100	0	NA	30	NA	NA	NA	1004,5	NA	NA	6	1131,8	36691,1	66,1	27,3	NA	NA	NA	100,6A	NA
11.09.2025 08:58:10	P	25	9	11	8	58	10	2	100	0	NA	30	NA	NA	NA	1004,5	NA	NA	6	1131,8	36691,2	66,4	27,3	NA	NA	NA	100,6A	NA
11.09.2025 08:58:16	P	25	9	11	8	58	16	2	100	0	NA	30	NA	NA	NA	1004,5	NA	NA	6	1131,9	36691,4	66,6	27,3	NA	NA	NA	100,6A	NA
11.09.2025 08:58:22	P	25	9	11	8	58	22	2	100	0	NA	30	NA	NA	NA	1004,5	NA	NA	6	1131,9	36691,5	66,7	27,3	NA	NA	NA	100,6A	NA
11.09.2025 08:58:28	P	25	9	11	8	58	28	2	100	0	NA	30	NA	NA	NA	1004,5	NA	NA	6	1131,9	36691,6	67,0	27,3	NA	NA	NA	100,6A	NA
11.09.2025 08:58:34	P	25	9	11	8	58	34	2	100	0	NA	30	NA	NA	NA	1004,3	NA	NA	6	1132,0	36691,7	67,3	27,4	NA	NA	NA	100,6A	NA
11.09.2025 08:58:40	P	25	9	11	8	58	40	2	100	0	NA	30	NA	NA	NA	1004,1	NA	NA	6	1132,0	36691,9	67,3	27,3	NA	NA	NA	100,6A	NA
11.09.2025 08:58:46	P	25	9	11	8	58	46	2	100	0	NA	30	NA	NA	NA	1004,5	NA	NA	6	1132,0	36692,0	67,3	27,3	NA	NA	NA	100,6A	NA
11.09.2025 08:58:52	P	25	9	11	8	58	52	2	100	0	NA	30	NA	NA	NA	1004,5	NA	NA	6	1132,1	36692,1	67,6	27,4	NA	NA	NA	100,6A	NA
11.09.2025 08:58:58	P	25	9	11	8	58	58	2	100	0	NA	30	NA	NA	NA	1004,5	NA	NA	6	1132,1	36692,2	67,7	27,3	NA	NA	NA	100,6A	NA
11.09.2025 08:59:04	P	25	9	11	8	59	4	2	100	0	NA	30	NA	NA	NA	1004,5	NA	NA	6	1132,2	36692,3	67,7	27,3	NA	NA	NA	100,6A	NA
11.09.2025 08:59:10	P	25	9	11	8	59	10	2	100	0	NA	30	NA	NA	NA	1004,1	NA	NA	6	1132,2	36692,5	67,9	27,3	NA	NA	NA	100,6A	NA
11.09.2025 08:59:16	P	25	9	11	8	59	16	2	100	0	NA	30	NA	NA	NA	1004,5	NA	NA	6	1132,2	36692,6	68,5	27,4	NA	NA	NA	100,6A	NA
11.09.2025 08:59:22	P	25	9	11	8	59	22	2	100	0	NA	30	NA	NA	NA	1004,1	NA	NA	6	1132,2	36692,7	68,6	27,4	NA	NA	NA	100,6A	NA
11.09.2025 08:59:28	P	25	9	11	8	59	28	2	100	0	NA	30	NA	NA	NA	1004,5	NA	NA	6	1132,3	36692,8	68,5	27,4	NA	NA	NA	100,6A	NA
11.09.2025 08:59:34	P	25	9	11	8	59	34	2	100	0	NA	30	NA	NA	NA	1004,3	NA	NA	6	1132,4	36692,9	68,6	27,4	NA	NA	NA	100,6A	NA
11.09.2025 08:59:40	P	25	9	11	8	59	40	2	100	0	NA	30	NA	NA	NA	1004,5	NA	NA	6	1132,4	36693,1	68,6	27,4	NA	NA	NA	100,6A	NA
11.09.2025 08:59:46	P	25	9	11	8	59	46	2	100	0	NA	30	NA	NA	NA	1004,5	NA	NA	6	1132,4	36693,2	68,5	27,4	NA	NA	NA	100,6A	NA
11.09.2025 08:59:52	P	25	9	11	8	59	52	2	100	0	NA	30	NA	NA	NA	1004,5	NA	NA	6	1132,5	36693,3	68,6	27,5	NA	NA	NA	100,6A	NA
11.09.2025 08:59:58	P	25	9	11	8	59	58	2	100	0	NA	30	NA	NA	NA	1004,5	NA	NA	6	1132,5	36693,4	68,8	27,4	NA	NA	NA	100,6A	NA
11.09.2025 09:00:04	P	25	9	11	9	0	4	2	100	0	NA	30	NA	NA	NA	1004,5	NA	NA	6	1132,5	36693,5	68,9	27,5	NA	NA	NA	100,6A	NA
11.09.2025 09:00:10	P	25	9	11	9	0	10	2	100	0	NA	30	NA	NA	NA	1004,9	NA	NA	6	1132,5	36693,7	68,9	27,5	NA	NA	NA	100,6A	NA
11.09.2025 09:00:16	P	25	9	11	9	0	16	2	100	0	NA	30	NA	NA	NA	1004,5	NA	NA	6	1132,5	36693,8	68,9	27,4	NA	NA	NA	100,6A	NA
11.09.2025 09:00:22	P	25	9	11	9	0	22	2	100	0	NA	30	NA	NA	NA	1004,9	NA	NA	6	1132,6	36693,9	69,0	27,4	NA	NA	NA	100,6A	NA
11.09.2025 09:00:28	P	25	9	11	9	0	28	2	100	0	NA	30	NA	NA	NA	1004,5	NA	NA	6	1132,6	36694,0	69,1	27,5	NA	NA	NA	100,6A	NA
11.09.2025 09:00:34	P	25	9	11	9	0	34	2	100	0	NA	30	NA	NA	NA	1004,5	NA	NA	6	1132,6	36694,2	69,3	27,4	NA	NA	NA	100,6A	NA
11.09.2025 09:00:40	P	25	9	11	9	0	40	2	100	0	NA	30	NA	NA	NA	1004,5	NA	NA	6	1132,7	36694,3	69,5	27,5	NA	NA	NA	100,6A	NA
11.09.2025 09:00:46	P	25	9	11	9	0	46	2	100	0	NA	30	NA	NA	NA	1004,5	NA	NA	6	1132,7	36694,4	69,6	27,5	NA	NA	NA	100,6A	NA
11.09.2025 09:00:52	P	25	9	11	9	0	52	2	100	0	NA	30	NA	NA	NA	1004,5	NA	NA	6	1132,7	36694,5	69,6	27,5	NA	NA	NA	100,6A	NA
11.09.2025 09:00:58	P	25	9	11	9	0	58	2	100	0	NA	30	NA	NA	NA	1004,5	NA	NA	6	1132,9	36694,6	69,6	27,5	NA	NA	NA	100,6A	NA
11.09.2025 09:01:04	P	25	9	11	9	1	4	2	100	0	NA	30	NA	NA	NA	1004,5	NA	NA	6	1132,9	36694,8	69,7	27,5	NA	NA	NA	100,6A	NA
11.09.2025 09:01:10	P	25	9	11	9	1	10	2	100	0	NA	29	NA	NA	NA	1004,5	NA	NA	6	1132,9	36694,9	69,8	27,5	NA	NA	NA	100,6A	NA
11.09.2025 09:01:16	P	25	9	11	9	1	16	2	100	0	NA	29	NA	NA	NA	1004,5	NA	NA	6	1133,0	36695,0	69,6	27,5	NA	NA	NA	100,6A	NA
11.09.2025 09:01:22	P	25	9	11	9	1	22	2	100	0	NA	30	NA	NA	NA	1004,5	NA	NA	6	1133,0	36695,1	68,5	27,6	NA	NA	NA	100,6A	NA
11.09.2025 09:01:28	P	25	9	11	9	1	28	2	100	0	NA	29	NA	NA	NA	1004,5	NA	NA	6	1133,0	36695,2	68,3	27,6	NA	NA	NA	100,6A	NA
11.09.2025 09:01:34	P	25	9	11	9	1	34	2	100	0	NA	30	NA	NA	NA	1004,5	NA	NA	6	1133,0	36695,4	68,3	27,6	NA	NA	NA	100,6A	NA
11.09.2025 09:01:40	P	25	9	11	9	1	40	2	100	0	NA	30	NA	NA	NA	1004,1	NA	NA	6	1133,1	36695,5	68,5	27,6	NA	NA	NA	100,6A	NA
11.09.2025 09:01:46	P	25	9	11	9	1	46	2	100	0	NA	30	NA	NA	NA	1004,5	NA	NA	6	1133,1	36695,6	68,5	27,5	NA	NA	NA	100,6A	NA
11.09.2025 09:01:52	P	25	9	11	9	1	52	2	100	0	NA	29	NA	NA	NA	1004,1	NA	NA	6	1133,1	36695,7	68,6	27,6	NA	NA	NA	100,6A	NA
11.09.2025 09:01:58	P	25	9	11	9	1	58	2	100	0	NA	30	NA	NA	NA	1004,5	NA	NA	6	1133,1	36695,8	68,5	27,6	NA	NA	NA	100,6A	NA
11.09.2025 09:02:04	P	25	9	11	9	2	4	2	100	0	NA	30	NA	NA	NA	1004,5	NA	NA	6	1133,1	36696,0	68,2	27,5	NA	NA	NA	100,6A	NA
11.09.2025 09:02:10	P	25	9	11	9	2	10	2	100	0	NA	29	NA	NA	NA	1004,5	NA	NA	6	1133,2	36696,1	68,2	27,6	NA	NA	NA	100,6A	NA
11.09.2025 09:02:16	P	25	9	11	9	2	16	2	100	0	NA	30	NA	NA	NA	1004,5	NA	NA	6	1133,2	36696,2	68,4	27,7	NA	NA	NA	100,6A	NA
11.09.2025 09:02:22	P	25	9	11	9	2	22	2	100	0	NA	30	NA	NA	NA	1004,5	NA	NA	6	1133,2	36696,3	68,3	27,6	NA	NA	NA	100,6A	NA
11.09.2025 09:02:28	P	25	9	11	9	2	28	2	100	0	NA	30	NA	NA	NA	1004,1	NA	NA	6	1133,4	36696,5	68,4	27,6	NA	NA	NA	100,6A	NA
11.09.2025 09:02:34	P	25	9	11	9	2	34	2	100	0	NA	30	NA	NA	NA	1004,4	NA	NA	6	1133,4	36696,6	68,7	27,6	NA	NA	NA	100,6A	NA
11.09.2025 09:02:40	P	25	9	11	9	2	40	2	100	0	NA	30	NA	NA	NA	1004,1	NA	NA	6	1133,4	36696,7	68,7	27,6	NA	NA	NA	100,6A	NA
11.09.2025 09:02:46	P	25	9	11	9	2	46	2	100	0	NA	30	NA	NA	NA	1004,5	NA	NA	6	1133,5	36696,8	68,9	27,6	NA	NA	NA	100,6A	NA
11.09.2025 09:02:52	P	25	9	11	9	2	52	2	100	0	NA	30	NA	NA	NA	1004,5	NA	NA	6	1133,5	36696,9	68,8	27,7	NA	NA	NA	100,6A	NA
11.09.2025 09:02:58	P	25	9	11	9	2	58	2	100	0	NA	30	NA	NA	NA	1004,5	NA	NA	6	1133,5	36697,1	68,7	27,6	NA	NA	NA	100,6A	NA
11.09.2025 09:03:04	P	25	9	11	9	3	4	2	100	0	NA	29	NA	NA	NA	1004,5	NA	NA	6	1133,5	36697,2	68,8	27,7	NA	NA	NA	100,6A	NA
11.09.2025 09:03:10	P	25	9	11	9	3	10	2	100	0	NA	30	NA	NA	NA	1004,1	NA	NA	6	1133,5	36697,3	68,8	27,7	NA	NA	NA	100,6A	NA
11.09.2025 09:03:16	P	25	9	11	9	3	16	2	100	0	NA	30	NA	NA	NA	1004,5	NA	NA	6	1133,6	36697,4	68,7	27,7	NA	NA	NA	100,6A	NA
11.09.2025 09:03:22	P	25	9	11	9	3	22	2	100	0	NA	30	NA	NA	NA	1004,1	NA	NA	6	1133,6	36697,5	68,5	27,7	NA	NA	NA	100,6A	NA
11.09.2025 09:03:28	P	25	9	11	9	3	28	2	100	0	NA	29	NA	NA	NA	1004,1	NA	NA	6	1133,6	36697,7	68,7	27,7	NA	NA	NA	100,6A	NA
11.09.2025 09:03:34	P	25	9	11	9	3	34	2	100	0	NA	29	NA	NA	NA	1004,3	NA	NA	6	1133,7	36697,8	68,7	27,7	NA	NA	NA	100,6A	NA
11.09.2025 09:03:40	P	25	9	11	9	3	40	2	100	0	NA	29	NA	NA	NA	1004,5	NA	NA	6	1133,7	36697,9	68,7	27,7	NA	NA	NA	100,6A	NA
11.09.2025 09:03:46	P	25	9	11	9	3	46	2	100	0	NA	29	NA	NA	NA	1004,5	NA	NA	6	1133,7	36698,0	68,7	27,7	NA	NA	NA	100,6A	NA
11.09.2025 09:03:52	P	25	9	11	9	3	52	2	100	0	NA	29	NA	NA	NA	1004,5	NA	NA	6	1133,7	36698,1	68,6	27,7	NA	NA	NA	100,6A	NA
11.09.2025 09:03:58	P	25	9	11	9	3	58	2	100	0	NA	30	NA	NA	NA	1004,1	NA	NA	6	1133,8	36698,3	68,5	27,7	NA	NA	NA	100,6A	NA
11.09.2025 09:04:04	P	25	9	11	9	4	4	2	100	0	NA	29	NA	NA	NA	1004,5	NA	NA	6	1133,9	36698,4	68,6	27,7	NA	NA	NA	100,6A	NA
11.09.2025 09:04:10	P	25	9	11	9	4	10	2	100	0	NA	30	NA	NA	NA	1004,5	NA	NA	6	1133,9	36698,5	68,7	27,7	NA	NA	NA	100,6A	NA
11.09.2025 09:04:16	P	25	9	11	9	4	16	2	100	0	NA	29	NA	NA	NA	1004,5	NA	NA	6	1133,9	36698,6	68,8	27,7	NA	NA	NA	100,6A	NA
11.09.2025 09:04:22	P	25	9	11	9	4	22	2	100	0	NA	29	NA	NA	NA	1004,1	NA	NA	6	1134,0	36698,8	68,6	27,7	NA	NA	NA	100,6A	NA
11.09.2025 09:04:28	P	25	9	11	9	4	28	2	100	0	NA	29	NA	NA	NA	1004,5	NA	NA	6	1134,0	36698,9	68,5	27,8	NA	NA	NA	100,6A	NA
11.09.2025 09:04:34	P	25	9	11	9	4	34	2	100	0	NA	29	NA	NA	NA	1004,3	NA	NA	6	1134,1	36699,0	68,3	27,7	NA	NA	NA	100,6A	NA
11.09.2025 09:04:40	P	25	9	11	9	4	40	2	100	0	NA	29	NA	NA	NA	1004,1	NA	NA	6	1134,1	36699,1	68,3	27,7	NA	NA	NA	100,6A	NA
11.09.2025 09:04:46	P	25	9	11	9	4	46	2	100	0	NA	29	NA	NA	NA	1004,5	NA	NA	6	1134,1	36699,2	67,9	27,8	NA	NA	NA	100,6A	NA
11.09.2025 09:04:52	P	25	9	11	9	4	52	2	100	0	NA	29	NA	NA	NA	1004,5	NA	NA	6	1134,2	36699,4	67,9	27,8	NA	NA	NA	100,6A	NA
11.09.2025 09:04:58	P	25	9	11	9	4	58	2	100	0	NA	29	NA	NA	NA	1004,5	NA	NA	6	1134,2	36699,5	67,8	27,7	NA	NA	NA	100,6A	NA
11.09.2025 09:05:04	P	25	9	11	9	5	4	2	100	0	NA	29	NA	NA	NA	1004,5	NA	NA	6	1134,2	36699,6	66,4	27,8	NA	NA	NA	100,6A	NA
11.09.2025 09:05:10	P	25	9	11	9	5	10	2	100	0	NA	29	NA	NA	NA	1004,5	NA	NA	6	1134,2	36699,7	63,3	27,8	NA	NA	NA	100,6A	NA
11.09.2025 09:05:16	P	25	9	11	9	5	16	2	100	0	NA	29	NA	NA	NA	1004,5	NA	NA	6	1134,2	36699,8	61,3	27,8	NA	NA	NA	100,6A	NA
11.09.2025 09:05:22	P	25	9	11	9	5	22	2	100	0	NA	29	NA	NA	NA	1004,5	NA	NA	6	1134,2	36700,0	59,2	27,8	NA	NA	NA	100,6A	NA
