<Header>
User name: CF
Location: laboratory
# of Location: 1
Model: 1.109
Serial No.: 9G050007
Firmware revision: 12.30E
Software revision: 7-1 Rev XII (27-02-2019)
Unit: counts/liter (differential)
C-factor: 1,00
Comment: test room aerosol conditions
online data
<Data>
[d&t31.12.2035 11:50:55]	0,30 um	0,40 um	0,50 um	0,65 um	0,80 um	1,00 um	1,60 um	2,00 um	3,00 um	4,00 um	5,00 um	7,50 um	10,00 um	15,00 um	20,00 um
11.09.2025 08:48:19	24700,0	20500,0	10150,0	5500,0	2400,0	500,0	450,0	450,0	150,0	100,0	50,0	50,0	100,0	60,0	190,0
11.09.2025 08:48:25	25250,0	18150,0	12700,0	6350,0	1850,0	450,0	650,0	250,0	150,0	200,0	100,0	50,0	100,0	0,0	150,0
11.09.2025 08:48:31	24350,0	19550,0	11350,0	6550,0	2400,0	650,0	300,0	350,0	100,0	150,0	0,0	0,0	100,0	100,0	150,0
11.09.2025 08:48:37	24200,0	20000,0	10950,0	4500,0	2150,0	600,0	800,0	200,0	100,0	0,0	50,0	0,0	50,0	90,0	210,0
11.09.2025 08:48:43	24400,0	18600,0	10850,0	6050,0	1500,0	700,0	600,0	250,0	100,0	100,0	100,0	0,0	50,0	130,0	170,0
11.09.2025 08:48:49	24000,0	20700,0	10950,0	7250,0	1300,0	850,0	350,0	100,0	100,0	0,0	100,0	0,0	50,0	0,0	50,0
11.09.2025 08:48:55	22800,0	17950,0	12200,0	6200,0	1900,0	500,0	400,0	300,0	50,0	100,0	0,0	50,0	0,0	0,0	50,0
11.09.2025 08:49:01	20550,0	21450,0	11050,0	6150,0	1850,0	750,0	650,0	400,0	0,0	0,0	50,0	0,0	50,0	0,0	50,0
11.09.2025 08:49:07	21600,0	20300,0	11250,0	6400,0	1650,0	700,0	550,0	200,0	150,0	0,0	100,0	0,0	0,0	60,0	90,0
11.09.2025 08:49:13	22450,0	18250,0	10450,0	7100,0	1700,0	1050,0	400,0	550,0	50,0	0,0	0,0	0,0	50,0	0,0	50,0
11.09.2025 08:49:19	21200,0	19850,0	9150,0	6350,0	1700,0	550,0	650,0	250,0	100,0	0,0	50,0	0,0	0,0	100,0	100,0
11.09.2025 08:49:25	21950,0	20550,0	11550,0	5500,0	2100,0	600,0	750,0	350,0	50,0	0,0	150,0	50,0	150,0	40,0	60,0
11.09.2025 08:49:31	23700,0	18150,0	12300,0	5600,0	1650,0	400,0	500,0	300,0	150,0	50,0	100,0	50,0	0,0	0,0	100,0
11.09.2025 08:49:37	22900,0	20200,0	10600,0	4950,0	1400,0	550,0	800,0	300,0	0,0	0,0	50,0	100,0	100,0	140,0	110,0
11.09.2025 08:49:43	22900,0	18700,0	9850,0	5900,0	1950,0	350,0	500,0	50,0	100,0	100,0	0,0	50,0	0,0	60,0	40,0
11.09.2025 08:49:49	21600,0	18050,0	10450,0	5600,0	1600,0	700,0	300,0	100,0	100,0	50,0	0,0	50,0	50,0	140,0	110,0
11.09.2025 08:49:55	23300,0	17600,0	9700,0	6650,0	1500,0	300,0	600,0	300,0	250,0	0,0	100,0	0,0	50,0	0,0	50,0
11.09.2025 08:50:01	22750,0	20400,0	10650,0	6100,0	1900,0	300,0	1100,0	350,0	150,0	50,0	150,0	50,0	0,0	150,0	200,0
11.09.2025 08:50:07	24750,0	18900,0	11050,0	6350,0	2400,0	850,0	800,0	450,0	50,0	100,0	50,0	50,0	0,0	30,0	170,0
11.09.2025 08:50:13	21450,0	20200,0	10700,0	5550,0	1650,0	750,0	550,0	200,0	100,0	100,0	50,0	0,0	0,0	0,0	0,0
11.09.2025 08:50:19	23850,0	20200,0	12250,0	6100,0	1850,0	850,0	800,0	350,0	150,0	150,0	0,0	200,0	100,0	180,0	320,0
11.09.2025 08:50:25	24600,0	20400,0	10400,0	5050,0	1750,0	950,0	500,0	150,0	50,0	100,0	50,0	100,0	100,0	50,0	150,0
11.09.2025 08:50:31	20750,0	21000,0	10100,0	5450,0	2200,0	300,0	650,0	250,0	50,0	150,0	50,0	50,0	100,0	60,0	90,0
11.09.2025 08:50:37	24750,0	20200,0	11400,0	5500,0	1800,0	500,0	400,0	300,0	100,0	50,0	50,0	0,0	100,0	140,0	160,0
11.09.2025 08:50:43	22400,0	20050,0	11050,0	5550,0	2050,0	500,0	850,0	400,0	200,0	100,0	50,0	0,0	50,0	50,0	100,0
11.09.2025 08:50:49	21200,0	19750,0	10800,0	6300,0	1550,0	450,0	500,0	550,0	50,0	50,0	150,0	50,0	100,0	50,0	100,0
11.09.2025 08:50:55	23800,0	20000,0	11600,0	5550,0	2100,0	800,0	300,0	350,0	50,0	0,0	0,0	50,0	0,0	0,0	50,0
11.09.2025 08:51:01	23800,0	19750,0	11800,0	6850,0	1950,0	700,0	300,0	700,0	100,0	300,0	100,0	0,0	0,0	100,0	150,0
11.09.2025 08:51:07	23600,0	20500,0	12000,0	6600,0	2150,0	750,0	500,0	0,0	50,0	50,0	0,0	0,0	0,0	110,0	90,0
11.09.2025 08:51:13	23050,0	18500,0	11000,0	6050,0	1950,0	450,0	450,0	500,0	0,0	0,0	0,0	50,0	50,0	40,0	110,0
11.09.2025 08:51:19	23450,0	19250,0	10450,0	6800,0	1900,0	350,0	300,0	250,0	100,0	50,0	50,0	50,0	50,0	20,0	80,0
11.09.2025 08:51:25	24350,0	19550,0	11350,0	4850,0	1800,0	800,0	350,0	350,0	0,0	100,0	50,0	200,0	50,0	0,0	100,0
11.09.2025 08:51:31	20500,0	17850,0	11100,0	7300,0	1850,0	350,0	650,0	300,0	200,0	50,0	100,0	0,0	50,0	100,0	100,0
11.09.2025 08:51:37	20700,0	19350,0	10400,0	6450,0	1300,0	650,0	550,0	450,0	50,0	50,0	100,0	100,0	100,0	0,0	100,0
11.09.2025 08:51:43	22050,0	18850,0	10600,0	7000,0	2050,0	300,0	550,0	250,0	50,0	50,0	100,0	50,0	0,0	0,0	50,0
11.09.2025 08:51:49	21000,0	18200,0	12550,0	7850,0	2200,0	800,0	450,0	100,0	100,0	50,0	100,0	0,0	0,0	0,0	50,0
11.09.2025 08:51:55	21100,0	19850,0	10900,0	6650,0	1750,0	500,0	400,0	200,0	100,0	0,0	0,0	0,0	50,0	30,0	70,0
