<Header>
User name: CF
Location: laboratory
# of Location: 1
Model: 1.109
Serial No.: 9G050007
Firmware revision: 12.30E
Software revision: 7-1 Rev XII (27-02-2019)
Unit: dM [ug/m3]
C-factor: 1,00
Comment: test room aerosol conditions
online data
<Data>
[d&t31.12.2035 11:50:55]	0,30 um	0,40 um	0,50 um	0,65 um	0,80 um	1,00 um	1,60 um	2,00 um	3,00 um	4,00 um	5,00 um	7,50 um	10,00 um	15,00 um	20,00 um
11.09.2025 08:39:25	1,48	2,54	3,24	4,25	2,28	1,94	6,75	7,44	2,92	6,20	0,00	45,60	0,00	218,88	1488,98
11.09.2025 08:39:31	1,49	2,55	3,38	3,48	1,84	1,94	3,57	5,32	14,59	24,81	0,00	45,60	0,00	437,76	1914,41
11.09.2025 08:39:37	1,36	2,57	3,27	3,53	1,74	1,94	1,59	8,51	2,92	6,20	49,85	45,60	132,95	0,00	1063,56
11.09.2025 08:39:43	1,40	2,46	2,87	3,42	1,98	1,20	5,95	3,19	0,00	12,41	16,62	91,20	132,95	510,72	1701,70
11.09.2025 08:39:49	1,40	2,83	2,81	3,58	1,74	1,79	3,57	5,32	2,92	18,61	33,24	0,00	132,95	291,84	1276,27
11.09.2025 08:39:55	1,38	2,61	2,69	3,58	1,74	2,54	3,57	4,25	0,00	12,41	0,00	0,00	398,84	291,84	2339,83
11.09.2025 08:40:01	1,34	2,89	3,56	3,99	1,69	1,94	5,56	9,57	8,76	0,00	16,62	0,00	0,00	72,96	850,85
11.09.2025 08:40:07	1,54	2,64	2,83	3,50	1,94	1,64	4,37	9,57	2,92	6,20	16,62	0,00	132,95	948,48	2552,54
11.09.2025 08:40:13	1,34	2,67	3,25	3,24	1,29	1,35	1,59	7,44	8,76	6,20	16,62	0,00	265,89	364,80	2127,12
11.09.2025 08:40:19	1,42	3,09	3,05	3,79	2,08	1,05	6,35	5,32	2,92	6,20	33,24	182,40	0,00	0,00	0,00
11.09.2025 08:40:25	1,69	2,92	3,51	3,86	1,74	1,50	5,95	5,32	14,59	24,81	49,85	0,00	0,00	0,00	1063,56
11.09.2025 08:40:31	1,56	2,74	3,46	2,98	2,03	0,90	6,75	3,19	5,84	6,20	16,62	45,60	132,95	948,48	2552,54
11.09.2025 08:40:37	1,39	2,80	3,35	3,74	2,18	0,90	3,97	3,19	14,59	0,00	0,00	45,60	132,95	364,80	2127,12
11.09.2025 08:40:43	1,52	2,72	2,87	3,09	1,59	1,64	4,37	8,51	5,84	6,20	66,47	91,20	0,00	145,92	1701,70
11.09.2025 08:40:49	1,47	2,83	2,86	3,37	1,98	1,94	5,16	8,51	0,00	6,20	16,62	0,00	132,95	656,64	3403,39
11.09.2025 08:40:55	1,27	2,72	2,80	2,93	1,69	2,24	2,78	4,25	0,00	0,00	49,85	0,00	265,89	364,80	2127,12
11.09.2025 08:41:01	1,57	3,04	2,83	3,22	2,13	2,39	5,56	5,32	2,92	6,20	0,00	0,00	132,95	583,68	3616,10
11.09.2025 08:41:07	1,63	2,65	3,04	4,18	2,48	0,90	3,97	6,38	2,92	0,00	33,24	91,20	265,89	0,00	2127,12
11.09.2025 08:41:13	1,42	2,67	3,25	3,40	2,08	2,54	5,16	6,38	5,84	6,20	33,24	45,60	0,00	1094,40	2127,12
11.09.2025 08:41:19	1,52	2,72	3,16	3,66	1,79	2,39	4,76	4,25	11,67	0,00	33,24	0,00	132,95	1459,20	3190,68
11.09.2025 08:41:25	1,55	2,98	2,81	3,55	2,03	3,14	4,37	4,25	8,76	18,61	16,62	45,60	132,95	802,56	4041,53
11.09.2025 08:41:31	1,48	2,75	3,08	3,61	2,03	1,05	4,76	4,25	17,51	6,20	33,24	45,60	132,95	218,88	2552,54
11.09.2025 08:41:37	1,38	2,85	2,89	2,96	1,89	2,24	4,76	9,57	5,84	6,20	16,62	0,00	132,95	583,68	2552,54
11.09.2025 08:41:43	1,55	2,65	3,65	3,68	2,28	1,50	2,38	11,70	2,92	0,00	49,85	45,60	0,00	1459,20	5317,80
11.09.2025 08:41:49	1,32	2,73	2,76	3,24	2,38	1,94	5,16	5,32	8,76	12,41	16,62	0,00	0,00	0,00	2127,12
11.09.2025 08:41:55	1,52	2,74	3,00	3,16	1,84	2,39	1,98	9,57	0,00	12,41	16,62	0,00	265,89	729,60	3190,68
11.09.2025 08:42:01	1,54	2,70	2,82	3,27	1,94	2,09	2,78	9,57	2,92	6,20	16,62	45,60	132,95	948,48	2552,54
11.09.2025 08:42:07	1,42	2,72	3,17	3,27	2,13	0,75	4,37	6,38	2,92	24,81	16,62	91,20	398,84	218,88	4679,66
11.09.2025 08:42:13	1,48	2,72	3,43	2,83	1,89	3,14	6,35	8,51	14,59	12,41	33,24	91,20	132,95	1167,36	4041,53
11.09.2025 08:42:19	1,53	2,67	2,98	3,01	1,74	2,39	2,78	4,25	8,76	0,00	16,62	45,60	265,89	875,52	1701,70
11.09.2025 08:42:25	1,49	2,89	2,94	3,63	2,13	2,09	4,76	17,02	5,84	0,00	33,24	45,60	132,95	656,64	3403,39
11.09.2025 08:42:31	1,56	2,57	3,02	3,09	2,08	1,94	7,15	7,44	5,84	0,00	83,09	91,20	132,95	1240,32	5955,94
11.09.2025 08:42:37	1,51	2,68	3,05	3,03	1,74	1,64	3,97	7,44	0,00	12,41	49,85	91,20	265,89	583,68	4679,66
11.09.2025 08:42:43	1,54	2,59	3,16	3,63	1,69	1,94	4,76	4,25	8,76	6,20	16,62	45,60	0,00	1386,24	2339,83
11.09.2025 08:42:49	1,47	2,75	2,83	3,48	1,89	2,09	5,16	10,64	8,76	6,20	16,62	0,00	398,84	0,00	3190,68
11.09.2025 08:42:55	1,37	2,77	3,26	2,98	1,64	3,14	2,38	3,19	5,84	12,41	99,71	45,60	132,95	0,00	2127,12
11.09.2025 08:43:01	1,51	2,72	2,81	3,79	1,69	1,05	2,38	7,44	11,67	31,01	49,85	136,80	531,78	72,96	2977,97
11.09.2025 08:43:07	1,47	2,67	3,12	3,29	1,44	1,94	4,76	6,38	2,92	18,61	99,71	45,60	398,84	510,72	5955,94
11.09.2025 08:43:13	1,42	2,74	3,30	2,83	1,34	2,84	3,57	11,70	0,00	18,61	49,85	0,00	132,95	1313,28	4679,66
11.09.2025 08:43:19	1,43	2,81	3,00	3,14	1,94	1,35	4,76	2,13	5,84	0,00	0,00	45,60	132,95	875,52	2765,26
11.09.2025 08:43:25	1,46	2,96	2,85	3,68	1,39	1,50	3,97	9,57	17,51	31,01	33,24	0,00	265,89	0,00	1063,56
11.09.2025 08:43:31	1,36	2,59	3,08	3,42	1,84	1,64	3,18	9,57	8,76	6,20	33,24	91,20	265,89	0,00	3190,68
11.09.2025 08:43:37	1,43	2,72	2,96	3,84	1,54	2,54	6,75	8,51	5,84	43,42	16,62	0,00	132,95	875,52	4892,38
11.09.2025 08:43:43	1,53	2,88	2,58	3,55	2,18	1,64	5,16	11,70	5,84	37,22	49,85	0,00	398,84	1313,28	4679,66
11.09.2025 08:43:49	1,48	2,70	3,02	3,66	2,03	1,79	3,97	4,25	11,67	6,20	16,62	0,00	132,95	0,00	2127,12
11.09.2025 08:43:55	1,33	2,61	2,72	3,32	1,84	2,99	2,78	5,32	14,59	6,20	49,85	0,00	132,95	656,64	3403,39
11.09.2025 08:44:01	1,55	2,66	3,30	3,50	1,64	1,64	3,97	6,38	11,67	24,81	49,85	45,60	398,84	1386,24	3403,39
11.09.2025 08:44:07	1,56	2,62	3,16	3,48	1,49	2,09	4,37	10,64	2,92	24,81	0,00	182,40	531,78	72,96	2977,97
11.09.2025 08:44:13	1,50	2,95	3,38	3,09	2,38	2,54	4,37	9,57	5,84	37,22	66,47	136,80	398,84	729,60	6381,36
11.09.2025 08:44:19	1,24	2,25	2,58	3,66	1,34	1,94	3,57	3,19	8,76	37,22	33,24	45,60	265,89	0,00	1063,56
11.09.2025 08:44:25	1,71	2,73	3,17	2,65	2,38	1,35	7,15	11,70	11,67	24,81	0,00	91,20	398,84	583,68	5743,22
11.09.2025 08:44:31	1,43	2,73	3,61	3,48	1,64	1,94	5,56	9,57	5,84	18,61	49,85	91,20	132,95	364,80	4254,24
11.09.2025 08:44:37	1,66	2,67	2,64	3,48	1,98	1,05	5,56	11,70	23,35	43,42	16,62	0,00	132,95	1532,16	5105,09
11.09.2025 08:44:43	1,48	2,65	3,05	3,35	1,49	1,64	4,76	7,44	5,84	6,20	49,85	91,20	0,00	1313,28	4679,66
11.09.2025 08:44:49	1,43	2,74	3,12	3,74	2,33	1,50	4,76	11,70	17,51	37,22	49,85	0,00	664,73	218,88	5743,22
11.09.2025 08:44:55	1,43	2,82	3,13	3,74	2,33	2,39	3,97	10,64	17,51	6,20	49,85	182,40	132,95	1313,28	6806,78
11.09.2025 08:45:01	1,36	2,87	3,25	3,32	1,44	2,54	5,16	6,38	14,59	6,20	83,09	136,80	132,95	0,00	4254,24
11.09.2025 08:45:07	1,49	2,75	3,29	3,92	2,18	2,24	8,34	8,51	29,18	0,00	16,62	45,60	531,78	2261,77	6168,65
11.09.2025 08:45:13	1,35	2,91	3,40	2,98	1,29	2,54	3,57	10,64	11,67	24,81	16,62	0,00	531,78	364,80	3190,68
11.09.2025 08:45:19	1,43	2,75	3,18	3,40	2,03	1,35	7,54	14,89	17,51	24,81	33,24	0,00	531,78	0,00	2127,12
11.09.2025 08:45:25	1,41	2,83	3,17	2,88	1,74	1,50	6,75	5,32	8,76	0,00	33,24	91,20	265,89	0,00	1063,56
11.09.2025 08:45:31	1,50	2,84	3,08	3,29	2,08	2,24	5,95	8,51	8,76	43,42	49,85	0,00	398,84	948,48	5743,22
11.09.2025 08:45:37	1,49	2,79	3,02	3,40	1,74	2,69	5,16	9,57	14,59	18,61	49,85	0,00	265,89	1751,05	8721,19
11.09.2025 08:45:43	1,58	2,67	3,14	3,48	1,59	2,99	8,73	11,70	5,84	55,82	33,24	91,20	0,00	72,96	4041,53
11.09.2025 08:45:49	1,59	2,86	3,20	3,50	1,94	2,39	7,15	14,89	17,51	12,41	16,62	45,60	398,84	802,56	6168,65
11.09.2025 08:45:55	1,49	2,46	2,96	3,22	2,03	2,99	7,94	12,76	26,27	24,81	49,85	91,20	398,84	656,64	7657,63
11.09.2025 08:46:01	1,45	2,57	2,95	3,40	2,28	2,24	5,56	7,44	5,84	6,20	0,00	182,40	797,67	729,60	6381,36
11.09.2025 08:46:07	1,44	2,87	3,30	2,98	1,94	2,69	3,57	11,70	11,67	24,81	33,24	0,00	797,67	218,88	4679,66
11.09.2025 08:46:13	1,59	2,76	3,00	3,58	2,68	2,54	4,76	12,76	11,67	18,61	66,47	228,00	265,89	875,52	8083,06
11.09.2025 08:46:19	1,54	2,67	3,49	3,66	1,74	3,29	5,16	14,89	17,51	31,01	99,71	45,60	1063,56	1824,01	7444,92
11.09.2025 08:46:25	1,54	2,96	3,18	3,61	1,79	2,54	3,18	6,38	23,35	24,81	83,09	45,60	797,67	1678,08	6806,78
11.09.2025 08:46:31	1,46	2,70	3,18	3,89	2,08	2,09	5,16	10,64	17,51	37,22	49,85	0,00	664,73	1386,24	3403,39
11.09.2025 08:46:37	1,58	2,79	3,02	3,24	2,63	2,69	7,54	12,76	32,10	24,81	33,24	0,00	664,73	218,88	4679,66
11.09.2025 08:46:43	1,56	2,84	2,86	3,61	2,18	2,39	5,56	19,14	8,76	24,81	66,47	91,20	664,73	875,52	5955,94
11.09.2025 08:46:49	1,59	3,04	3,18	3,68	1,94	2,69	4,76	7,44	11,67	31,01	33,24	136,80	265,89	1532,16	9359,33
11.09.2025 08:46:55	1,58	2,72	3,36	3,35	2,53	2,24	9,92	12,76	5,84	31,01	33,24	45,60	664,73	1094,40	8508,48
11.09.2025 08:47:01	1,49	3,06	3,31	3,06	1,94	2,84	4,76	7,44	14,59	18,61	83,09	319,20	398,84	1751,05	7657,63
11.09.2025 08:47:07	1,50	2,84	3,12	3,66	1,69	1,64	7,94	14,89	11,67	18,61	66,47	273,60	132,95	1021,44	7657,63
11.09.2025 08:47:13	1,46	3,08	3,39	3,48	1,79	2,39	6,75	15,95	17,51	31,01	66,47	136,80	930,62	1605,12	4892,38
11.09.2025 08:47:19	1,58	2,72	3,38	3,94	2,18	2,09	6,35	11,70	20,43	24,81	49,85	0,00	265,89	1094,40	6381,36
11.09.2025 08:47:25	1,49	2,93	3,27	3,58	2,28	2,54	7,15	11,70	14,59	18,61	33,24	136,80	398,84	1313,28	5743,22
11.09.2025 08:47:31	1,46	2,78	3,13	4,02	2,88	2,39	4,76	14,89	8,76	24,81	66,47	182,40	930,62	0,00	4254,24
11.09.2025 08:47:37	1,48	2,89	3,24	3,68	2,03	2,24	5,16	11,70	20,43	12,41	0,00	410,40	265,89	291,84	7657,63
11.09.2025 08:47:43	1,57	2,75	3,18	3,61	1,79	3,29	6,75	5,32	8,76	31,01	33,24	182,40	265,89	948,48	7870,34
11.09.2025 08:47:49	1,49	2,86	2,95	3,76	1,74	2,69	8,34	12,76	17,51	24,81	99,71	45,60	664,73	1313,28	5743,22
11.09.2025 08:47:55	1,42	2,65	2,89	3,14	2,03	2,24	5,16	11,70	5,84	6,20	33,24	0,00	0,00	948,48	5743,22
11.09.2025 08:48:01	1,36	2,49	3,18	3,99	1,49	1,64	5,16	4,25	5,84	6,20	33,24	45,60	265,89	0,00	3190,68
11.09.2025 08:48:07	1,43	2,56	2,87	3,35	1,79	1,35	5,56	11,70	2,92	18,61	66,47	0,00	132,95	437,76	4041,53
11.09.2025 08:48:13	1,30	2,47	2,78	3,16	1,44	1,64	3,57	6,38	8,76	18,61	16,62	0,00	398,84	875,52	3828,82
11.09.2025 08:48:19	1,44	2,54	2,63	2,85	2,38	1,50	3,57	9,57	8,76	12,41	16,62	45,60	265,89	437,76	4041,53
11.09.2025 08:48:25	1,47	2,25	3,29	3,29	1,84	1,35	5,16	5,32	8,76	24,81	33,24	45,60	265,89	0,00	3190,68
11.09.2025 08:48:31	1,42	2,43	2,94	3,40	2,38	1,94	2,38	7,44	5,84	18,61	0,00	0,00	265,89	729,60	3190,68
11.09.2025 08:48:37	1,41	2,48	2,83	2,33	2,13	1,79	6,35	4,25	5,84	0,00	16,62	0,00	132,95	656,64	4466,95
11.09.2025 08:48:43	1,42	2,31	2,81	3,14	1,49	2,09	4,76	5,32	5,84	12,41	33,24	0,00	132,95	948,48	3616,10
11.09.2025 08:48:49	1,40	2,57	2,83	3,76	1,29	2,54	2,78	2,13	5,84	0,00	33,24	0,00	132,95	0,00	1063,56
11.09.2025 08:48:55	1,33	2,23	3,16	3,22	1,89	1,50	3,18	6,38	2,92	12,41	0,00	45,60	0,00	0,00	1063,56
11.09.2025 08:49:01	1,20	2,66	2,86	3,19	1,84	2,24	5,16	8,51	0,00	0,00	16,62	0,00	132,95	0,00	1063,56
11.09.2025 08:49:07	1,26	2,52	2,91	3,32	1,64	2,09	4,37	4,25	8,76	0,00	33,24	0,00	0,00	437,76	1914,41
11.09.2025 08:49:13	1,31	2,26	2,70	3,68	1,69	3,14	3,18	11,70	2,92	0,00	0,00	0,00	132,95	0,00	1063,56
11.09.2025 08:49:19	1,24	2,46	2,37	3,29	1,69	1,64	5,16	5,32	5,84	0,00	16,62	0,00	0,00	729,60	2127,12
