Datensatz 1:Zeit(s),Datensatz 1:Kraft(N),Datensatz 1:Force 2(N)
23.199999999999999,11.124610900878906,6.02142333984375
23.300000000000001,11.272796630859375,6.2692642211914062
23.399999999999999,11.157821655273438,6.1900558471679688
23.5,10.812896728515625,5.709716796875
23.600000000000001,10.434761047363281,5.1552810668945312
23.699999999999999,10.123046875,4.7848052978515625
23.800000000000001,9.8701019287109375,4.5293045043945312
23.899999999999999,9.6580429077148438,4.2993545532226562
24,9.433197021484375,4.0591888427734375
24.100000000000001,9.1981430053710938,3.7960205078125
24.199999999999999,8.9579696655273438,3.52008056640625
24.300000000000001,8.7126922607421875,3.2288131713867188
24.399999999999999,8.4188613891601562,2.8634490966796875
24.5,8.0688323974609375,2.5006332397460938
24.600000000000001,7.7903366088867188,2.3013458251953125
24.699999999999999,7.6063766479492188,2.2068099975585938
24.800000000000001,7.4786224365234375,2.1557083129882812
24.899999999999999,7.3994216918945312,2.1454925537109375
25,7.3534317016601562,2.222137451171875
25.100000000000001,7.3406524658203125,2.4699783325195312
25.199999999999999,7.4632949829101562,2.8838882446289062
25.300000000000001,7.8082199096679688,3.4357681274414062
25.399999999999999,8.2119064331054688,3.951873779296875
25.5,8.5747222900390625,4.376007080078125
25.600000000000001,8.909423828125,4.864013671875
25.699999999999999,9.16748046875,5.3903427124023438
25.800000000000001,9.5124053955078125,6.0188674926757812
25.899999999999999,9.9646377563476562,6.7649307250976562
26,10.442420959472656,7.6029739379882812
26.100000000000001,10.779685974121094,8.3260345458984375
26.199999999999999,10.846115112304688,8.7220611572265625
26.300000000000001,10.692817687988281,8.6377487182617188
26.399999999999999,10.406654357910156,8.0143280029296875
26.5,10.161376953125,7.4087905883789062
26.600000000000001,10.046401977539062,7.3423614501953125
26.699999999999999,10.059173583984375,7.4139022827148438
26.800000000000001,10.115386962890625,7.1737289428710938
26.899999999999999,9.9876327514648438,6.42767333984375
27,9.6886978149414062,5.4491043090820312
27.100000000000001,9.4025421142578125,4.8921127319335938
27.199999999999999,9.1776962280273438,4.6545028686523438
27.300000000000001,8.9477462768554688,4.411773681640625
27.399999999999999,8.6845855712890625,4.14605712890625
27.5,8.3779830932617188,3.8752288818359375
27.600000000000001,8.0228424072265625,3.5175247192382812
27.699999999999999,7.6881332397460938,3.1266098022460938
27.800000000000001,7.4249725341796875,2.886444091796875
27.899999999999999,7.4300765991210938,2.9809722900390625
28,7.8542098999023438,3.4792022705078125
28.100000000000001,8.3268814086914062,4.10772705078125
28.199999999999999,8.7203521728515625,4.651947021484375
28.300000000000001,9.0882720947265625,5.13995361328125
28.399999999999999,9.4408645629882812,5.6892776489257812
28.5,9.783233642578125,6.2488174438476562
28.600000000000001,10.005516052246094,6.6985015869140625
28.699999999999999,10.025962829589844,6.9258956909179688
28.800000000000001,9.7730178833007812,6.75726318359375
28.899999999999999,9.4613037109375,6.3152542114257812
29,9.121490478515625,5.7173843383789062
29.100000000000001,8.7842330932617188,5.1833877563476562
29.199999999999999,8.5338363647460938,4.88189697265625
29.300000000000001,8.3141098022460938,4.6851577758789062
29.399999999999999,8.11737060546875,4.5088653564453125
29.5,7.9513015747070312,4.3453445434570312
29.600000000000001,7.8133316040039062,4.1869354248046875
29.699999999999999,7.71368408203125,4.0566329956054688
29.800000000000001,7.6063766479492188,3.8956680297851562
29.899999999999999,7.4581832885742188,3.66827392578125
30,7.317657470703125,3.509857177734375
30.100000000000001,7.2461166381835938,3.4715347290039062
30.199999999999999,7.2154617309570312,3.4485397338867188
30.300000000000001,7.2026824951171875,3.417877197265625
30.399999999999999,7.1950225830078125,3.3693389892578125
30.5,7.2588958740234375,3.364227294921875
30.600000000000001,7.5424957275390625,3.5609588623046875
30.699999999999999,8.053497314453125,3.9467620849609375
30.800000000000001,8.7126922607421875,4.567626953125
30.899999999999999,9.5226211547851562,5.6100692749023438
31,10.294235229492188,6.7393798828125
31.100000000000001,10.879325866699219,7.6336288452148438
31.199999999999999,11.413322448730469,8.5048828125
31.300000000000001,12.034187316894531,9.6111984252929688
31.399999999999999,12.652496337890625,10.763504028320312
31.5,13.094512939453125,11.655197143554688
31.600000000000001,13.038307189941406,11.90814208984375
31.699999999999999,12.374000549316406,11.077774047851562
31.800000000000001,11.423545837402344,9.6520767211914062
31.899999999999999,10.570175170898438,8.3566970825195312
32,10.005516052246094,7.3806838989257812
32.100000000000001,9.6018295288085938,6.5426483154296875
32.200000000000003,9.18536376953125,5.6126251220703125
32.299999999999997,8.7459030151367188,4.6621627807617188
32.399999999999999,8.3626556396484375,3.8905563354492188
32.5,7.9845123291015625,3.3872222900390625
32.600000000000001,7.6242599487304688,3.1087265014648438
32.700000000000003,7.3432083129882812,2.9733123779296875
32.799999999999997,7.1745758056640625,2.9298782348632812
32.899999999999999,7.0647125244140625,2.9273223876953125
33,6.949737548828125,2.922210693359375
33.100000000000001,6.8654251098632812,2.9605331420898438
33.200000000000003,6.7708892822265625,2.9528732299804688
33.299999999999997,6.6431427001953125,2.8225631713867188
33.399999999999999,6.7274551391601562,2.8046798706054688
33.5,7.05194091796875,3.0550689697265625
33.600000000000001,7.437744140625,3.392333984375
33.700000000000003,7.8542098999023438,3.714263916015625
33.799999999999997,8.2578964233398438,4.043853759765625
33.899999999999999,8.6539230346679688,4.4730987548828125
34,9.0831680297851562,4.9687652587890625
34.100000000000001,9.4408645629882812,5.313690185546875
34.200000000000003,9.7270278930664062,5.5691909790039062
34.299999999999997,10.036178588867188,5.9371109008789062
34.399999999999999,10.388771057128906,6.3714599609375
34.5,10.751579284667969,6.7751541137695312
34.600000000000001,10.961090087890625,7.0970840454101562
34.700000000000003,10.886993408203125,7.2069473266601562
34.799999999999997,10.618721008300781,7.0383148193359375
34.899999999999999,10.312118530273438,6.6346282958984375
35,9.9825210571289062,6.1287384033203125
35.100000000000001,9.70147705078125,5.7429275512695312
35.200000000000003,9.5200729370117188,5.5359725952148438
35.299999999999997,9.3182220458984375,5.3264694213867188
35.399999999999999,9.00140380859375,4.9508819580078125
35.5,8.6002731323242188,4.4986419677734375
35.600000000000001,8.2400131225585938,4.1205062866210938
35.700000000000003,8.0049514770507812,3.8368988037109375
35.799999999999997,7.7852249145507812,3.5149688720703125
35.899999999999999,7.5271682739257812,3.1955947875976562
36,7.3406524658203125,3.0269622802734375
36.100000000000001,7.2537841796875,2.9426498413085938
36.200000000000003,7.2461166381835938,2.922210693359375
36.299999999999997,7.225677490234375,2.9196548461914062
36.399999999999999,7.1745758056640625,2.9017715454101562
36.5,7.1311416625976562,2.8915481567382812
36.600000000000001,7.1873550415039062,2.904327392578125
36.700000000000003,7.4249725341796875,2.986083984375
36.799999999999997,7.925750732421875,3.1853790283203125
36.899999999999999,8.753570556640625,3.4996414184570312
37,9.673370361328125,3.9058837890625
37.100000000000001,10.465415954589844,4.3530120849609375
37.200000000000003,11.070953369140625,4.818023681640625
37.299999999999997,11.564071655273438,5.32391357421875
37.399999999999999,12.044410705566406,5.8527984619140625
37.5,12.49664306640625,6.3484649658203125
37.600000000000001,12.793022155761719,6.6806182861328125
37.700000000000003,13.005088806152344,6.9284515380859375
37.799999999999997,13.255477905273438,7.27337646484375
37.899999999999999,13.385787963867188,7.539093017578125
38,13.201828002929688,7.503326416015625
38.100000000000001,12.675491333007812,7.0843048095703125
38.200000000000003,12.052070617675781,6.46343994140625
38.299999999999997,11.451652526855469,5.8400192260742188
38.399999999999999,10.866554260253906,5.1450576782226562
38.5,10.171592712402344,4.3913345336914062
38.600000000000001,9.4485321044921875,3.8113479614257812
