<Header>
User name: CF
Location: laboratory
# of Location: 1
Model: 1.109
Serial No.: 9G050007
Firmware revision: 12.30E
Software revision: 7-1 Rev XII (27-02-2019)
Unit: dM [ug/m3]
C-factor: 1,00
Comment: test room aerosol conditions
online data
<Data>
[d&t31.12.2035 11:50:55]	0,30 um	0,40 um	0,50 um	0,65 um	0,80 um	1,00 um	1,60 um	2,00 um	3,00 um	4,00 um	5,00 um	7,50 um	10,00 um	15,00 um	20,00 um
14.08.2025 10:26:09	1,28	2,26	2,08	2,02	1,29	2,54	7,54	8,51	2,92	12,41	33,24	0,00	398,84	291,84	2339,83
14.08.2025 10:26:15	1,28	2,34	2,04	2,41	2,33	1,79	5,95	9,57	8,76	6,20	49,85	136,80	265,89	0,00	0,00
14.08.2025 10:26:21	1,29	2,29	2,43	1,89	1,39	2,24	6,35	5,32	8,76	12,41	33,24	136,80	0,00	729,60	3190,68
14.08.2025 10:26:27	1,39	2,04	1,92	1,84	2,28	1,64	7,15	7,44	11,67	12,41	16,62	45,60	132,95	291,84	3403,39
14.08.2025 10:26:33	1,46	2,24	1,99	1,82	1,89	1,50	7,15	4,25	8,76	12,41	83,09	45,60	132,95	0,00	4254,24
14.08.2025 10:26:39	1,37	2,21	1,93	2,20	1,84	1,20	5,16	10,64	17,51	0,00	16,62	91,20	265,89	1313,28	3616,10
14.08.2025 10:26:45	1,32	2,28	2,01	2,33	1,98	2,09	5,16	6,38	8,76	12,41	66,47	45,60	132,95	145,92	2765,26
14.08.2025 10:26:51	1,41	2,12	2,03	2,26	1,89	1,35	8,73	4,25	26,27	12,41	49,85	0,00	265,89	0,00	2127,12
14.08.2025 10:26:57	1,33	2,25	2,17	2,13	1,44	2,09	4,37	9,57	20,43	24,81	99,71	0,00	0,00	0,00	2127,12
14.08.2025 10:27:03	1,38	2,15	1,77	2,18	1,24	1,35	8,34	10,64	17,51	12,41	33,24	45,60	132,95	218,88	3616,10
14.08.2025 10:27:09	1,28	2,34	2,03	2,26	1,59	2,39	4,37	5,32	17,51	12,41	33,24	91,20	398,84	802,56	2977,97
14.08.2025 10:27:15	1,33	2,14	2,06	2,08	2,13	2,09	3,97	8,51	5,84	24,81	49,85	182,40	265,89	218,88	3616,10
14.08.2025 10:27:21	1,36	2,19	2,04	2,41	1,44	2,09	3,18	7,44	5,84	24,81	33,24	0,00	0,00	0,00	3190,68
14.08.2025 10:27:27	1,44	2,14	1,93	2,59	1,39	1,64	3,97	5,32	8,76	6,20	33,24	91,20	265,89	1678,08	3616,10
14.08.2025 10:27:33	1,38	2,19	1,80	2,18	2,23	1,05	5,56	12,76	0,00	18,61	66,47	45,60	531,78	0,00	1063,56
14.08.2025 10:27:39	1,43	2,21	2,19	2,15	1,69	2,09	5,56	10,64	2,92	12,41	33,24	136,80	531,78	1167,36	5105,09
14.08.2025 10:27:45	1,37	1,96	1,85	2,31	1,39	3,14	3,57	11,70	17,51	0,00	16,62	136,80	0,00	218,88	2552,54
