<Header>
User name: CF
Location: laboratory
# of Location: 1
Model: 1.109
Serial No.: 9G050007
Firmware revision: 12.30E
Software revision: 7-1 Rev XII (27-02-2019)
Unit: ug/m3
C-factor: 1,00
Comment: test room aerosol conditions
online data
<Data>
[d&t31.12.2035 11:50:55]	PM10 [ug/m3]	PM2,5 [ug/m3]	PM1 [ug/m3]	Inhalable [ug/m3]	Thoracic [ug/m3]	Alveolic [ug/m3]
14.08.2025 10:25:51	278,4	22,9	11,3	3831,4	516,7	42,2
14.08.2025 10:25:57	389,3	20,8	11,3	5260,3	670,0	44,6
14.08.2025 10:26:03	263,5	20,8	11,0	8013,6	584,4	42,9
14.08.2025 10:26:09	244,0	25,3	11,4	3108,8	361,4	43,4
14.08.2025 10:26:15	280,2	25,4	12,1	497,4	309,8	52,1
14.08.2025 10:26:21	198,0	23,1	11,4	4136,9	388,8	47,0
14.08.2025 10:26:27	160,8	24,9	11,6	3942,7	304,1	45,8
14.08.2025 10:26:33	194,9	23,0	11,6	4561,9	339,0	52,1
14.08.2025 10:26:39	290,1	24,6	11,5	5349,6	557,1	47,2
14.08.2025 10:26:45	189,5	23,0	11,7	3203,2	304,1	50,0
14.08.2025 10:26:51	208,5	25,9	11,8	2508,1	287,8	58,8
14.08.2025 10:26:57	149,8	24,3	11,4	2299,7	227,8	68,5
14.08.2025 10:27:03	179,2	27,0	11,3	4108,2	323,5	55,6
14.08.2025 10:27:09	337,6	22,2	11,3	4357,5	538,1	51,3
14.08.2025 10:27:15	332,1	22,7	11,5	4390,4	495,9	57,0
14.08.2025 10:27:21	78,8	21,2	11,4	3279,1	178,6	44,2
14.08.2025 10:27:27	313,8	20,7	11,4	5722,4	621,5	41,4
14.08.2025 10:27:33	344,6	25,0	11,7	1757,6	406,6	53,5
14.08.2025 10:27:39	432,0	25,1	12,0	7020,1	741,1	49,8
14.08.2025 10:27:45	159,8	24,9	11,5	2972,1	275,1	48,3
14.08.2025 10:27:51	197,1	23,9	11,5	3270,3	308,5	50,7
14.08.2025 10:27:57	162,7	21,2	11,2	4479,8	381,5	32,9
14.08.2025 10:28:03	430,9	24,8	12,3	3202,4	570,6	50,1
14.08.2025 10:28:09	146,3	22,0	10,5	1300,6	189,7	54,1
14.08.2025 10:28:15	279,5	21,6	11,0	4556,3	468,7	52,1
14.08.2025 10:28:21	227,8	22,6	11,4	4520,8	416,8	48,9
14.08.2025 10:28:27	267,8	26,9	12,0	6169,2	524,2	58,4
14.08.2025 10:28:33	332,1	21,8	11,3	4787,4	571,4	47,3
14.08.2025 10:28:39	378,4	21,0	11,0	5025,8	662,2	57,2
14.08.2025 10:28:45	173,5	24,3	11,8	2356,8	256,1	55,0
14.08.2025 10:28:51	257,3	21,9	11,0	2975,2	420,3	46,2
14.08.2025 10:28:57	186,3	29,8	12,3	4947,4	404,0	47,4
14.08.2025 10:29:03	322,8	23,2	11,5	5692,4	550,2	46,5
14.08.2025 10:29:09	288,1	21,4	11,2	3445,1	451,9	56,2
14.08.2025 10:29:15	257,2	21,6	11,2	5162,3	478,3	38,9
14.08.2025 10:29:21	420,6	20,8	11,1	5650,4	656,8	49,3
14.08.2025 10:29:27	196,0	20,4	10,6	5150,4	453,5	40,4
14.08.2025 10:29:33	258,1	22,2	10,6	1575,6	311,3	48,9
14.08.2025 10:29:39	181,3	18,9	10,7	4255,0	325,1	51,5
14.08.2025 10:29:45	230,9	26,3	11,9	1419,9	286,0	69,2
14.08.2025 10:29:51	59,5	22,7	11,2	3256,0	156,6	40,5
14.08.2025 10:29:57	133,8	24,3	11,9	4670,3	348,6	44,6
14.08.2025 10:30:03	407,4	23,8	11,4	1969,1	470,7	48,8
14.08.2025 10:30:09	298,2	23,7	11,0	6181,3	638,8	41,0
14.08.2025 10:30:15	206,8	26,4	12,0	1342,3	263,3	59,5
14.08.2025 10:30:21	135,3	19,7	10,5	2838,9	244,0	44,3
14.08.2025 10:30:27	174,9	21,7	10,8	4590,7	354,6	46,0
14.08.2025 10:30:33	163,6	22,5	11,2	3231,9	271,2	35,8
14.08.2025 10:30:39	180,0	22,4	11,7	3345,8	292,9	41,0
14.08.2025 10:30:45	129,9	21,6	10,6	2638,1	243,1	43,4
14.08.2025 10:30:51	414,9	24,7	11,5	1870,7	487,9	53,3
14.08.2025 10:30:57	275,5	24,3	11,9	4444,8	514,3	58,0
14.08.2025 10:31:03	287,6	25,1	11,6	4371,9	483,2	54,6
14.08.2025 10:31:09	198,3	21,7	11,6	4609,2	380,7	56,8
14.08.2025 10:31:15	191,1	23,4	11,2	4082,9	342,1	47,8
14.08.2025 10:31:21	220,9	21,2	11,4	3453,0	335,1	48,3
14.08.2025 10:31:27	132,0	22,3	11,4	2489,0	247,0	42,9
14.08.2025 10:31:33	147,1	22,3	11,2	4768,7	324,1	55,4
14.08.2025 10:31:39	179,9	21,4	11,2	3548,2	287,4	37,7
14.08.2025 10:31:45	173,5	22,6	11,1	3420,6	287,2	53,0
14.08.2025 10:31:51	217,3	22,7	11,1	5705,9	433,9	54,7
14.08.2025 10:31:57	322,7	23,1	11,4	4717,0	478,6	57,6
14.08.2025 10:32:03	251,9	22,9	11,3	4270,7	446,8	48,2
14.08.2025 10:32:09	287,7	22,4	11,1	3169,5	411,0	51,4
14.08.2025 10:32:15	287,1	22,4	11,2	3745,2	405,6	56,8
14.08.2025 10:32:21	200,2	20,6	10,3	2151,9	285,4	53,1
14.08.2025 10:32:27	421,0	26,0	11,4	5063,3	629,7	58,0
14.08.2025 10:32:33	134,6	22,9	10,5	3425,5	239,5	38,3
14.08.2025 10:32:39	168,3	22,5	10,6	3465,9	277,7	47,3
14.08.2025 10:32:45	176,1	23,5	10,6	5026,5	353,2	43,7
14.08.2025 10:32:51	163,2	20,2	9,7	5010,8	338,6	40,3
14.08.2025 10:32:57	60,0	18,0	7,8	2969,3	160,1	35,8
14.08.2025 10:33:03	294,8	23,0	10,2	5792,8	516,5	49,0
14.08.2025 10:33:09	279,9	18,4	9,4	6059,6	540,6	41,5
14.08.2025 10:33:15	189,4	18,2	8,2	2064,3	271,4	35,3
14.08.2025 10:33:21	53,5	16,3	7,0	2816,9	153,8	33,2
14.08.2025 10:33:27	180,7	21,1	8,2	3866,0	366,0	54,8
14.08.2025 10:33:33	161,9	18,2	8,3	4099,1	305,6	34,3
14.08.2025 10:33:39	175,7	15,4	6,8	4544,4	361,1	36,9
14.08.2025 10:33:45	98,6	13,1	7,4	2252,0	172,3	31,4
14.08.2025 10:33:51	97,6	16,0	6,6	2494,7	247,5	27,4
14.08.2025 10:33:57	175,2	14,1	6,2	2192,5	254,7	28,5
14.08.2025 10:34:03	243,5	15,9	6,9	4167,8	435,1	38,7
14.08.2025 10:34:09	394,6	13,4	6,6	5764,9	627,2	35,6
14.08.2025 10:34:15	100,7	13,8	6,1	3089,0	204,1	25,7
14.08.2025 10:34:21	329,9	16,4	7,1	5413,4	561,3	42,0
14.08.2025 10:34:27	79,1	10,9	5,7	3202,8	221,4	18,1
14.08.2025 10:34:33	197,0	11,7	5,6	3960,6	384,1	23,5
14.08.2025 10:34:39	346,1	13,6	5,9	3475,9	475,9	27,7
14.08.2025 10:34:45	180,6	14,4	5,5	1850,9	266,7	36,2
14.08.2025 10:34:51	86,1	10,6	5,3	2624,7	233,3	23,1
14.08.2025 10:34:57	37,5	8,9	4,7	2170,9	103,4	15,8
14.08.2025 10:35:03	172,0	7,5	4,3	1475,4	215,4	12,6
14.08.2025 10:35:09	109,3	6,9	4,0	3742,1	249,8	10,0
14.08.2025 10:35:15	152,0	9,5	4,5	3419,6	297,6	14,7
14.08.2025 10:35:21	72,5	9,2	4,3	1500,0	148,7	19,5
14.08.2025 10:35:27	63,5	10,6	4,8	1911,9	134,4	27,4
14.08.2025 10:35:33	174,1	8,0	4,3	1477,8	217,8	13,2
14.08.2025 10:35:39	141,9	11,0	4,5	2905,8	292,7	24,0
14.08.2025 10:35:45	67,3	8,4	4,0	3522,2	244,4	15,8
14.08.2025 10:35:51	180,7	6,3	3,6	421,7	194,3	16,2
14.08.2025 10:35:57	64,3	8,2	3,7	2112,2	173,5	19,9
14.08.2025 10:36:03	151,5	6,5	3,6	2014,1	230,3	13,7
14.08.2025 10:36:09	68,7	7,0	3,7	1152,9	108,0	20,9
14.08.2025 10:36:15	180,4	7,7	3,5	1426,1	228,7	21,5
14.08.2025 10:36:21	60,5	6,3	3,0	1486,8	135,6	12,5
14.08.2025 10:36:27	145,1	4,9	2,8	2149,3	221,4	16,8
14.08.2025 10:36:33	85,3	6,5	3,4	1720,0	159,0	12,5
14.08.2025 10:36:39	62,8	5,6	3,1	82,7	70,6	18,6
14.08.2025 10:36:45	51,2	6,6	3,5	68,3	57,2	16,3
14.08.2025 10:36:51	141,5	7,2	3,1	2632,1	252,8	11,5
14.08.2025 10:36:57	144,4	5,4	2,9	319,7	157,3	10,0
14.08.2025 10:37:03	45,7	7,8	3,1	972,8	83,0	17,6
14.08.2025 10:37:09	49,3	4,4	2,7	1806,9	159,3	9,4
14.08.2025 10:37:15	41,9	6,7	3,1	977,9	79,2	9,8
14.08.2025 10:37:21	47,9	6,3	2,9	1751,2	118,9	14,7
14.08.2025 10:37:27	90,6	3,8	2,2	3421,7	230,4	8,9
14.08.2025 10:37:33	16,8	3,4	2,3	1714,0	83,8	5,2
14.08.2025 10:37:39	51,3	4,5	2,5	2585,0	194,9	6,9
14.08.2025 10:37:45	26,2	2,8	2,0	806,1	62,5	7,4
14.08.2025 10:37:51	108,6	4,7	2,2	1758,2	186,2	10,2
14.08.2025 10:37:57	22,5	6,3	2,4	944,2	56,4	13,1
14.08.2025 10:38:03	149,5	3,5	2,0	1435,4	232,9	7,9
14.08.2025 10:38:09	17,1	4,7	2,2	1714,2	84,0	6,1
14.08.2025 10:38:15	72,5	4,0	2,1	1993,5	142,4	9,1
14.08.2025 10:38:21	76,3	5,1	2,1	158,2	82,3	15,1
14.08.2025 10:38:27	34,6	4,4	2,0	1104,5	69,7	12,3
14.08.2025 10:38:33	68,2	4,9	2,0	1069,0	105,5	9,1
14.08.2025 10:38:39	2,0	2,0	1,6	2,0	2,0	2,0
14.08.2025 10:38:45	8,6	4,1	1,8	929,0	41,3	5,0
14.08.2025 10:38:51	12,0	3,5	1,5	13,0	12,9	8,4
14.08.2025 10:38:57	37,1	5,6	2,0	52,9	41,9	8,7
14.08.2025 10:39:03	25,0	3,8	1,6	803,2	60,6	12,7
14.08.2025 10:39:09	58,8	4,7	1,7	138,8	63,1	6,1
14.08.2025 10:39:15	35,8	3,3	1,5	816,9	73,1	12,0
14.08.2025 10:39:21	9,5	3,6	1,4	10,1	10,1	8,0
14.08.2025 10:39:27	22,4	3,7	1,5	1432,7	92,6	4,3
14.08.2025 10:39:33	13,7	2,3	1,0	647,2	49,6	2,8
14.08.2025 10:39:39	29,2	3,4	1,5	953,3	64,6	11,2
14.08.2025 10:39:45	92,5	2,8	1,2	188,6	101,8	8,6
14.08.2025 10:39:51	9,5	3,0	1,3	10,3	10,2	6,6
14.08.2025 10:39:57	42,3	1,4	1,0	3006,7	181,3	6,0
14.08.2025 10:40:03	45,9	2,6	1,2	1028,9	122,9	6,0
14.08.2025 10:40:27	28,6	2,1	0,9	1152,0	102,0	3,0
14.08.2025 10:40:33	10,8	2,3	1,0	11,8	11,7	7,3
14.08.2025 10:40:39	68,6	1,8	1,1	151,4	74,6	5,2
14.08.2025 10:40:45	40,5	2,6	1,4	832,9	79,3	4,8
14.08.2025 10:40:51	3,3	2,9	1,2	3,4	3,4	3,3
14.08.2025 10:40:57	31,3	2,1	0,9	1587,9	101,7	5,8
14.08.2025 10:41:03	1,7	1,7	1,1	1,7	1,7	1,7
14.08.2025 10:41:09	57,1	1,5	0,8	137,1	61,4	3,8
14.08.2025 10:41:15	1,0	1,0	0,6	1,0	1,0	1,0
14.08.2025 10:41:21	1,9	1,4	0,8	1,9	1,9	1,8
14.08.2025 10:41:27	9,3	2,0	1,0	786,1	43,5	2,0
14.08.2025 10:41:33	3,9	2,5	0,8	4,1	4,1	3,8
14.08.2025 10:41:39	2,8	2,3	1,1	2,9	2,9	2,8
14.08.2025 10:41:45	31,0	1,4	0,8	2074,6	136,9	1,9
14.08.2025 10:41:51	14,6	1,2	0,8	648,2	50,7	3,0
14.08.2025 10:41:57	0,8	0,8	0,7	0,8	0,8	0,8
14.08.2025 10:42:03	78,3	1,7	0,7	938,0	118,6	6,9
14.08.2025 10:42:09	3,1	2,1	0,7	3,2	3,2	3,0
14.08.2025 10:42:15	84,0	0,7	0,5	179,3	92,5	2,9
14.08.2025 10:42:21	17,4	0,9	0,6	651,3	53,8	3,6
14.08.2025 10:42:27	17,9	2,9	0,9	21,1	20,1	7,0
14.08.2025 10:42:33	4,6	0,9	0,5	924,7	37,1	0,9
14.08.2025 10:42:39	0,7	0,7	0,6	0,7	0,7	0,7
14.08.2025 10:42:45	1,0	0,9	0,5	1,0	1,0	1,0
14.08.2025 10:42:51	7,2	1,6	0,9	7,8	7,8	4,3
14.08.2025 10:42:57	7,4	1,4	0,5	8,2	8,1	4,6
14.08.2025 10:43:03	0,6	0,6	0,5	0,6	0,6	0,6
14.08.2025 10:43:09	6,9	1,3	0,5	7,5	7,5	4,0
14.08.2025 10:43:15	1,1	1,1	0,6	1,1	1,1	1,1
14.08.2025 10:43:21	14,3	0,7	0,6	17,3	16,3	3,5
14.08.2025 10:43:27	3,1	2,1	0,6	3,2	3,2	3,0
14.08.2025 10:43:33	0,5	0,5	0,4	0,5	0,5	0,5
14.08.2025 10:43:39	0,8	0,8	0,4	0,8	0,8	0,8
14.08.2025 10:43:45	7,0	1,0	0,4	7,7	7,6	4,1
14.08.2025 10:43:51	69,3	2,0	0,7	152,2	75,4	5,8
14.08.2025 10:43:57	19,7	1,5	0,4	366,3	58,9	1,6
14.08.2025 10:44:03	1,5	1,0	0,4	1,5	1,5	1,4
14.08.2025 10:44:09	0,3	0,3	0,3	0,3	0,3	0,3
14.08.2025 10:44:15	0,5	0,5	0,4	0,5	0,5	0,5
14.08.2025 10:44:21	30,5	0,4	0,3	46,0	35,0	2,1
14.08.2025 10:44:27	0,2	0,2	0,2	0,2	0,2	0,2
14.08.2025 10:44:33	0,5	0,5	0,4	0,5	0,5	0,5
14.08.2025 10:44:39	1,9	1,4	0,5	2,0	2,0	1,8
14.08.2025 10:44:45	64,6	0,4	0,3	777,7	104,4	1,0
14.08.2025 10:44:51	11,4	0,4	0,4	644,7	47,2	0,5
14.08.2025 10:44:57	0,3	0,3	0,2	0,3	0,3	0,3
14.08.2025 10:45:03	0,4	0,4	0,4	0,4	0,4	0,4
14.08.2025 10:45:09	61,1	0,6	0,5	917,6	99,3	1,2
14.08.2025 10:45:15	54,0	0,8	0,4	133,8	58,0	1,3
14.08.2025 10:45:21	0,4	0,4	0,3	0,4	0,4	0,4
14.08.2025 10:45:27	0,4	0,4	0,4	0,4	0,4	0,4
14.08.2025 10:45:33	0,4	0,4	0,4	0,4	0,4	0,4
14.08.2025 10:45:39	0,4	0,4	0,3	0,4	0,4	0,4
14.08.2025 10:45:45	0,6	0,6	0,3	0,6	0,6	0,6
14.08.2025 10:45:51	0,5	0,5	0,4	0,5	0,5	0,5
14.08.2025 10:45:57	0,4	0,4	0,3	0,4	0,4	0,3
14.08.2025 10:46:03	30,5	0,4	0,3	46,0	35,1	2,1
14.08.2025 10:46:09	0,6	0,6	0,3	0,7	0,7	0,7
14.08.2025 10:46:15	13,9	0,2	0,2	16,9	15,8	3,1
14.08.2025 10:46:21	1,8	1,3	0,4	1,9	1,9	1,8
14.08.2025 10:46:27	0,6	0,6	0,4	0,6	0,6	0,6
14.08.2025 10:46:33	0,3	0,3	0,3	0,3	0,3	0,3
14.08.2025 10:46:39	0,3	0,3	0,2	0,3	0,3	0,3
14.08.2025 10:46:45	0,2	0,2	0,2	0,2	0,2	0,2
14.08.2025 10:46:51	0,2	0,2	0,2	0,2	0,2	0,2
14.08.2025 10:46:57	0,2	0,2	0,2	0,2	0,2	0,2
14.08.2025 10:47:03	0,6	0,6	0,2	0,6	0,6	0,6
14.08.2025 10:47:09	0,6	0,6	0,4	0,6	0,6	0,6
14.08.2025 10:47:15	19,1	0,8	0,4	365,6	58,2	0,9
14.08.2025 10:47:21	0,2	0,2	0,2	0,2	0,2	0,2
14.08.2025 10:47:27	0,4	0,4	0,3	0,4	0,4	0,4
14.08.2025 10:47:33	5,8	0,3	0,2	6,4	6,4	3,0
14.08.2025 10:47:39	0,5	0,5	0,3	0,5	0,5	0,5
14.08.2025 10:47:45	0,2	0,2	0,2	0,2	0,2	0,2
14.08.2025 10:47:51	0,2	0,2	0,2	0,2	0,2	0,2
14.08.2025 10:47:57	0,3	0,3	0,2	0,3	0,3	0,3
14.08.2025 10:48:03	0,2	0,2	0,2	0,2	0,2	0,2
14.08.2025 10:48:09	0,5	0,5	0,3	0,5	0,5	0,5
14.08.2025 10:48:15	0,2	0,2	0,2	0,2	0,2	0,2
14.08.2025 10:48:21	1,4	0,9	0,3	1,5	1,5	1,4
14.08.2025 10:48:27	0,7	0,7	0,3	0,7	0,7	0,7
14.08.2025 10:48:33	0,2	0,2	0,1	0,2	0,2	0,1
14.08.2025 10:48:39	0,2	0,2	0,1	0,2	0,2	0,2
14.08.2025 10:48:45	1,2	0,7	0,2	1,3	1,3	1,2
14.08.2025 10:48:51	0,2	0,2	0,1	0,2	0,2	0,2
14.08.2025 10:48:57	1,8	1,3	0,3	1,9	1,9	1,8
14.08.2025 10:49:03	0,6	0,6	0,2	0,6	0,6	0,6
14.08.2025 10:49:09	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 10:49:15	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 10:49:21	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 10:49:27	0,3	0,3	0,2	0,3	0,3	0,3
14.08.2025 10:49:33	0,5	0,5	0,1	0,5	0,5	0,5
14.08.2025 10:49:39	1,3	0,8	0,2	1,3	1,3	1,2
14.08.2025 10:49:45	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 10:49:51	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 10:49:57	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 10:50:03	3,1	0,6	0,2	3,3	3,3	2,4
14.08.2025 10:50:09	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 10:50:15	53,3	0,1	0,1	133,1	57,3	0,6
14.08.2025 10:50:21	0,2	0,2	0,2	0,2	0,2	0,2
14.08.2025 10:50:27	0,5	0,5	0,3	0,5	0,5	0,5
14.08.2025 10:50:33	0,2	0,2	0,1	0,2	0,2	0,1
14.08.2025 10:50:39	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 10:50:45	0,2	0,2	0,1	0,2	0,2	0,2
14.08.2025 10:50:51	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 10:50:57	13,8	0,1	0,1	16,7	15,7	3,0
14.08.2025 10:51:03	0,3	0,3	0,2	0,3	0,3	0,3
14.08.2025 10:51:09	0,2	0,2	0,2	0,2	0,2	0,2
14.08.2025 10:51:15	0,3	0,3	0,2	0,3	0,3	0,3
14.08.2025 10:51:21	0,2	0,2	0,1	0,2	0,2	0,2
14.08.2025 10:51:27	0,2	0,2	0,2	0,2	0,2	0,2
14.08.2025 10:51:33	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 10:51:39	0,2	0,2	0,2	0,2	0,2	0,2
14.08.2025 10:51:45	0,2	0,2	0,2	0,2	0,2	0,2
14.08.2025 10:51:51	0,2	0,2	0,2	0,2	0,2	0,2
14.08.2025 10:51:57	0,3	0,3	0,2	0,3	0,3	0,3
14.08.2025 10:52:03	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 10:52:09	0,5	0,5	0,1	0,5	0,5	0,5
14.08.2025 10:52:15	0,6	0,6	0,2	0,6	0,6	0,6
14.08.2025 10:52:21	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 10:52:27	6,7	0,7	0,1	7,4	7,3	3,8
14.08.2025 10:52:33	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 10:52:39	0,5	0,5	0,1	0,5	0,5	0,5
14.08.2025 10:52:45	0,0	0,0	0,0	0,0	0,0	0,0
14.08.2025 10:52:51	0,2	0,2	0,1	0,2	0,2	0,2
14.08.2025 10:52:57	0,6	0,6	0,2	0,7	0,7	0,6
14.08.2025 10:53:03	0,3	0,3	0,2	0,3	0,3	0,3
14.08.2025 10:53:09	0,0	0,0	0,0	0,0	0,0	0,0
14.08.2025 10:53:15	0,0	0,0	0,0	0,0	0,0	0,0
14.08.2025 10:53:21	0,1	0,1	0,0	0,1	0,1	0,1
14.08.2025 10:53:27	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 10:53:33	0,5	0,5	0,1	0,5	0,5	0,5
14.08.2025 10:53:39	0,7	0,7	0,2	0,7	0,7	0,7
14.08.2025 10:53:45	0,2	0,2	0,1	0,2	0,2	0,2
14.08.2025 10:53:51	11,0	0,1	0,1	644,4	46,9	0,1
14.08.2025 10:53:57	0,3	0,3	0,2	0,3	0,3	0,3
14.08.2025 10:54:03	0,2	0,2	0,2	0,2	0,2	0,2
14.08.2025 10:54:09	0,5	0,5	0,2	0,6	0,6	0,6
14.08.2025 10:54:15	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 10:54:21	0,0	0,0	0,0	0,0	0,0	0,0
14.08.2025 10:54:27	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 10:54:33	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 10:54:39	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 10:54:45	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 10:54:51	0,2	0,2	0,1	0,2	0,2	0,2
14.08.2025 10:54:57	0,6	0,6	0,2	0,6	0,6	0,6
14.08.2025 10:55:03	1,1	0,6	0,1	1,1	1,1	1,0
14.08.2025 10:55:09	0,0	0,0	0,0	0,0	0,0	0,0
14.08.2025 10:55:15	0,1	0,1	0,1	0,1	0,1	0,1
