<Header>
User name: 
Location: airlock
# of Location: 3
Model: 1.109
Serial No.: 9G070015
Firmware revision: 12.30E
Software revision: 1178 V8-26 (18--12-2023)
Unit: ug/m3
C-factor: 1,00
Comment: test room aersol conditions
online data
<Data>
[d&t31.12.2035 11:50:55]	PM10 [ug/m3]	PM2,5 [ug/m3]	PM1 [ug/m3]	Inhalable [ug/m3]	Thoracic [ug/m3]	Alveolic [ug/m3]
14.08.2025 10:24:46	21,2	8,1	4,5	21,2	20,7	11,9
14.08.2025 10:24:52	34,6	7,4	4,5	39,9	31,1	11,0
14.08.2025 10:24:58	34,5	8,7	4,6	61,3	39,0	12,7
14.08.2025 10:25:04	22,3	7,8	4,4	22,3	21,1	11,2
14.08.2025 10:25:10	25,2	5,8	4,5	30,5	22,7	8,4
14.08.2025 10:25:16	32,2	8,8	4,3	37,6	29,6	12,9
14.08.2025 10:25:22	36,7	5,7	4,4	63,8	39,1	8,8
14.08.2025 10:25:28	25,5	6,6	4,7	25,8	23,5	10,8
14.08.2025 10:25:34	27,9	5,2	4,8	32,9	26,1	8,6
14.08.2025 10:25:40	12,3	5,6	4,5	12,3	12,0	7,6
14.08.2025 10:25:46	20,0	5,7	4,5	20,0	18,7	8,6
14.08.2025 10:25:52	32,7	8,4	4,5	32,7	29,2	11,3
14.08.2025 10:25:58	27,5	8,5	4,5	32,6	25,8	11,3
14.08.2025 10:26:04	31,7	5,9	4,3	37,1	28,9	10,0
14.08.2025 10:26:10	35,5	6,4	4,6	62,6	38,7	10,1
14.08.2025 10:26:16	35,7	8,1	4,4	41,0	32,0	11,3
14.08.2025 10:26:22	24,4	10,3	4,2	46,4	29,3	13,0
14.08.2025 10:26:28	26,1	8,6	4,5	31,1	24,7	11,4
14.08.2025 10:26:34	21,6	9,6	4,5	21,6	21,0	12,8
14.08.2025 10:26:40	18,0	5,1	4,3	18,0	16,8	7,8
14.08.2025 10:26:46	16,8	8,3	4,2	16,8	16,6	11,0
14.08.2025 10:26:52	19,3	6,1	4,7	41,1	25,2	9,1
14.08.2025 10:26:58	21,4	6,8	4,4	21,4	20,6	10,6
14.08.2025 10:27:04	21,8	5,3	4,2	21,8	20,5	8,8
14.08.2025 10:27:10	20,5	9,9	4,6	20,5	19,6	12,9
14.08.2025 10:27:16	38,7	7,6	4,4	48,7	35,5	10,5
14.08.2025 10:27:22	28,4	9,1	4,4	28,7	26,5	13,8
14.08.2025 10:27:28	22,2	7,2	4,6	59,9	28,8	11,2
14.08.2025 10:27:34	17,3	4,9	4,3	55,0	24,6	8,2
14.08.2025 10:27:40	17,2	6,8	4,6	17,2	16,2	9,0
14.08.2025 10:27:46	13,6	5,0	4,4	13,6	12,7	6,7
14.08.2025 10:27:52	29,0	6,3	4,2	39,1	27,2	9,2
14.08.2025 10:27:58	13,1	4,5	4,3	13,1	12,2	6,2
14.08.2025 10:28:04	19,0	6,5	4,3	19,0	18,3	9,7
14.08.2025 10:28:10	47,6	6,6	4,7	53,3	41,6	11,0
14.08.2025 10:28:16	32,6	7,9	4,3	37,6	30,1	11,8
14.08.2025 10:28:22	28,5	7,1	4,4	50,2	33,2	11,2
14.08.2025 10:28:28	20,2	9,7	4,6	41,9	26,5	12,9
14.08.2025 10:28:34	38,0	5,6	4,4	39,0	32,1	9,3
14.08.2025 10:28:40	27,5	7,6	4,3	27,5	25,6	11,0
14.08.2025 10:28:46	30,1	8,0	4,4	35,1	28,0	11,5
14.08.2025 10:28:52	36,9	6,6	4,3	51,9	34,3	10,0
14.08.2025 10:28:58	25,6	10,0	4,6	30,6	23,9	12,0
14.08.2025 10:29:04	18,7	7,7	4,4	77,0	23,9	9,5
14.08.2025 10:29:10	28,2	7,0	4,3	28,5	25,3	10,2
14.08.2025 10:29:16	20,2	8,3	4,7	20,2	19,6	11,5
14.08.2025 10:29:22	19,9	6,6	4,1	24,9	19,0	9,0
14.08.2025 10:29:28	22,6	5,3	4,1	22,9	20,5	8,5
14.08.2025 10:29:34	15,3	8,7	4,2	15,3	15,2	11,3
14.08.2025 10:29:40	16,1	4,6	4,4	16,1	15,6	8,0
14.08.2025 10:29:46	15,6	8,6	4,4	73,5	22,5	11,7
14.08.2025 10:29:52	22,4	6,1	4,4	22,8	20,3	8,9
14.08.2025 10:29:58	16,9	7,5	4,3	17,3	15,3	9,0
14.08.2025 10:30:04	16,8	6,9	4,1	16,8	16,3	9,6
14.08.2025 10:30:10	25,5	5,2	4,1	26,2	22,1	8,0
14.08.2025 10:30:16	27,3	10,4	4,6	27,7	25,4	13,7
14.08.2025 10:30:22	14,8	6,1	4,2	14,8	14,1	7,6
14.08.2025 10:30:28	28,2	7,5	4,5	28,2	26,5	11,8
14.08.2025 10:30:34	36,5	7,3	4,4	46,5	34,0	11,1
14.08.2025 10:30:40	32,0	8,3	4,4	32,3	29,2	12,3
14.08.2025 10:30:46	30,3	7,8	4,4	30,6	27,8	12,3
14.08.2025 10:30:52	24,8	8,8	4,6	25,1	22,7	11,8
14.08.2025 10:30:58	27,7	9,4	4,5	28,1	25,8	13,8
14.08.2025 10:31:04	28,6	7,6	4,4	28,6	26,8	12,2
14.08.2025 10:31:10	33,8	6,0	4,5	44,2	30,4	8,8
14.08.2025 10:31:16	21,1	7,1	4,3	21,1	20,0	9,9
14.08.2025 10:31:22	12,5	8,8	4,6	12,5	12,5	10,4
14.08.2025 10:31:28	35,2	6,7	4,1	40,9	31,0	10,3
14.08.2025 10:31:34	35,0	8,9	4,3	40,7	30,7	11,0
14.08.2025 10:31:40	47,5	10,6	4,7	57,9	43,2	15,3
14.08.2025 10:31:46	42,8	8,8	4,7	110,8	46,5	13,4
14.08.2025 10:31:52	30,5	6,9	4,5	90,0	42,7	11,0
14.08.2025 10:31:58	50,7	7,1	4,5	61,4	44,3	10,4
14.08.2025 10:32:04	25,5	8,2	3,8	83,8	30,1	10,8
14.08.2025 10:32:10	64,1	6,9	4,4	70,8	54,0	12,9
14.08.2025 10:32:16	19,7	6,5	3,2	46,4	25,4	8,3
14.08.2025 10:32:22	33,8	5,4	3,3	43,8	31,2	9,1
14.08.2025 10:32:28	19,2	3,7	3,2	24,3	17,9	5,3
14.08.2025 10:32:34	14,8	7,1	3,4	36,5	21,1	9,1
14.08.2025 10:32:40	29,2	8,1	3,2	156,1	39,7	12,1
14.08.2025 10:32:46	25,7	4,8	3,3	30,7	23,6	7,7
14.08.2025 10:32:52	23,4	5,4	3,1	23,7	20,8	8,2
14.08.2025 10:32:58	17,6	6,5	2,5	17,6	17,1	9,8
14.08.2025 10:33:04	34,0	4,1	2,7	87,4	44,9	7,6
14.08.2025 10:33:10	16,0	5,7	2,7	16,0	15,1	8,2
14.08.2025 10:33:16	32,2	7,2	2,9	42,3	30,1	10,2
14.08.2025 10:33:22	29,4	5,3	2,9	29,7	26,1	8,4
14.08.2025 10:33:28	10,4	3,3	2,1	10,4	9,5	4,4
14.08.2025 10:33:34	26,2	5,3	2,0	26,9	22,5	7,7
14.08.2025 10:33:40	19,4	2,0	2,0	24,7	16,8	3,4
14.08.2025 10:33:46	35,3	3,2	2,0	45,7	31,3	5,8
14.08.2025 10:33:52	2,2	2,2	1,9	2,2	2,2	2,2
14.08.2025 10:33:58	11,1	2,8	1,7	11,1	10,6	4,8
14.08.2025 10:34:04	17,3	2,5	1,6	22,6	14,8	3,1
14.08.2025 10:34:10	23,0	3,5	1,5	33,0	21,3	5,3
14.08.2025 10:34:16	4,2	1,7	1,4	4,2	4,1	2,5
14.08.2025 10:34:22	7,4	3,3	1,5	29,1	14,0	4,3
14.08.2025 10:34:28	11,5	1,8	1,4	16,5	10,5	2,5
14.08.2025 10:34:34	16,2	1,4	1,2	21,2	14,5	2,6
14.08.2025 10:34:40	1,4	1,4	1,3	1,4	1,4	1,4
14.08.2025 10:34:46	1,1	1,1	1,1	1,1	1,1	1,1
14.08.2025 10:34:52	1,0	1,0	0,9	1,0	1,0	1,0
14.08.2025 10:34:58	1,1	1,1	0,8	1,1	1,1	1,1
14.08.2025 10:35:04	2,4	1,4	0,8	2,4	2,4	1,8
14.08.2025 10:35:10	1,1	1,1	0,9	1,1	1,1	1,1
14.08.2025 10:35:16	16,3	1,1	1,0	17,0	13,0	2,4
14.08.2025 10:35:22	4,0	1,0	0,7	4,0	4,0	2,4
14.08.2025 10:35:28	0,6	0,6	0,6	0,6	0,6	0,6
14.08.2025 10:35:34	8,5	1,0	0,7	8,8	6,8	1,6
14.08.2025 10:35:40	2,2	1,3	0,7	2,2	2,2	1,7
14.08.2025 10:35:46	10,2	2,7	0,8	10,2	9,8	4,7
14.08.2025 10:35:52	6,5	1,7	0,7	6,5	5,7	2,1
14.08.2025 10:35:58	0,8	0,8	0,5	0,8	0,8	0,8
14.08.2025 10:36:04	1,2	1,2	0,7	1,2	1,2	1,2
14.08.2025 10:36:10	0,6	0,6	0,6	0,6	0,6	0,6
14.08.2025 10:36:16	0,5	0,5	0,5	0,5	0,5	0,5
14.08.2025 10:36:22	0,6	0,6	0,6	0,6	0,6	0,6
14.08.2025 10:36:28	0,8	0,8	0,5	0,8	0,8	0,8
14.08.2025 10:36:34	1,1	0,9	0,4	1,1	1,1	1,0
14.08.2025 10:36:40	0,7	0,7	0,4	0,7	0,7	0,6
14.08.2025 10:36:46	0,4	0,4	0,4	0,4	0,4	0,4
14.08.2025 10:36:52	0,7	0,7	0,4	0,7	0,7	0,6
14.08.2025 10:36:58	0,4	0,4	0,4	0,4	0,4	0,4
14.08.2025 10:37:04	1,2	1,0	0,5	1,2	1,2	1,1
14.08.2025 10:37:10	1,1	0,9	0,3	1,1	1,1	1,0
14.08.2025 10:37:16	0,6	0,6	0,3	0,6	0,6	0,5
14.08.2025 10:37:22	0,3	0,3	0,3	0,3	0,3	0,3
14.08.2025 10:37:28	0,3	0,3	0,3	0,3	0,3	0,3
14.08.2025 10:37:34	3,8	0,7	0,4	3,8	3,5	1,1
14.08.2025 10:37:40	0,2	0,2	0,2	0,2	0,2	0,2
14.08.2025 10:37:46	1,0	0,8	0,2	1,0	1,0	0,9
14.08.2025 10:37:52	1,0	0,8	0,3	1,0	1,0	0,9
14.08.2025 10:37:58	0,3	0,3	0,2	0,3	0,3	0,3
14.08.2025 10:38:04	0,3	0,3	0,3	0,3	0,3	0,3
14.08.2025 10:38:10	0,3	0,3	0,3	0,3	0,3	0,3
14.08.2025 10:38:16	0,2	0,2	0,2	0,2	0,2	0,2
14.08.2025 10:38:22	1,0	0,8	0,3	1,0	1,0	0,9
14.08.2025 10:38:28	0,4	0,4	0,2	0,4	0,4	0,4
14.08.2025 10:38:34	0,3	0,3	0,3	0,3	0,3	0,3
14.08.2025 10:38:40	0,2	0,2	0,2	0,2	0,2	0,2
14.08.2025 10:38:46	0,3	0,3	0,3	0,3	0,3	0,3
14.08.2025 10:38:52	1,9	1,4	0,2	1,9	1,9	1,6
14.08.2025 10:38:58	0,2	0,2	0,2	0,2	0,2	0,2
14.08.2025 10:39:04	0,2	0,2	0,2	0,2	0,2	0,2
14.08.2025 10:39:10	1,1	1,0	0,2	1,1	1,1	1,1
14.08.2025 10:39:16	0,2	0,2	0,2	0,2	0,2	0,2
14.08.2025 10:39:22	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 10:39:28	0,4	0,4	0,2	0,4	0,4	0,4
14.08.2025 10:39:34	0,7	0,6	0,2	0,7	0,7	0,6
14.08.2025 10:39:40	0,4	0,4	0,1	0,4	0,4	0,4
14.08.2025 10:39:46	0,2	0,2	0,2	0,2	0,2	0,2
14.08.2025 10:39:52	0,2	0,2	0,2	0,2	0,2	0,2
14.08.2025 10:39:58	4,4	1,1	0,1	4,4	4,1	1,6
14.08.2025 10:40:04	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 10:40:10	0,3	0,3	0,3	0,3	0,3	0,3
14.08.2025 10:40:16	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 10:40:22	0,2	0,2	0,2	0,2	0,2	0,2
14.08.2025 10:40:28	0,8	0,7	0,1	0,8	0,8	0,7
14.08.2025 10:40:34	0,2	0,2	0,2	0,2	0,2	0,2
14.08.2025 10:40:40	0,6	0,6	0,1	0,6	0,6	0,6
14.08.2025 10:40:46	0,3	0,3	0,3	0,3	0,3	0,3
14.08.2025 10:40:52	0,2	0,2	0,2	0,2	0,2	0,2
14.08.2025 10:40:58	0,9	0,8	0,3	0,9	0,9	0,9
14.08.2025 10:41:04	0,5	0,5	0,2	0,5	0,5	0,5
14.08.2025 10:41:10	0,2	0,2	0,2	0,2	0,2	0,2
14.08.2025 10:41:16	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 10:41:22	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 10:41:28	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 10:41:34	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 10:41:40	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 10:41:46	0,2	0,2	0,2	0,2	0,2	0,2
14.08.2025 10:41:52	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 10:41:58	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 10:42:04	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 10:42:10	0,2	0,2	0,2	0,2	0,2	0,2
14.08.2025 10:42:16	0,2	0,2	0,2	0,2	0,2	0,2
14.08.2025 10:42:22	0,2	0,2	0,2	0,2	0,2	0,2
14.08.2025 10:42:28	0,6	0,6	0,1	0,6	0,6	0,6
14.08.2025 10:42:34	0,2	0,2	0,2	0,2	0,2	0,2
14.08.2025 10:42:40	0,2	0,2	0,2	0,2	0,2	0,2
14.08.2025 10:42:46	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 10:42:52	0,8	0,7	0,1	0,8	0,8	0,7
14.08.2025 10:42:58	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 10:43:04	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 10:43:10	0,2	0,2	0,2	0,2	0,2	0,2
14.08.2025 10:43:16	0,4	0,4	0,2	0,4	0,4	0,4
14.08.2025 10:43:22	0,7	0,6	0,1	0,7	0,7	0,7
14.08.2025 10:43:28	0,4	0,4	0,1	0,4	0,4	0,4
14.08.2025 10:43:34	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 10:43:40	0,2	0,2	0,2	0,2	0,2	0,2
14.08.2025 10:43:46	0,0	0,0	0,0	0,0	0,0	0,0
14.08.2025 10:43:52	0,2	0,2	0,2	0,2	0,2	0,2
14.08.2025 10:43:58	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 10:44:04	0,2	0,2	0,2	0,2	0,2	0,2
14.08.2025 10:44:10	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 10:44:16	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 10:44:22	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 10:44:28	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 10:44:34	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 10:44:40	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 10:44:46	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 10:44:52	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 10:44:58	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 10:45:04	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 10:45:10	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 10:45:16	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 10:45:22	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 10:45:28	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 10:45:34	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 10:45:40	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 10:45:46	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 10:45:52	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 10:45:58	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 10:46:04	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 10:46:10	0,8	0,7	0,1	0,8	0,8	0,7
14.08.2025 10:46:16	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 10:46:22	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 10:46:28	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 10:46:34	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 10:46:40	0,0	0,0	0,0	0,0	0,0	0,0
14.08.2025 10:46:46	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 10:46:52	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 10:46:58	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 10:47:04	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 10:47:10	0,2	0,2	0,2	0,2	0,2	0,2
14.08.2025 10:47:16	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 10:47:22	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 10:47:28	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 10:47:34	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 10:47:40	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 10:47:46	0,4	0,4	0,1	0,4	0,4	0,4
14.08.2025 10:47:52	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 10:47:58	0,4	0,4	0,1	0,4	0,4	0,4
14.08.2025 10:48:04	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 10:48:10	0,2	0,2	0,2	0,2	0,2	0,2
14.08.2025 10:48:16	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 10:48:22	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 10:48:28	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 10:48:34	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 10:48:40	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 10:48:46	0,2	0,2	0,2	0,2	0,2	0,2
14.08.2025 10:48:52	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 10:48:58	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 10:49:04	0,2	0,2	0,2	0,2	0,2	0,2
14.08.2025 10:49:10	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 10:49:16	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 10:49:22	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 10:49:28	0,2	0,2	0,1	0,2	0,2	0,2
14.08.2025 10:49:34	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 10:49:40	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 10:49:46	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 10:49:52	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 10:49:58	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 10:50:04	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 10:50:10	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 10:50:16	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 10:50:22	0,0	0,0	0,0	0,0	0,0	0,0
14.08.2025 10:50:28	0,2	0,2	0,2	0,2	0,2	0,2
14.08.2025 10:50:34	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 10:50:40	0,3	0,3	0,1	0,3	0,3	0,3
14.08.2025 10:50:46	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 10:50:52	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 10:50:58	0,0	0,0	0,0	0,0	0,0	0,0
14.08.2025 10:51:04	0,3	0,3	0,1	0,3	0,3	0,3
14.08.2025 10:51:10	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 10:51:16	0,7	0,6	0,1	0,7	0,7	0,7
14.08.2025 10:51:22	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 10:51:28	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 10:51:34	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 10:51:40	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 10:51:46	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 10:51:52	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 10:51:58	0,2	0,2	0,2	0,2	0,2	0,2
14.08.2025 10:52:04	0,3	0,3	0,3	0,3	0,3	0,3
14.08.2025 10:52:10	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 10:52:16	0,2	0,2	0,2	0,2	0,2	0,2
14.08.2025 10:52:22	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 10:52:28	0,2	0,2	0,2	0,2	0,2	0,2
14.08.2025 10:52:34	0,2	0,2	0,2	0,2	0,2	0,2
14.08.2025 10:52:40	0,2	0,2	0,2	0,2	0,2	0,2
14.08.2025 10:52:46	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 10:52:52	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 10:52:58	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 10:53:04	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 10:53:10	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 10:53:16	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 10:53:22	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 10:53:28	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 10:53:34	0,2	0,2	0,2	0,2	0,2	0,2
14.08.2025 10:53:40	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 10:53:46	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 10:53:52	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 10:53:58	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 10:54:04	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 10:54:10	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 10:54:16	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 10:54:22	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 10:54:28	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 10:54:34	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 10:54:40	0,1	0,1	0,1	0,1	0,1	0,1
