<Header>
User name: 
Location: airlock
# of Location: 3
Model: 1.109
Serial No.: 9G070015
Firmware revision: 12.30E
Software revision: 1178 V8-26 (18--12-2023)
Unit: ug/m3
C-factor: 1,00
Comment: test room aersol conditions
online data
<Data>
[d&t31.12.2035 11:50:55]	PM10 [ug/m3]	PM2,5 [ug/m3]	PM1 [ug/m3]	Inhalable [ug/m3]	Thoracic [ug/m3]	Alveolic [ug/m3]
14.08.2025 15:02:26	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 15:02:32	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 15:02:38	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 15:02:44	0,2	0,2	0,2	0,2	0,2	0,2
14.08.2025 15:02:50	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 15:02:56	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 15:03:02	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 15:03:08	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 15:03:14	0,2	0,2	0,2	0,2	0,2	0,2
14.08.2025 15:03:20	0,2	0,2	0,2	0,2	0,2	0,2
14.08.2025 15:03:26	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 15:03:32	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 15:03:38	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 15:03:44	0,3	0,3	0,3	0,3	0,3	0,3
14.08.2025 15:03:50	0,2	0,2	0,2	0,2	0,2	0,2
14.08.2025 15:03:56	0,3	0,3	0,3	0,3	0,3	0,3
14.08.2025 15:04:02	0,2	0,2	0,2	0,2	0,2	0,2
14.08.2025 15:04:08	0,3	0,3	0,3	0,3	0,3	0,3
14.08.2025 15:04:14	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 15:04:20	0,2	0,2	0,2	0,2	0,2	0,2
14.08.2025 15:04:26	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 15:04:32	0,2	0,2	0,1	0,2	0,2	0,2
14.08.2025 15:04:38	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 15:04:44	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 15:04:50	0,2	0,2	0,2	0,2	0,2	0,2
14.08.2025 15:04:56	0,2	0,2	0,2	0,2	0,2	0,2
14.08.2025 15:05:02	0,2	0,2	0,2	0,2	0,2	0,2
14.08.2025 15:05:08	0,2	0,2	0,2	0,2	0,2	0,2
14.08.2025 15:05:14	0,2	0,2	0,2	0,2	0,2	0,2
14.08.2025 15:05:20	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 15:05:26	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 15:05:32	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 15:05:38	0,2	0,2	0,2	0,2	0,2	0,2
14.08.2025 15:05:44	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 15:05:50	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 15:05:56	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 15:06:02	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 15:06:08	0,5	0,5	0,2	0,5	0,5	0,5
14.08.2025 15:06:14	0,2	0,2	0,2	0,2	0,2	0,2
14.08.2025 15:06:20	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 15:06:26	0,2	0,2	0,2	0,2	0,2	0,2
14.08.2025 15:06:32	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 15:06:38	0,2	0,2	0,2	0,2	0,2	0,2
14.08.2025 15:06:44	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 15:06:50	0,2	0,2	0,2	0,2	0,2	0,2
14.08.2025 15:06:56	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 15:07:02	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 15:07:08	0,2	0,2	0,2	0,2	0,2	0,2
14.08.2025 15:07:14	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 15:07:20	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 15:07:26	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 15:07:32	0,2	0,2	0,2	0,2	0,2	0,2
14.08.2025 15:07:38	0,2	0,2	0,2	0,2	0,2	0,2
14.08.2025 15:07:44	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 15:07:50	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 15:07:56	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 15:08:02	1,0	0,8	0,3	1,0	1,0	0,9
14.08.2025 15:08:08	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 15:08:14	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 15:08:20	0,2	0,2	0,2	0,2	0,2	0,2
14.08.2025 15:08:26	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 15:08:32	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 15:08:38	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 15:08:44	0,3	0,3	0,1	0,3	0,3	0,3
14.08.2025 15:08:50	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 15:08:56	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 15:09:02	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 15:09:08	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 15:09:14	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 15:09:20	0,2	0,2	0,2	0,2	0,2	0,2
14.08.2025 15:09:26	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 15:09:32	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 15:09:38	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 15:09:44	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 15:09:50	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 15:09:56	0,8	0,7	0,1	0,8	0,8	0,7
14.08.2025 15:10:02	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 15:10:08	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 15:10:14	0,4	0,4	0,1	0,4	0,4	0,4
14.08.2025 15:10:20	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 15:10:26	1,5	1,3	0,3	1,5	1,5	1,4
14.08.2025 15:10:32	0,8	0,7	0,2	0,8	0,8	0,8
14.08.2025 15:10:38	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 15:10:44	0,2	0,2	0,2	0,2	0,2	0,2
14.08.2025 15:10:50	0,2	0,2	0,2	0,2	0,2	0,2
14.08.2025 15:10:56	0,2	0,2	0,2	0,2	0,2	0,2
14.08.2025 15:11:02	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 15:11:08	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 15:11:14	0,3	0,3	0,3	0,3	0,3	0,3
14.08.2025 15:11:20	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 15:11:26	0,3	0,3	0,3	0,3	0,3	0,3
14.08.2025 15:11:32	0,2	0,2	0,2	0,2	0,2	0,2
14.08.2025 15:11:38	0,5	0,5	0,5	0,5	0,5	0,5
14.08.2025 15:11:44	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 15:11:50	0,7	0,6	0,1	0,7	0,7	0,7
14.08.2025 15:11:56	0,2	0,2	0,2	0,2	0,2	0,2
14.08.2025 15:12:02	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 15:12:08	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 15:12:14	0,0	0,0	0,0	0,0	0,0	0,0
14.08.2025 15:12:20	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 15:12:26	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 15:12:32	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 15:12:38	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 15:12:44	0,0	0,0	0,0	0,0	0,0	0,0
14.08.2025 15:12:50	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 15:12:56	0,0	0,0	0,0	0,0	0,0	0,0
14.08.2025 15:13:02	0,2	0,2	0,2	0,2	0,2	0,2
14.08.2025 15:13:08	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 15:13:14	13,1	0,3	0,1	18,1	12,1	1,7
14.08.2025 15:13:20	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 15:13:26	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 15:13:32	0,9	0,7	0,1	0,9	0,9	0,8
14.08.2025 15:13:38	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 15:13:44	8,9	0,9	0,4	13,9	8,1	1,2
14.08.2025 15:13:50	0,0	0,0	0,0	0,0	0,0	0,0
14.08.2025 15:13:56	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 15:14:02	0,2	0,2	0,1	0,2	0,2	0,2
14.08.2025 15:14:08	0,2	0,2	0,1	0,2	0,2	0,2
14.08.2025 15:14:14	3,5	0,4	0,1	3,5	3,2	0,8
14.08.2025 15:14:20	1,6	0,6	0,2	1,6	1,6	1,1
14.08.2025 15:14:26	1,0	0,9	0,2	1,0	1,0	1,0
14.08.2025 15:14:32	0,3	0,3	0,3	0,3	0,3	0,3
14.08.2025 15:14:38	2,7	1,0	0,2	2,7	2,7	1,4
14.08.2025 15:14:44	0,3	0,3	0,3	0,3	0,3	0,3
14.08.2025 15:14:50	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 15:14:56	14,7	0,5	0,1	20,0	12,2	0,8
14.08.2025 15:15:02	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 15:15:08	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 15:15:14	7,0	0,6	0,3	7,0	6,1	1,4
14.08.2025 15:15:20	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 15:15:26	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 15:15:32	1,0	0,7	0,1	1,0	1,0	0,9
14.08.2025 15:15:38	8,0	1,4	0,2	8,0	7,2	2,2
14.08.2025 15:15:44	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 15:15:50	3,0	3,0	2,6	3,0	3,0	3,0
14.08.2025 15:15:56	9,5	1,0	0,6	14,5	8,7	1,6
14.08.2025 15:16:02	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 15:16:08	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 15:16:14	1,7	1,3	0,1	1,7	1,7	1,5
14.08.2025 15:16:20	3,8	3,5	2,4	3,8	3,8	3,6
14.08.2025 15:16:26	1,7	0,7	0,1	1,7	1,7	1,2
14.08.2025 15:16:32	0,2	0,2	0,2	0,2	0,2	0,2
14.08.2025 15:16:38	5,2	2,7	2,4	5,2	5,2	3,5
14.08.2025 15:16:44	5,9	5,5	3,5	5,9	5,9	5,7
14.08.2025 15:16:50	0,4	0,4	0,4	0,4	0,4	0,4
14.08.2025 15:16:56	2,4	1,7	0,2	2,4	2,4	2,0
14.08.2025 15:17:02	1,9	1,9	1,3	1,9	1,9	1,9
14.08.2025 15:17:08	20,1	4,8	3,8	20,5	17,6	6,7
14.08.2025 15:17:14	12,8	7,9	6,4	12,8	12,4	8,7
14.08.2025 15:17:20	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 15:17:26	0,4	0,4	0,4	0,4	0,4	0,4
14.08.2025 15:17:32	9,2	0,5	0,2	14,3	8,4	1,2
14.08.2025 15:17:38	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 15:17:44	0,2	0,2	0,2	0,2	0,2	0,2
14.08.2025 15:17:50	0,3	0,3	0,3	0,3	0,3	0,3
14.08.2025 15:17:56	3,4	0,4	0,1	62,8	17,7	0,9
14.08.2025 15:18:02	0,2	0,2	0,2	0,2	0,2	0,2
14.08.2025 15:18:08	0,2	0,2	0,2	0,2	0,2	0,2
14.08.2025 15:18:14	0,3	0,3	0,2	0,3	0,3	0,3
14.08.2025 15:18:20	7,6	0,8	0,1	7,9	6,0	1,1
14.08.2025 15:18:26	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 15:18:32	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 15:18:38	5,2	0,6	0,1	5,2	4,4	0,9
14.08.2025 15:18:44	1,2	1,1	0,5	1,2	1,2	1,1
14.08.2025 15:18:50	1,1	0,9	0,4	1,1	1,1	1,0
14.08.2025 15:18:56	4,2	3,2	2,7	4,2	4,2	3,7
