<Header>
User name: 
Location: probe cabin
# of Location: 2
Model: 11-D
Serial No.: 11D20167
Firmware revision: 12.50E
Software revision: 1179-V2-10 (23-01-2023)
Unit: Mass fraction [ug/m3]
C-factor: 1,00
location factor: 1,00
Comment: test room aerosol conditions
online data
<Data>
[d&t31.12.2035 11:50:55]	TSP [ug/m3]	PM10 [ug/m3]	PM4 [ug/m3]	PM2,5 [ug/m3]	PM1 [ug/m3]	PMcoarse [ug/m3]	Inhalable [ug/m3]	Thoracic [ug/m3]	Respirable [ug/m3]	pm10-IAQ [ug/m3]	pm2,5-IAQ [ug/m3]	pm1-IAQ [ug/m3]
14.08.2025 10:45:20	40,6	22,6	15,1	8,5	5,2	14,1	32,5	25,1	12,5	22,3	6,7	4,2
14.08.2025 10:45:26	20,1	18,5	12,2	6,7	4,2	11,8	17,7	16,6	9,8	17,5	5,3	3,4
14.08.2025 10:45:32	26,7	20,5	14,0	8,4	4,7	12,1	22,3	19,5	11,2	19,7	6,5	3,8
14.08.2025 10:45:38	25,9	18,0	9,1	7,1	5,3	10,9	22,8	19,0	7,4	20,1	5,6	4,3
14.08.2025 10:45:44	23,4	21,4	14,1	8,6	5,2	12,8	21,0	19,6	11,2	20,9	6,7	4,2
14.08.2025 10:45:50	22,3	21,9	18,0	11,3	5,7	10,6	18,5	18,1	14,0	18,5	8,8	4,6
14.08.2025 10:45:56	165,2	17,4	13,7	8,7	5,8	8,7	84,4	23,8	11,4	15,7	6,8	4,7
14.08.2025 10:46:02	39,7	25,6	10,3	6,5	5,5	19,1	36,4	29,9	9,3	31,2	5,2	4,4
14.08.2025 10:46:08	13,0	13,0	11,4	8,0	5,4	5,0	10,1	10,0	8,9	10,1	6,3	4,3
14.08.2025 10:46:14	18,8	18,8	16,9	10,7	5,3	8,1	15,0	15,0	13,2	15,0	8,3	4,3
14.08.2025 10:46:20	14,9	14,9	11,9	6,7	5,3	8,2	12,2	12,1	9,5	12,2	5,4	4,3
14.08.2025 10:46:26	15,7	15,7	13,5	8,4	5,7	7,3	12,7	12,7	10,7	12,7	6,6	4,6
14.08.2025 10:46:32	6,9	6,9	6,8	6,5	5,5	0,3	5,5	5,5	5,5	5,5	5,2	4,5
14.08.2025 10:46:38	32,4	26,1	17,0	10,5	6,1	15,6	29,4	26,4	14,3	26,8	8,2	4,9
14.08.2025 10:46:44	18,3	18,2	14,9	8,7	5,4	9,5	15,7	15,6	12,0	15,7	6,9	4,4
14.08.2025 10:46:50	17,0	16,5	11,2	7,4	5,6	9,1	16,8	16,4	9,8	16,8	5,9	4,5
14.08.2025 10:46:56	53,5	29,3	17,6	9,6	5,0	19,7	42,8	32,7	14,2	30,1	7,5	4,0
14.08.2025 10:47:02	36,1	18,1	11,2	8,7	5,8	9,4	30,2	22,7	9,9	20,1	6,9	4,7
14.08.2025 10:47:08	24,6	22,9	17,1	10,9	5,4	12,0	21,7	20,7	13,8	21,6	8,5	4,4
14.08.2025 10:47:14	26,0	25,9	20,6	11,4	5,8	14,5	22,1	22,0	16,6	22,1	8,9	4,7
14.08.2025 10:47:20	74,5	30,9	14,2	9,0	5,7	21,9	58,2	39,8	11,4	35,2	7,1	4,6
14.08.2025 10:47:26	17,4	17,4	15,2	9,9	5,5	7,5	14,6	14,6	12,3	14,6	7,8	4,5
14.08.2025 10:47:32	14,9	14,5	9,9	6,5	5,3	8,0	14,6	14,1	8,4	14,6	5,2	4,3
14.08.2025 10:47:38	50,2	28,2	7,5	6,3	5,3	21,9	45,4	35,2	6,6	37,5	5,0	4,2
14.08.2025 10:47:44	30,4	23,8	14,9	9,1	5,3	14,7	27,0	23,8	12,0	24,4	7,1	4,2
14.08.2025 10:47:50	18,5	18,1	11,8	6,6	4,7	11,4	18,6	18,1	10,4	18,6	5,3	3,8
14.08.2025 10:47:56	30,0	25,0	12,9	8,7	4,9	16,4	28,5	25,4	10,8	28,2	6,8	4,0
14.08.2025 10:48:02	27,6	19,7	10,6	7,3	4,5	12,4	24,0	20,2	8,5	21,3	5,7	3,7
14.08.2025 10:48:08	22,6	21,0	14,9	8,7	5,1	12,3	20,2	19,2	12,2	20,1	6,8	4,1
14.08.2025 10:48:14	288,2	12,2	10,5	6,4	4,8	5,7	121,8	15,2	8,1	9,4	5,1	3,9
14.08.2025 10:48:20	12,1	12,1	11,1	7,6	4,5	4,5	9,3	9,3	8,6	9,3	6,0	3,7
14.08.2025 10:48:26	42,4	24,4	16,7	10,0	5,1	14,4	34,2	26,7	13,6	24,0	7,8	4,1
14.08.2025 10:48:32	32,4	25,8	16,6	10,0	5,2	15,8	28,4	25,2	13,3	25,9	7,8	4,1
14.08.2025 10:48:38	15,2	15,1	10,7	6,7	5,1	8,4	15,1	14,8	9,4	15,1	5,3	4,1
14.08.2025 10:48:44	14,3	14,3	12,9	8,9	5,4	5,4	11,7	11,7	10,3	11,7	7,0	4,4
14.08.2025 10:48:50	21,6	20,0	14,5	9,3	5,9	10,7	18,9	17,8	11,7	18,8	7,3	4,8
14.08.2025 10:48:56	45,2	25,6	14,2	8,3	5,2	17,3	38,1	29,6	11,9	27,8	6,5	4,2
14.08.2025 10:49:02	16,1	14,5	9,7	7,3	5,2	7,2	15,4	14,4	8,3	15,3	5,8	4,2
14.08.2025 10:49:08	14,8	14,8	13,1	8,0	4,3	6,8	12,0	12,0	10,3	12,0	6,3	3,5
14.08.2025 10:49:14	24,7	18,1	9,0	4,8	3,9	13,3	22,3	19,1	7,6	19,7	3,8	3,1
14.08.2025 10:49:20	9,1	9,1	9,0	8,2	5,7	0,9	7,1	7,1	7,1	7,1	6,5	4,6
14.08.2025 10:49:26	20,0	19,6	15,0	9,0	5,2	10,7	17,4	17,0	12,0	17,4	7,0	4,2
14.08.2025 10:49:32	18,9	17,2	11,1	6,8	4,7	10,4	17,8	16,7	9,3	17,7	5,4	3,8
14.08.2025 10:49:38	21,4	19,7	13,1	7,7	5,0	12,0	19,7	18,6	10,8	19,6	6,1	4,0
14.08.2025 10:49:44	21,1	21,0	17,1	10,0	4,8	11,0	18,4	18,3	13,9	18,4	7,7	3,9
14.08.2025 10:49:50	6,5	6,5	6,5	6,4	5,5	0,1	5,2	5,2	5,2	5,2	5,1	4,4
14.08.2025 10:49:56	12,4	12,3	9,9	7,0	4,8	5,3	11,2	11,1	8,2	11,2	5,5	3,9
14.08.2025 10:50:02	18,4	16,8	11,8	7,8	4,7	8,9	16,4	15,4	9,5	16,3	6,1	3,8
14.08.2025 10:50:08	18,4	16,4	9,4	6,8	5,4	9,7	18,6	17,2	8,3	18,5	5,4	4,3
14.08.2025 10:50:14	5,6	5,6	5,6	5,5	4,9	0,1	4,4	4,4	4,4	4,4	4,4	3,9
14.08.2025 10:50:20	55,3	13,4	10,7	6,9	4,4	6,5	37,3	20,3	8,8	12,2	5,4	3,6
14.08.2025 10:50:26	12,2	11,8	7,8	5,7	5,1	6,1	12,9	12,5	7,2	12,9	4,6	4,1
14.08.2025 10:50:32	12,4	12,3	9,9	7,2	5,0	5,1	11,3	11,2	8,3	11,3	5,7	4,0
14.08.2025 10:50:38	18,5	18,4	15,0	8,6	4,6	9,7	15,7	15,6	12,0	15,7	6,7	3,7
14.08.2025 10:50:44	17,6	15,8	9,6	6,5	4,6	9,3	17,5	16,3	8,5	17,3	5,2	3,7
14.08.2025 10:50:50	13,9	13,8	10,6	6,5	4,3	7,3	12,3	12,2	8,8	12,3	5,1	3,5
14.08.2025 10:50:56	11,2	11,2	9,5	6,7	5,0	4,5	9,7	9,6	7,7	9,7	5,3	4,0
14.08.2025 10:51:02	19,0	18,5	12,8	8,5	5,3	10,0	18,0	17,5	10,6	18,0	6,7	4,3
14.08.2025 10:51:08	47,9	22,1	8,8	7,0	5,0	15,1	40,4	29,3	7,8	27,6	5,5	4,1
14.08.2025 10:51:14	16,6	16,2	11,6	7,3	5,2	8,9	15,5	15,1	9,8	15,5	5,8	4,1
14.08.2025 10:51:20	12,1	12,1	9,6	6,3	4,3	5,7	11,0	10,9	7,9	11,0	5,0	3,5
14.08.2025 10:51:26	19,4	13,1	6,9	5,5	4,4	7,6	17,8	15,0	6,1	15,2	4,4	3,5
14.08.2025 10:51:32	19,3	18,9	15,1	9,3	4,7	9,6	16,2	15,8	11,7	16,2	7,3	3,8
14.08.2025 10:51:38	65,6	28,0	12,2	6,7	4,8	21,3	53,1	37,2	10,4	32,7	5,3	3,9
14.08.2025 10:51:44	25,9	20,9	8,5	6,4	5,0	14,5	25,9	22,7	7,4	25,5	5,1	4,1
14.08.2025 10:51:50	103,2	18,0	11,7	8,1	5,6	9,9	62,8	26,7	9,5	18,3	6,4	4,5
14.08.2025 10:51:56	15,8	14,1	9,5	6,0	3,6	8,1	14,4	13,3	7,8	14,3	4,7	2,9
14.08.2025 10:52:02	18,8	18,7	15,7	9,5	5,1	9,2	15,3	15,2	12,2	15,3	7,4	4,1
14.08.2025 10:52:08	15,2	15,1	13,0	8,1	4,7	7,1	12,7	12,6	10,2	12,7	6,3	3,8
14.08.2025 10:52:14	15,0	15,0	12,2	7,1	5,1	7,9	12,8	12,8	10,0	12,8	5,6	4,1
14.08.2025 10:52:20	13,7	13,7	12,8	8,7	5,4	5,0	10,6	10,6	9,9	10,6	6,8	4,3
14.08.2025 10:52:26	20,6	19,0	13,5	9,0	5,3	10,0	18,1	17,0	10,9	18,0	7,0	4,3
14.08.2025 10:52:32	58,5	16,6	14,2	9,1	5,1	7,5	39,4	22,5	11,5	14,3	7,1	4,1
14.08.2025 10:52:38	16,7	16,3	12,1	7,8	4,9	8,5	15,3	14,9	9,8	15,3	6,1	4,0
14.08.2025 10:52:44	23,5	20,2	10,1	6,3	4,7	13,9	23,0	20,8	8,7	22,8	5,0	3,8
14.08.2025 10:52:50	22,3	20,2	11,6	7,5	5,1	12,7	22,5	21,0	10,2	22,4	5,9	4,1
14.08.2025 10:52:56	18,8	18,3	14,2	9,9	5,7	8,4	16,9	16,4	11,4	16,9	7,7	4,6
14.08.2025 10:53:02	35,0	26,4	12,1	7,8	4,6	18,6	33,8	29,3	10,6	31,1	6,1	3,7
14.08.2025 10:53:08	14,5	14,5	13,2	9,4	5,4	5,1	11,8	11,8	10,5	11,8	7,3	4,3
14.08.2025 10:53:14	18,8	18,8	16,3	9,6	5,2	9,2	14,4	14,4	12,5	14,4	7,5	4,2
14.08.2025 10:53:20	17,2	16,8	12,2	8,3	5,3	8,5	16,6	16,2	10,5	16,6	6,5	4,3
14.08.2025 10:53:26	22,5	20,4	11,7	6,2	4,0	14,2	21,3	19,8	9,6	21,2	4,8	3,2
14.08.2025 10:53:32	26,3	24,6	16,8	9,0	4,8	15,6	23,3	22,2	13,6	23,2	7,0	3,9
14.08.2025 10:53:38	13,9	13,8	11,1	6,7	4,5	7,2	11,7	11,6	8,8	11,7	5,3	3,6
14.08.2025 10:53:44	17,5	17,5	15,0	8,0	3,8	9,5	14,0	13,9	11,7	14,0	6,2	3,1
14.08.2025 10:53:50	14,0	13,7	10,2	6,8	4,3	6,9	13,6	13,2	8,6	13,6	5,4	3,5
14.08.2025 10:53:56	15,6	15,1	11,0	8,1	4,9	7,0	14,4	14,0	8,9	14,4	6,4	3,9
14.08.2025 10:54:02	10,1	10,1	9,2	7,5	5,7	2,7	8,6	8,6	7,5	8,6	5,9	4,6
14.08.2025 10:54:08	17,1	16,9	11,4	6,9	5,4	9,9	18,1	17,8	10,5	18,1	5,5	4,3
14.08.2025 10:54:14	14,8	14,6	10,7	6,4	4,9	8,2	13,4	13,2	8,8	13,4	5,1	3,9
14.08.2025 10:54:20	15,5	15,5	12,8	7,5	5,2	8,0	13,2	13,2	10,4	13,2	6,0	4,2
14.08.2025 10:54:26	10,5	10,2	7,1	5,0	4,5	5,2	9,6	9,3	5,8	9,6	4,0	3,6
14.08.2025 10:54:32	20,9	14,7	8,6	5,2	4,2	9,5	17,9	15,2	7,1	15,4	4,1	3,4
14.08.2025 10:54:38	13,3	13,3	12,2	7,9	4,2	5,4	10,1	10,1	9,3	10,1	6,1	3,4
14.08.2025 10:54:44	18,0	15,9	8,5	6,8	5,1	9,1	18,7	17,1	7,6	18,5	5,4	4,1
14.08.2025 10:54:50	12,2	12,2	9,9	7,0	5,5	5,2	10,7	10,7	8,3	10,7	5,6	4,4
14.08.2025 10:54:56	6,6	6,6	6,6	6,3	5,5	0,3	5,2	5,2	5,2	5,2	5,1	4,4
14.08.2025 10:55:02	17,0	16,3	10,3	7,0	5,2	9,4	17,3	16,6	9,0	17,3	5,5	4,2
14.08.2025 10:55:08	31,4	23,6	14,0	10,0	5,5	13,6	27,6	23,8	11,4	24,9	7,8	4,5
14.08.2025 10:55:14	18,3	18,3	15,3	9,1	5,3	9,2	14,7	14,6	12,0	14,7	7,1	4,3
14.08.2025 10:55:20	6,7	6,7	6,7	6,3	5,0	0,4	5,3	5,3	5,3	5,3	5,0	4,0
14.08.2025 10:55:26	57,1	14,8	10,3	7,5	4,8	7,3	40,2	22,8	8,8	15,1	5,9	3,9
14.08.2025 10:55:32	17,0	17,0	15,6	9,8	5,2	7,2	13,0	13,0	11,9	13,0	7,6	4,2
14.08.2025 10:55:38	15,1	14,9	11,1	7,3	5,1	7,7	14,3	14,1	9,4	14,3	5,7	4,2
14.08.2025 10:55:44	71,9	29,9	14,6	8,1	4,8	21,7	55,5	38,1	11,7	32,6	6,4	3,9
14.08.2025 10:55:50	32,0	14,0	7,7	6,3	4,9	7,8	26,5	19,0	6,9	16,3	5,0	4,0
14.08.2025 10:55:56	15,4	15,1	10,6	6,9	5,4	8,2	14,7	14,3	9,1	14,7	5,5	4,3
14.08.2025 10:56:02	30,3	24,0	15,7	9,8	5,0	14,2	26,7	23,8	13,0	24,1	7,6	4,0
14.08.2025 10:56:08	57,5	14,6	7,4	6,0	5,0	8,5	42,5	24,5	6,7	17,4	4,8	4,0
14.08.2025 10:56:14	23,8	17,5	10,7	7,9	5,0	9,6	21,1	18,3	9,0	18,6	6,2	4,0
14.08.2025 10:56:20	17,7	16,0	11,0	7,1	4,4	8,9	15,2	14,1	8,7	15,1	5,6	3,6
14.08.2025 10:56:26	15,6	15,1	9,3	5,8	4,5	9,3	15,5	14,9	7,9	15,5	4,6	3,7
14.08.2025 10:56:32	17,6	17,1	10,8	6,9	4,3	10,2	18,0	17,4	9,3	18,0	5,4	3,4
14.08.2025 10:56:38	11,1	11,1	10,2	7,9	4,7	3,2	9,2	9,2	8,2	9,2	6,2	3,8
14.08.2025 10:56:44	9,9	9,9	8,8	6,2	3,8	3,7	8,3	8,3	7,1	8,3	4,8	3,0
14.08.2025 10:56:50	9,4	9,4	8,0	5,7	4,7	3,8	8,0	8,0	6,6	8,0	4,5	3,8
14.08.2025 10:56:56	11,8	11,7	9,1	6,4	4,9	5,3	10,8	10,7	7,6	10,8	5,1	3,9
14.08.2025 10:57:02	27,0	19,2	10,3	7,7	4,7	11,5	24,3	20,5	8,6	21,6	6,0	3,8
14.08.2025 10:57:08	19,9	18,2	11,8	6,7	4,6	11,5	18,2	17,1	9,9	18,0	5,3	3,7
14.08.2025 10:57:14	30,7	22,8	11,2	6,5	4,5	16,3	28,7	24,8	9,7	26,0	5,1	3,6
14.08.2025 10:57:20	15,6	15,5	13,0	7,6	4,3	7,9	12,9	12,8	10,2	12,9	6,0	3,4
14.08.2025 10:57:26	10,3	10,3	8,4	5,6	4,6	4,8	8,7	8,6	6,9	8,7	4,4	3,7
14.08.2025 10:57:32	10,0	10,0	9,7	7,5	5,1	2,5	7,8	7,8	7,6	7,8	6,0	4,1
14.08.2025 10:57:38	19,9	19,4	14,2	8,3	4,8	11,1	18,3	17,8	11,6	18,3	6,5	3,9
14.08.2025 10:57:44	4,9	4,9	4,9	4,8	4,2	0,0	3,9	3,9	3,9	3,9	3,9	3,4
14.08.2025 10:57:50	19,2	18,7	13,5	8,0	5,0	10,8	17,8	17,3	11,1	17,8	6,3	4,0
14.08.2025 10:57:56	7,2	7,2	7,1	6,4	4,1	0,8	5,6	5,6	5,6	5,6	5,0	3,3
14.08.2025 10:58:02	30,7	12,9	7,9	5,3	3,7	7,6	23,4	16,1	6,5	13,2	4,2	3,0
14.08.2025 10:58:08	5,8	5,8	5,8	5,7	4,8	0,1	4,6	4,6	4,6	4,6	4,5	3,8
14.08.2025 10:58:14	16,4	14,7	9,6	6,6	4,1	8,2	14,9	13,8	7,9	14,8	5,2	3,3
14.08.2025 10:58:20	18,1	17,7	13,5	8,3	4,6	9,4	16,6	16,2	11,1	16,6	6,5	3,7
14.08.2025 10:58:26	6,0	6,0	6,0	5,8	4,7	0,2	4,8	4,8	4,8	4,8	4,6	3,8
14.08.2025 10:58:32	16,1	16,1	14,0	8,6	4,7	7,5	13,0	13,0	11,1	13,0	6,7	3,8
14.08.2025 10:58:38	38,7	25,8	10,2	6,0	4,8	19,8	36,2	30,2	9,2	31,0	4,8	3,9
14.08.2025 10:58:44	12,2	12,2	11,3	7,3	4,2	4,9	9,4	9,4	8,7	9,4	5,7	3,4
14.08.2025 10:58:50	39,1	29,4	12,0	5,4	3,7	24,0	37,4	32,3	10,4	34,5	4,3	3,0
14.08.2025 10:58:56	17,0	16,9	13,0	7,0	4,7	10,0	14,7	14,5	10,5	14,7	5,5	3,8
14.08.2025 10:59:02	12,6	12,5	10,1	7,1	4,9	5,4	11,4	11,3	8,4	11,4	5,6	3,9
14.08.2025 10:59:08	25,3	18,7	9,2	5,0	4,0	13,7	23,3	20,2	8,0	20,7	4,0	3,2
14.08.2025 10:59:14	11,5	11,5	9,8	6,4	4,4	5,2	10,2	10,2	8,2	10,2	5,0	3,5
14.08.2025 10:59:20	40,0	27,2	13,4	7,9	4,9	19,3	36,4	30,6	11,7	31,3	6,2	3,9
14.08.2025 10:59:26	24,1	20,0	7,4	5,8	4,8	14,2	25,7	22,8	6,8	25,5	4,6	3,9
14.08.2025 10:59:32	28,1	21,9	14,1	7,6	4,9	14,3	23,3	20,6	11,2	20,8	5,9	3,9
14.08.2025 10:59:38	20,1	19,8	15,2	8,7	5,0	11,1	18,2	17,8	12,4	18,2	6,8	4,0
14.08.2025 10:59:44	9,1	9,1	8,1	6,0	4,7	3,1	7,1	7,1	6,3	7,1	4,7	3,8
14.08.2025 10:59:50	16,7	16,6	12,8	7,0	4,3	9,7	15,1	15,0	10,6	15,1	5,5	3,5
14.08.2025 10:59:56	25,2	18,7	11,1	7,8	4,9	10,9	22,0	18,9	8,9	19,5	6,1	4,0
14.08.2025 11:00:02	15,6	15,2	10,5	6,8	4,7	8,4	15,2	14,7	8,9	15,2	5,4	3,8
14.08.2025 11:00:08	19,3	17,7	13,4	9,4	4,5	8,2	16,4	15,4	10,5	16,3	7,3	3,7
14.08.2025 11:00:14	19,2	17,5	12,4	8,1	4,7	9,4	17,0	15,9	10,0	16,9	6,4	3,8
14.08.2025 11:00:20	13,9	13,9	11,8	7,8	5,1	6,1	12,0	12,0	9,7	12,0	6,1	4,1
14.08.2025 11:00:26	11,7	11,7	10,6	7,4	4,7	4,3	9,7	9,7	8,5	9,7	5,8	3,8
14.08.2025 11:00:32	9,1	9,1	8,2	6,2	5,0	2,9	7,1	7,1	6,5	7,1	5,0	4,0
14.08.2025 11:00:38	6,1	6,1	6,1	5,8	4,5	0,3	4,8	4,8	4,8	4,8	4,6	3,6
14.08.2025 11:00:44	12,2	12,2	9,9	7,0	4,6	5,2	12,0	12,0	8,9	12,0	5,5	3,7
14.08.2025 11:00:50	18,8	18,4	14,2	9,4	4,5	9,0	16,9	16,4	11,3	16,9	7,3	3,6
14.08.2025 11:00:56	13,9	13,9	11,6	7,0	4,3	6,9	11,9	11,9	9,5	11,9	5,5	3,4
14.08.2025 11:01:02	39,2	20,9	12,3	7,3	4,4	13,6	31,6	23,8	9,9	21,4	5,7	3,6
14.08.2025 11:01:08	12,3	12,2	10,1	6,9	3,9	5,2	10,4	10,3	8,0	10,4	5,4	3,1
14.08.2025 11:01:14	22,5	16,2	9,2	6,0	3,8	10,2	20,1	17,3	7,8	17,6	4,7	3,1
14.08.2025 11:01:20	7,0	7,0	6,6	4,9	3,6	2,1	5,4	5,4	5,1	5,4	3,9	2,9
14.08.2025 11:01:26	23,0	22,2	15,8	9,5	4,6	12,7	21,5	20,6	12,7	21,5	7,4	3,7
14.08.2025 11:01:32	22,6	19,3	10,0	5,9	4,2	13,4	21,3	19,2	8,4	21,0	4,7	3,4
14.08.2025 11:01:38	19,0	19,0	17,2	10,3	5,0	8,7	14,5	14,5	13,1	14,5	8,0	4,0
14.08.2025 11:01:44	17,5	17,2	13,0	7,8	4,7	9,4	16,2	15,8	10,8	16,2	6,1	3,8
14.08.2025 11:01:50	26,7	20,0	10,8	7,9	4,8	12,1	25,2	21,9	9,2	22,6	6,2	3,8
14.08.2025 11:01:56	19,1	17,0	9,3	6,4	4,8	10,6	18,8	17,3	7,9	18,7	5,1	3,9
14.08.2025 11:02:02	25,1	24,5	16,8	9,1	4,6	15,4	24,3	23,6	14,0	24,3	7,1	3,7
14.08.2025 11:02:08	25,4	23,0	13,7	9,0	4,8	14,1	24,6	22,9	11,4	24,5	7,0	3,9
14.08.2025 11:02:14	60,8	17,4	11,3	7,0	5,1	10,3	42,2	24,3	9,3	17,0	5,6	4,1
14.08.2025 11:02:20	17,9	16,3	11,5	7,7	4,2	8,6	15,4	14,3	9,0	15,2	6,0	3,4
14.08.2025 11:02:26	37,6	18,1	9,1	6,0	4,2	12,1	30,9	22,6	7,9	20,6	4,7	3,4
14.08.2025 11:02:32	10,5	10,5	8,7	5,0	3,1	5,5	8,0	8,0	6,7	8,0	3,9	2,5
14.08.2025 11:02:38	4,8	4,8	4,8	4,8	4,7	0,0	3,8	3,8	3,8	3,8	3,8	3,8
14.08.2025 11:02:44	24,2	17,9	12,0	7,5	3,7	10,5	19,6	16,9	9,3	17,1	5,8	2,9
14.08.2025 11:02:50	9,1	9,1	8,1	5,7	4,3	3,4	7,1	7,1	6,3	7,1	4,5	3,5
14.08.2025 11:02:56	19,6	19,4	15,1	8,8	4,7	10,7	18,3	18,1	12,6	18,3	6,8	3,8
14.08.2025 11:03:02	19,2	18,6	11,2	6,9	5,0	11,7	20,5	19,8	10,1	20,5	5,5	4,0
14.08.2025 11:03:08	12,4	12,3	8,6	5,4	4,3	6,9	12,3	12,1	7,4	12,3	4,3	3,5
14.08.2025 11:03:14	9,9	9,9	8,5	5,6	3,5	4,3	9,0	8,9	7,1	9,0	4,4	2,9
14.08.2025 11:03:20	48,6	22,8	9,4	7,4	4,9	15,4	40,9	29,8	8,2	28,1	5,8	4,0
14.08.2025 11:03:26	15,2	15,2	13,6	8,7	5,2	6,4	12,3	12,3	10,8	12,3	6,8	4,2
14.08.2025 11:03:32	11,8	11,8	10,8	7,6	4,2	4,2	9,7	9,7	8,6	9,7	5,9	3,4
14.08.2025 11:03:38	11,6	11,6	10,0	6,4	4,8	5,2	9,6	9,6	8,1	9,6	5,1	3,9
14.08.2025 11:03:44	17,2	17,2	15,0	8,6	4,4	8,6	13,8	13,8	11,8	13,8	6,7	3,6
14.08.2025 11:03:50	62,4	20,4	15,5	9,1	5,1	11,3	43,7	26,6	12,7	18,6	7,1	4,1
14.08.2025 11:03:56	12,1	12,0	8,5	4,7	3,9	7,3	11,6	11,5	7,4	11,6	3,8	3,2
14.08.2025 11:04:02	25,8	19,2	10,8	6,7	4,4	12,5	23,1	20,0	8,9	20,5	5,3	3,6
14.08.2025 11:04:08	13,6	13,6	10,9	6,1	4,7	7,5	11,1	11,1	8,7	11,1	4,8	3,8
14.08.2025 11:04:14	7,1	7,1	7,1	6,7	5,0	0,4	5,6	5,6	5,6	5,6	5,3	4,1
14.08.2025 11:04:20	17,5	15,8	10,6	6,8	4,4	9,0	15,7	14,7	8,6	15,6	5,4	3,6
14.08.2025 11:04:26	10,3	10,2	8,9	6,7	4,4	3,5	9,0	8,9	7,2	9,0	5,3	3,5
14.08.2025 11:04:32	12,0	12,0	9,7	5,6	3,7	6,4	9,8	9,8	7,8	9,8	4,4	3,0
14.08.2025 11:04:38	13,9	13,6	9,3	5,5	4,1	8,1	12,2	11,8	7,4	12,2	4,4	3,3
14.08.2025 11:04:44	8,9	8,9	8,2	6,3	4,6	2,6	6,9	6,9	6,4	6,9	5,0	3,7
14.08.2025 11:04:50	13,9	13,5	10,3	7,3	5,0	6,3	12,8	12,5	8,5	12,8	5,7	4,0
14.08.2025 11:04:56	6,0	6,0	6,0	5,8	4,7	0,2	4,8	4,8	4,8	4,8	4,6	3,8
14.08.2025 11:05:02	21,6	15,4	8,8	5,7	4,4	9,6	19,1	16,3	7,6	16,5	4,6	3,5
14.08.2025 11:05:08	37,4	18,8	9,4	6,8	5,5	12,0	31,9	23,7	8,1	21,7	5,4	4,5
14.08.2025 11:05:14	41,3	22,5	11,0	6,8	4,3	15,7	37,0	28,7	10,0	26,8	5,4	3,5
14.08.2025 11:05:20	13,6	13,2	9,5	6,1	4,1	7,1	12,5	12,1	7,8	12,5	4,8	3,3
14.08.2025 11:05:26	13,0	12,7	9,3	6,2	4,3	6,4	11,5	11,1	7,4	11,5	4,9	3,5
14.08.2025 11:05:32	12,1	12,1	11,0	7,3	5,0	4,8	9,3	9,3	8,5	9,3	5,7	4,0
14.08.2025 11:05:38	6,8	6,8	6,8	6,5	4,4	0,4	5,4	5,4	5,4	5,4	5,1	3,5
14.08.2025 11:05:44	10,7	10,7	9,4	5,7	3,8	5,1	8,3	8,2	7,2	8,3	4,5	3,1
14.08.2025 11:05:50	9,5	9,5	8,2	5,3	3,4	4,3	8,0	8,0	6,6	8,0	4,1	2,8
14.08.2025 11:05:56	13,2	13,2	12,0	7,4	3,9	5,9	10,1	10,1	9,2	10,1	5,8	3,2
14.08.2025 11:06:02	45,3	20,9	9,6	6,3	4,1	14,6	37,2	26,8	8,1	24,5	5,0	3,3
14.08.2025 11:06:08	57,5	15,6	11,9	6,7	4,3	8,9	39,6	22,6	10,0	14,6	5,3	3,5
14.08.2025 11:06:14	17,0	16,8	11,3	6,2	4,2	10,6	16,7	16,4	9,7	16,7	4,9	3,4
14.08.2025 11:06:20	27,1	20,7	12,9	8,2	5,0	12,5	24,0	21,1	10,5	21,4	6,4	4,0
14.08.2025 11:06:26	4,6	4,6	4,6	4,5	4,1	0,1	3,7	3,7	3,7	3,7	3,6	3,3
14.08.2025 11:06:32	9,0	8,9	6,5	4,3	3,6	4,6	9,3	9,2	5,9	9,3	3,5	2,9
14.08.2025 11:06:38	11,7	11,7	10,9	7,2	4,1	4,5	9,0	9,0	8,4	9,0	5,6	3,3
14.08.2025 11:06:44	29,9	12,0	8,0	5,5	3,2	6,6	22,0	14,8	6,2	11,9	4,3	2,6
14.08.2025 11:06:50	14,8	14,4	11,1	7,6	4,0	6,8	12,8	12,4	8,7	12,8	5,9	3,2
14.08.2025 11:06:56	10,2	10,2	8,9	6,1	4,0	4,1	7,9	7,8	6,9	7,9	4,8	3,2
14.08.2025 11:07:02	15,8	15,4	11,6	7,5	4,6	7,9	14,9	14,5	9,8	14,9	5,9	3,7
14.08.2025 11:07:08	12,4	12,4	10,6	6,7	4,2	5,8	10,2	10,2	8,5	10,2	5,2	3,4
14.08.2025 11:07:14	8,5	8,5	7,4	5,2	4,2	3,3	6,6	6,6	5,8	6,6	4,1	3,4
14.08.2025 11:07:20	14,9	14,9	12,9	7,7	4,0	7,2	12,0	12,0	10,2	12,0	6,0	3,3
14.08.2025 11:07:26	55,1	13,3	11,9	7,8	4,4	5,5	35,5	18,7	9,2	10,5	6,1	3,6
14.08.2025 11:07:32	32,2	14,3	8,8	5,0	3,4	9,3	23,8	16,5	6,9	13,6	3,9	2,7
14.08.2025 11:07:38	12,6	12,4	9,5	6,5	4,0	6,0	11,7	11,5	7,9	11,7	5,1	3,2
