<Header>
User name: 
Location: probe cabin
# of Location: 2
Model: 11-D
Serial No.: 11D20167
Firmware revision: 12.50E
Software revision: 1179-V2-10 (23-01-2023)
Unit: log data
C-factor: 1,00
location factor: 1,00
Comment: test room aerosol conditions
online data
K-line: 

<Data>
[d&t31.12.2035 11:50:55]	P	Year	Mon	Day	Hr	Min	Sec	Loc	GF	Err	Qbatt	Im	Temp	rH	Velo	Pres	Dir	Rain	Iv	P_Weight	P_Vol[l]	rH_i	Temp_i	Latitude	Longitude	Height	Flow[%]	SFlow
14.08.2025 10:29:02	P	25	8	14	10	29	2	2	100	0	NA	28	NA	NA	NA	1017,9	NA	NA	6	1125,2	36436,8	48,1	28,5	NA	NA	NA	102,9A	NA
14.08.2025 10:29:08	P	25	8	14	10	29	8	2	100	0	NA	28	NA	NA	NA	1018,1	NA	NA	6	1125,2	36436,9	48,0	28,6	NA	NA	NA	102,9A	NA
14.08.2025 10:29:14	P	25	8	14	10	29	14	2	100	0	NA	28	NA	NA	NA	1017,6	NA	NA	6	1125,2	36437,1	48,1	28,6	NA	NA	NA	102,9A	NA
14.08.2025 10:29:20	P	25	8	14	10	29	20	2	100	0	NA	28	NA	NA	NA	1017,6	NA	NA	6	1125,2	36437,2	48,1	28,6	NA	NA	NA	102,9A	NA
14.08.2025 10:29:26	P	25	8	14	10	29	26	2	100	0	NA	28	NA	NA	NA	1018,1	NA	NA	6	1125,2	36437,3	48,1	28,6	NA	NA	NA	102,9A	NA
14.08.2025 10:29:32	P	25	8	14	10	29	32	2	100	0	NA	28	NA	NA	NA	1017,6	NA	NA	6	1125,2	36437,4	48,1	28,6	NA	NA	NA	102,9A	NA
14.08.2025 10:29:38	P	25	8	14	10	29	38	2	100	0	NA	28	NA	NA	NA	1017,6	NA	NA	6	1125,2	36437,6	47,9	28,6	NA	NA	NA	102,9A	NA
14.08.2025 10:29:44	P	25	8	14	10	29	44	2	100	0	NA	28	NA	NA	NA	1017,6	NA	NA	6	1125,2	36437,7	47,9	28,6	NA	NA	NA	102,9A	NA
14.08.2025 10:29:50	P	25	8	14	10	29	50	2	100	0	NA	28	NA	NA	NA	1017,6	NA	NA	6	1125,3	36437,8	47,8	28,7	NA	NA	NA	102,9A	NA
14.08.2025 10:29:56	P	25	8	14	10	29	56	2	100	0	NA	28	NA	NA	NA	1018,1	NA	NA	6	1125,3	36437,9	47,9	28,7	NA	NA	NA	102,9A	NA
14.08.2025 10:30:02	P	25	8	14	10	30	2	2	100	0	NA	28	NA	NA	NA	1017,8	NA	NA	6	1125,3	36438,0	47,8	28,7	NA	NA	NA	102,9A	NA
14.08.2025 10:30:08	P	25	8	14	10	30	8	2	100	0	NA	28	NA	NA	NA	1017,6	NA	NA	6	1125,3	36438,2	47,8	28,7	NA	NA	NA	102,9A	NA
14.08.2025 10:30:14	P	25	8	14	10	30	14	2	100	0	NA	28	NA	NA	NA	1017,6	NA	NA	6	1125,3	36438,3	47,8	28,7	NA	NA	NA	102,9A	NA
14.08.2025 10:30:20	P	25	8	14	10	30	20	2	100	0	NA	28	NA	NA	NA	1018,1	NA	NA	6	1125,3	36438,4	47,7	28,7	NA	NA	NA	102,9A	NA
14.08.2025 10:30:26	P	25	8	14	10	30	26	2	100	0	NA	28	NA	NA	NA	1017,6	NA	NA	6	1125,3	36438,5	47,7	28,7	NA	NA	NA	102,9A	NA
14.08.2025 10:30:32	P	25	8	14	10	30	32	2	100	0	NA	28	NA	NA	NA	1017,2	NA	NA	6	1125,3	36438,6	47,8	28,7	NA	NA	NA	102,9A	NA
14.08.2025 10:30:38	P	25	8	14	10	30	38	2	100	0	NA	28	NA	NA	NA	1017,6	NA	NA	6	1125,3	36438,8	47,6	28,7	NA	NA	NA	102,9A	NA
14.08.2025 10:30:44	P	25	8	14	10	30	44	2	100	0	NA	28	NA	NA	NA	1017,6	NA	NA	6	1125,4	36438,9	47,6	28,7	NA	NA	NA	102,9A	NA
14.08.2025 10:30:50	P	25	8	14	10	30	50	2	100	0	NA	28	NA	NA	NA	1018,1	NA	NA	6	1125,4	36439,0	47,6	28,7	NA	NA	NA	102,9A	NA
14.08.2025 10:30:56	P	25	8	14	10	30	56	2	100	0	NA	28	NA	NA	NA	1017,6	NA	NA	6	1125,4	36439,1	47,6	28,8	NA	NA	NA	102,9A	NA
14.08.2025 10:31:02	P	25	8	14	10	31	2	2	100	0	NA	28	NA	NA	NA	1017,9	NA	NA	6	1125,4	36439,3	47,5	28,8	NA	NA	NA	102,9A	NA
14.08.2025 10:31:08	P	25	8	14	10	31	8	2	100	0	NA	28	NA	NA	NA	1018,1	NA	NA	6	1125,4	36439,4	47,5	28,8	NA	NA	NA	102,9A	NA
14.08.2025 10:31:14	P	25	8	14	10	31	14	2	100	0	NA	28	NA	NA	NA	1018,1	NA	NA	6	1125,4	36439,5	47,3	28,8	NA	NA	NA	102,9A	NA
14.08.2025 10:31:20	P	25	8	14	10	31	20	2	100	0	NA	28	NA	NA	NA	1017,6	NA	NA	6	1125,4	36439,6	47,4	28,8	NA	NA	NA	102,9A	NA
14.08.2025 10:31:26	P	25	8	14	10	31	26	2	100	0	NA	28	NA	NA	NA	1018,1	NA	NA	6	1125,4	36439,7	47,3	28,8	NA	NA	NA	102,9A	NA
14.08.2025 10:31:32	P	25	8	14	10	31	32	2	100	0	NA	28	NA	NA	NA	1017,6	NA	NA	6	1125,4	36439,9	47,4	28,9	NA	NA	NA	102,9A	NA
14.08.2025 10:31:38	P	25	8	14	10	31	38	2	100	0	NA	28	NA	NA	NA	1018,1	NA	NA	6	1125,4	36440,0	47,4	28,9	NA	NA	NA	102,9A	NA
14.08.2025 10:31:44	P	25	8	14	10	31	44	2	100	0	NA	28	NA	NA	NA	1017,6	NA	NA	6	1125,5	36440,1	47,3	28,8	NA	NA	NA	102,9A	NA
14.08.2025 10:31:50	P	25	8	14	10	31	50	2	100	0	NA	28	NA	NA	NA	1017,6	NA	NA	6	1125,5	36440,2	47,3	28,9	NA	NA	NA	102,9A	NA
14.08.2025 10:31:56	P	25	8	14	10	31	56	2	100	0	NA	28	NA	NA	NA	1017,6	NA	NA	6	1125,5	36440,3	47,3	28,9	NA	NA	NA	102,9A	NA
14.08.2025 10:32:02	P	25	8	14	10	32	2	2	100	0	NA	28	NA	NA	NA	1017,9	NA	NA	6	1125,5	36440,5	47,2	28,9	NA	NA	NA	102,9A	NA
14.08.2025 10:32:08	P	25	8	14	10	32	8	2	100	0	NA	28	NA	NA	NA	1017,6	NA	NA	6	1125,5	36440,6	47,1	28,9	NA	NA	NA	102,9A	NA
14.08.2025 10:32:14	P	25	8	14	10	32	14	2	100	0	NA	28	NA	NA	NA	1018,1	NA	NA	6	1125,5	36440,7	47,2	28,9	NA	NA	NA	102,9A	NA
14.08.2025 10:32:20	P	25	8	14	10	32	20	2	100	0	NA	28	NA	NA	NA	1017,6	NA	NA	6	1125,5	36440,8	47,2	28,9	NA	NA	NA	102,9A	NA
14.08.2025 10:32:26	P	25	8	14	10	32	26	2	100	0	NA	28	NA	NA	NA	1018,1	NA	NA	6	1125,5	36440,9	47,1	29,0	NA	NA	NA	102,9A	NA
14.08.2025 10:32:32	P	25	8	14	10	32	32	2	100	0	NA	28	NA	NA	NA	1017,6	NA	NA	6	1125,6	36441,1	47,0	29,0	NA	NA	NA	102,9A	NA
14.08.2025 10:32:38	P	25	8	14	10	32	38	2	100	0	NA	28	NA	NA	NA	1018,1	NA	NA	6	1125,6	36441,2	47,0	29,0	NA	NA	NA	102,9A	NA
14.08.2025 10:32:44	P	25	8	14	10	32	44	2	100	0	NA	28	NA	NA	NA	1017,6	NA	NA	6	1125,6	36441,3	47,0	29,0	NA	NA	NA	102,9A	NA
14.08.2025 10:32:50	P	25	8	14	10	32	50	2	100	0	NA	28	NA	NA	NA	1017,6	NA	NA	6	1125,6	36441,4	47,0	29,0	NA	NA	NA	102,9A	NA
14.08.2025 10:32:56	P	25	8	14	10	32	56	2	100	0	NA	28	NA	NA	NA	1017,6	NA	NA	6	1125,6	36441,6	47,0	29,0	NA	NA	NA	102,9A	NA
14.08.2025 10:33:02	P	25	8	14	10	33	2	2	100	0	NA	28	NA	NA	NA	1017,9	NA	NA	6	1125,6	36441,7	46,9	29,0	NA	NA	NA	102,9A	NA
14.08.2025 10:33:08	P	25	8	14	10	33	8	2	100	0	NA	28	NA	NA	NA	1018,1	NA	NA	6	1125,7	36441,8	46,9	29,1	NA	NA	NA	102,9A	NA
14.08.2025 10:33:14	P	25	8	14	10	33	14	2	100	0	NA	28	NA	NA	NA	1018,1	NA	NA	6	1125,7	36441,9	46,8	29,1	NA	NA	NA	102,9A	NA
14.08.2025 10:33:20	P	25	8	14	10	33	20	2	100	0	NA	28	NA	NA	NA	1017,6	NA	NA	6	1125,7	36442,0	46,8	29,0	NA	NA	NA	102,9A	NA
14.08.2025 10:33:26	P	25	8	14	10	33	26	2	100	0	NA	28	NA	NA	NA	1018,1	NA	NA	6	1125,7	36442,2	46,7	29,0	NA	NA	NA	102,9A	NA
14.08.2025 10:33:32	P	25	8	14	10	33	32	2	100	0	NA	27	NA	NA	NA	1018,1	NA	NA	6	1125,7	36442,3	46,7	29,1	NA	NA	NA	102,9A	NA
14.08.2025 10:33:38	P	25	8	14	10	33	38	2	100	0	NA	28	NA	NA	NA	1018,1	NA	NA	6	1125,7	36442,4	46,7	29,1	NA	NA	NA	102,9A	NA
14.08.2025 10:33:44	P	25	8	14	10	33	44	2	100	0	NA	28	NA	NA	NA	1017,6	NA	NA	6	1125,7	36442,5	46,7	29,1	NA	NA	NA	102,9A	NA
14.08.2025 10:33:50	P	25	8	14	10	33	50	2	100	0	NA	27	NA	NA	NA	1018,1	NA	NA	6	1125,7	36442,6	46,7	29,1	NA	NA	NA	102,9A	NA
14.08.2025 10:33:56	P	25	8	14	10	33	56	2	100	0	NA	28	NA	NA	NA	1017,6	NA	NA	6	1125,7	36442,8	46,6	29,1	NA	NA	NA	102,9A	NA
14.08.2025 10:34:02	P	25	8	14	10	34	2	2	100	0	NA	28	NA	NA	NA	1017,8	NA	NA	6	1125,7	36442,9	46,7	29,1	NA	NA	NA	102,9A	NA
14.08.2025 10:34:08	P	25	8	14	10	34	8	2	100	0	NA	27	NA	NA	NA	1018,1	NA	NA	6	1125,7	36443,0	46,6	29,1	NA	NA	NA	102,9A	NA
14.08.2025 10:34:14	P	25	8	14	10	34	14	2	100	0	NA	28	NA	NA	NA	1017,6	NA	NA	6	1125,7	36443,1	46,5	29,1	NA	NA	NA	102,9A	NA
14.08.2025 10:34:20	P	25	8	14	10	34	20	2	100	0	NA	28	NA	NA	NA	1017,6	NA	NA	6	1125,7	36443,2	46,6	29,1	NA	NA	NA	102,9A	NA
14.08.2025 10:34:26	P	25	8	14	10	34	26	2	100	0	NA	27	NA	NA	NA	1017,6	NA	NA	6	1125,7	36443,4	46,6	29,2	NA	NA	NA	102,9A	NA
14.08.2025 10:34:32	P	25	8	14	10	34	32	2	100	0	NA	28	NA	NA	NA	1017,6	NA	NA	6	1125,7	36443,5	46,5	29,2	NA	NA	NA	102,9A	NA
14.08.2025 10:34:38	P	25	8	14	10	34	38	2	100	0	NA	28	NA	NA	NA	1017,6	NA	NA	6	1125,8	36443,6	46,5	29,2	NA	NA	NA	102,9A	NA
14.08.2025 10:34:44	P	25	8	14	10	34	44	2	100	0	NA	28	NA	NA	NA	1017,6	NA	NA	6	1125,8	36443,7	46,5	29,2	NA	NA	NA	102,9A	NA
14.08.2025 10:34:50	P	25	8	14	10	34	50	2	100	0	NA	28	NA	NA	NA	1018,1	NA	NA	6	1125,8	36443,9	46,5	29,2	NA	NA	NA	102,9A	NA
14.08.2025 10:34:56	P	25	8	14	10	34	56	2	100	0	NA	28	NA	NA	NA	1018,1	NA	NA	6	1125,8	36444,0	46,4	29,2	NA	NA	NA	102,9A	NA
14.08.2025 10:35:02	P	25	8	14	10	35	2	2	100	0	NA	28	NA	NA	NA	1018,0	NA	NA	6	1125,8	36444,1	46,3	29,2	NA	NA	NA	102,9A	NA
14.08.2025 10:35:08	P	25	8	14	10	35	8	2	100	0	NA	28	NA	NA	NA	1018,1	NA	NA	6	1125,8	36444,2	46,3	29,2	NA	NA	NA	102,9A	NA
14.08.2025 10:35:14	P	25	8	14	10	35	14	2	100	0	NA	28	NA	NA	NA	1018,1	NA	NA	6	1125,8	36444,3	46,3	29,2	NA	NA	NA	102,9A	NA
14.08.2025 10:35:20	P	25	8	14	10	35	20	2	100	0	NA	28	NA	NA	NA	1018,1	NA	NA	6	1125,8	36444,5	46,3	29,2	NA	NA	NA	102,9A	NA
14.08.2025 10:35:26	P	25	8	14	10	35	26	2	100	0	NA	28	NA	NA	NA	1017,6	NA	NA	6	1125,9	36444,6	46,3	29,3	NA	NA	NA	102,9A	NA
14.08.2025 10:35:32	P	25	8	14	10	35	32	2	100	0	NA	28	NA	NA	NA	1018,1	NA	NA	6	1125,9	36444,7	46,2	29,3	NA	NA	NA	102,9A	NA
14.08.2025 10:35:38	P	25	8	14	10	35	38	2	100	0	NA	28	NA	NA	NA	1018,1	NA	NA	6	1125,9	36444,8	46,2	29,3	NA	NA	NA	102,9A	NA
14.08.2025 10:35:44	P	25	8	14	10	35	44	2	100	0	NA	27	NA	NA	NA	1017,6	NA	NA	6	1125,9	36444,9	46,2	29,3	NA	NA	NA	102,9A	NA
14.08.2025 10:35:50	P	25	8	14	10	35	50	2	100	0	NA	27	NA	NA	NA	1017,6	NA	NA	6	1125,9	36445,1	46,2	29,4	NA	NA	NA	102,9A	NA
14.08.2025 10:35:56	P	25	8	14	10	35	56	2	100	0	NA	27	NA	NA	NA	1017,6	NA	NA	6	1125,9	36445,2	46,2	29,3	NA	NA	NA	102,9A	NA
14.08.2025 10:36:02	P	25	8	14	10	36	2	2	100	0	NA	28	NA	NA	NA	1017,9	NA	NA	6	1125,9	36445,3	46,2	29,3	NA	NA	NA	102,9A	NA
14.08.2025 10:36:08	P	25	8	14	10	36	8	2	100	0	NA	27	NA	NA	NA	1017,6	NA	NA	6	1125,9	36445,4	46,1	29,4	NA	NA	NA	102,9A	NA
14.08.2025 10:36:14	P	25	8	14	10	36	14	2	100	0	NA	27	NA	NA	NA	1017,6	NA	NA	6	1125,9	36445,5	46,1	29,4	NA	NA	NA	102,9A	NA
14.08.2025 10:36:20	P	25	8	14	10	36	20	2	100	0	NA	28	NA	NA	NA	1018,1	NA	NA	6	1125,9	36445,7	46,0	29,3	NA	NA	NA	102,9A	NA
14.08.2025 10:36:26	P	25	8	14	10	36	26	2	100	0	NA	27	NA	NA	NA	1017,6	NA	NA	6	1125,9	36445,8	46,1	29,4	NA	NA	NA	102,9A	NA
14.08.2025 10:36:32	P	25	8	14	10	36	32	2	100	0	NA	28	NA	NA	NA	1017,6	NA	NA	6	1125,9	36445,9	46,0	29,4	NA	NA	NA	102,9A	NA
14.08.2025 10:36:38	P	25	8	14	10	36	38	2	100	0	NA	27	NA	NA	NA	1017,6	NA	NA	6	1125,9	36446,0	46,0	29,4	NA	NA	NA	102,9A	NA
14.08.2025 10:36:44	P	25	8	14	10	36	44	2	100	0	NA	27	NA	NA	NA	1017,6	NA	NA	6	1125,9	36446,2	46,0	29,3	NA	NA	NA	102,9A	NA
14.08.2025 10:36:50	P	25	8	14	10	36	50	2	100	0	NA	27	NA	NA	NA	1017,6	NA	NA	6	1125,9	36446,3	46,0	29,4	NA	NA	NA	102,9A	NA
14.08.2025 10:36:56	P	25	8	14	10	36	56	2	100	0	NA	27	NA	NA	NA	1017,6	NA	NA	6	1125,9	36446,4	45,9	29,4	NA	NA	NA	102,9A	NA
14.08.2025 10:37:02	P	25	8	14	10	37	2	2	100	0	NA	27	NA	NA	NA	1017,9	NA	NA	6	1125,9	36446,5	45,9	29,4	NA	NA	NA	102,9A	NA
14.08.2025 10:37:08	P	25	8	14	10	37	8	2	100	0	NA	27	NA	NA	NA	1017,6	NA	NA	6	1125,9	36446,6	45,8	29,4	NA	NA	NA	102,9A	NA
14.08.2025 10:37:14	P	25	8	14	10	37	14	2	100	0	NA	27	NA	NA	NA	1017,6	NA	NA	6	1126,0	36446,8	45,9	29,5	NA	NA	NA	102,9A	NA
14.08.2025 10:37:20	P	25	8	14	10	37	20	2	100	0	NA	27	NA	NA	NA	1018,1	NA	NA	6	1126,0	36446,9	45,8	29,4	NA	NA	NA	102,9A	NA
14.08.2025 10:37:26	P	25	8	14	10	37	26	2	100	0	NA	27	NA	NA	NA	1017,6	NA	NA	6	1126,0	36447,0	45,8	29,5	NA	NA	NA	102,9A	NA
14.08.2025 10:37:32	P	25	8	14	10	37	32	2	100	0	NA	27	NA	NA	NA	1017,6	NA	NA	6	1126,0	36447,1	45,7	29,5	NA	NA	NA	102,9A	NA
14.08.2025 10:37:38	P	25	8	14	10	37	38	2	100	0	NA	27	NA	NA	NA	1017,6	NA	NA	6	1126,0	36447,2	45,8	29,4	NA	NA	NA	102,9A	NA
14.08.2025 10:37:44	P	25	8	14	10	37	44	2	100	0	NA	27	NA	NA	NA	1018,1	NA	NA	6	1126,0	36447,4	45,7	29,5	NA	NA	NA	102,9A	NA
14.08.2025 10:37:50	P	25	8	14	10	37	50	2	100	0	NA	27	NA	NA	NA	1018,1	NA	NA	6	1126,0	36447,5	45,7	29,5	NA	NA	NA	102,9A	NA
14.08.2025 10:37:56	P	25	8	14	10	37	56	2	100	0	NA	28	NA	NA	NA	1017,6	NA	NA	6	1126,0	36447,6	45,7	29,5	NA	NA	NA	102,9A	NA
14.08.2025 10:38:02	P	25	8	14	10	38	2	2	100	0	NA	27	NA	NA	NA	1017,9	NA	NA	6	1126,0	36447,7	45,6	29,5	NA	NA	NA	102,9A	NA
14.08.2025 10:38:08	P	25	8	14	10	38	8	2	100	0	NA	27	NA	NA	NA	1017,6	NA	NA	6	1126,0	36447,8	45,7	29,5	NA	NA	NA	102,9A	NA
14.08.2025 10:38:14	P	25	8	14	10	38	14	2	100	0	NA	28	NA	NA	NA	1018,1	NA	NA	6	1126,0	36448,0	45,6	29,5	NA	NA	NA	102,9A	NA
14.08.2025 10:38:20	P	25	8	14	10	38	20	2	100	0	NA	28	NA	NA	NA	1017,6	NA	NA	6	1126,0	36448,1	45,6	29,5	NA	NA	NA	102,9A	NA
14.08.2025 10:38:26	P	25	8	14	10	38	26	2	100	0	NA	27	NA	NA	NA	1017,6	NA	NA	6	1126,0	36448,2	45,5	29,5	NA	NA	NA	102,9A	NA
14.08.2025 10:38:32	P	25	8	14	10	38	32	2	100	0	NA	28	NA	NA	NA	1018,1	NA	NA	6	1126,0	36448,3	45,5	29,5	NA	NA	NA	102,9A	NA
14.08.2025 10:38:38	P	25	8	14	10	38	38	2	100	0	NA	28	NA	NA	NA	1017,6	NA	NA	6	1126,0	36448,5	45,6	29,6	NA	NA	NA	102,9A	NA
14.08.2025 10:38:44	P	25	8	14	10	38	44	2	100	0	NA	27	NA	NA	NA	1017,6	NA	NA	6	1126,0	36448,6	45,6	29,6	NA	NA	NA	102,9A	NA
14.08.2025 10:38:50	P	25	8	14	10	38	50	2	100	0	NA	27	NA	NA	NA	1018,1	NA	NA	6	1126,0	36448,7	45,4	29,6	NA	NA	NA	102,9A	NA
14.08.2025 10:38:56	P	25	8	14	10	38	56	2	100	0	NA	27	NA	NA	NA	1017,6	NA	NA	6	1126,1	36448,8	45,5	29,6	NA	NA	NA	102,9A	NA
14.08.2025 10:39:02	P	25	8	14	10	39	2	2	100	0	NA	27	NA	NA	NA	1017,9	NA	NA	6	1126,1	36448,9	45,4	29,6	NA	NA	NA	102,9A	NA
14.08.2025 10:39:08	P	25	8	14	10	39	8	2	100	0	NA	27	NA	NA	NA	1017,6	NA	NA	6	1126,1	36449,1	45,5	29,6	NA	NA	NA	102,9A	NA
14.08.2025 10:39:14	P	25	8	14	10	39	14	2	100	0	NA	27	NA	NA	NA	1017,6	NA	NA	6	1126,1	36449,2	45,5	29,6	NA	NA	NA	102,9A	NA
14.08.2025 10:39:20	P	25	8	14	10	39	20	2	100	0	NA	27	NA	NA	NA	1018,1	NA	NA	6	1126,1	36449,3	45,4	29,6	NA	NA	NA	102,9A	NA
14.08.2025 10:39:26	P	25	8	14	10	39	26	2	100	0	NA	27	NA	NA	NA	1018,1	NA	NA	6	1126,1	36449,4	45,3	29,6	NA	NA	NA	102,9A	NA
14.08.2025 10:39:32	P	25	8	14	10	39	32	2	100	0	NA	27	NA	NA	NA	1018,1	NA	NA	6	1126,1	36449,5	45,4	29,6	NA	NA	NA	102,9A	NA
14.08.2025 10:39:38	P	25	8	14	10	39	38	2	100	0	NA	27	NA	NA	NA	1017,6	NA	NA	6	1126,1	36449,7	45,3	29,6	NA	NA	NA	102,9A	NA
14.08.2025 10:39:44	P	25	8	14	10	39	44	2	100	0	NA	27	NA	NA	NA	1018,1	NA	NA	6	1126,1	36449,8	45,3	29,6	NA	NA	NA	102,9A	NA
14.08.2025 10:39:50	P	25	8	14	10	39	50	2	100	0	NA	27	NA	NA	NA	1017,6	NA	NA	6	1126,2	36449,9	45,3	29,6	NA	NA	NA	102,9A	NA
14.08.2025 10:39:56	P	25	8	14	10	39	56	2	100	0	NA	27	NA	NA	NA	1018,1	NA	NA	6	1126,2	36450,0	45,3	29,7	NA	NA	NA	102,9A	NA
14.08.2025 10:40:02	P	25	8	14	10	40	2	2	100	0	NA	27	NA	NA	NA	1017,8	NA	NA	6	1126,2	36450,1	45,2	29,7	NA	NA	NA	102,9A	NA
