<Header>
User name: 
Location: cabin
# of Location: 2
Model: 11-D
Serial No.: 11D20167
Firmware revision: 12.50E
Software revision: 1179-V2.05 (15-06-2020)
Unit: ug/m3
C-factor: 1,00
location factor: 0,00
Comment: test run 1. baseline, 2. aircleaner, 3. cabin leakage
online data
<Data>
[d&t31.12.2035 11:50:55]	TSP [ug/m3]	PM10 [ug/m3]	PM4 [ug/m3]	PM2,5 [ug/m3]	PM1 [ug/m3]	PMcoarse [ug/m3]	Inhalable [ug/m3]	Thoracic [ug/m3]	Respirable [ug/m3]	pm10-IAQ [ug/m3]	pm2,5-IAQ [ug/m3]	pm1-IAQ [ug/m3]
31.07.2025 11:30:42	0,0	0,0	0,0	0,0	0,0	0,0	75,2	56,2	19,0	52,1	8,4	2,7
31.07.2025 11:30:48	0,0	0,0	0,0	0,0	0,0	0,0	39,3	31,0	11,5	29,1	5,2	3,0
31.07.2025 11:30:54	0,0	0,0	0,0	0,0	0,0	0,0	71,8	54,3	13,4	53,7	5,5	2,9
31.07.2025 11:31:00	0,0	0,0	0,0	0,0	0,0	0,0	178,7	38,2	11,3	16,1	6,2	2,9
31.07.2025 11:31:06	0,0	0,0	0,0	0,0	0,0	0,0	60,0	49,6	11,6	54,4	5,6	3,0
31.07.2025 11:31:12	0,0	0,0	0,0	0,0	0,0	0,0	36,1	28,7	15,9	25,9	8,2	3,1
31.07.2025 11:31:18	0,0	0,0	0,0	0,0	0,0	0,0	50,4	43,2	15,3	45,1	7,1	2,7
31.07.2025 11:31:24	0,0	0,0	0,0	0,0	0,0	0,0	54,2	42,4	13,6	41,4	5,9	2,7
31.07.2025 11:31:30	0,0	0,0	0,0	0,0	0,0	0,0	78,5	50,9	16,7	40,6	8,1	3,0
31.07.2025 11:31:36	0,0	0,0	0,0	0,0	0,0	0,0	23,1	21,9	10,6	23,1	6,0	3,1
31.07.2025 11:31:42	0,0	0,0	0,0	0,0	0,0	0,0	42,5	36,4	10,3	39,6	5,0	2,9
31.07.2025 11:31:48	0,0	0,0	0,0	0,0	0,0	0,0	75,7	37,5	10,2	31,0	5,3	3,0
31.07.2025 11:31:54	0,0	0,0	0,0	0,0	0,0	0,0	73,9	50,3	15,0	43,7	6,2	2,9
31.07.2025 11:32:00	0,0	0,0	0,0	0,0	0,0	0,0	109,7	44,9	15,7	38,4	7,7	3,0
31.07.2025 11:32:06	0,0	0,0	0,0	0,0	0,0	0,0	65,8	52,5	19,8	50,5	7,8	2,7
31.07.2025 11:32:12	0,0	0,0	0,0	0,0	0,0	0,0	28,4	25,2	11,7	25,8	5,6	2,8
31.07.2025 11:32:18	0,0	0,0	0,0	0,0	0,0	0,0	28,2	26,6	14,0	28,1	6,8	2,7
31.07.2025 11:32:24	0,0	0,0	0,0	0,0	0,0	0,0	56,3	37,9	16,5	31,1	8,1	2,9
31.07.2025 11:32:30	0,0	0,0	0,0	0,0	0,0	0,0	73,7	45,9	10,8	35,9	3,9	2,8
31.07.2025 11:32:36	0,0	0,0	0,0	0,0	0,0	0,0	84,7	42,9	17,0	32,5	8,6	3,2
31.07.2025 11:32:42	0,0	0,0	0,0	0,0	0,0	0,0	46,7	38,0	11,7	39,0	6,0	2,9
31.07.2025 11:32:48	0,0	0,0	0,0	0,0	0,0	0,0	39,7	30,0	9,2	29,4	5,9	2,9
31.07.2025 11:32:54	0,0	0,0	0,0	0,0	0,0	0,0	60,1	35,8	13,1	24,9	6,1	2,7
31.07.2025 11:33:00	0,0	0,0	0,0	0,0	0,0	0,0	22,9	19,9	7,8	20,3	5,0	3,0
31.07.2025 11:33:06	0,0	0,0	0,0	0,0	0,0	0,0	19,0	18,6	12,7	19,0	6,4	2,8
31.07.2025 11:33:12	0,0	0,0	0,0	0,0	0,0	0,0	86,9	39,8	5,5	29,5	4,3	2,9
31.07.2025 11:33:18	0,0	0,0	0,0	0,0	0,0	0,0	31,8	29,5	13,3	31,5	5,4	2,9
31.07.2025 11:33:24	0,0	0,0	0,0	0,0	0,0	0,0	28,5	28,2	19,8	28,5	9,2	2,9
31.07.2025 11:33:30	0,0	0,0	0,0	0,0	0,0	0,0	57,6	37,2	13,3	29,9	6,3	3,0
31.07.2025 11:33:36	0,0	0,0	0,0	0,0	0,0	0,0	35,2	32,4	11,4	35,0	4,5	2,8
31.07.2025 11:33:42	0,0	0,0	0,0	0,0	0,0	0,0	31,1	29,5	15,5	31,0	6,7	2,7
31.07.2025 11:33:48	0,0	0,0	0,0	0,0	0,0	0,0	68,2	34,7	19,4	26,3	9,5	3,0
31.07.2025 11:33:54	0,0	0,0	0,0	0,0	0,0	0,0	54,3	34,2	11,0	26,6	4,9	2,7
31.07.2025 11:34:00	0,0	0,0	0,0	0,0	0,0	0,0	46,6	36,0	12,1	33,9	5,2	2,8
31.07.2025 11:34:06	0,0	0,0	0,0	0,0	0,0	0,0	46,8	32,1	10,9	26,5	5,1	2,5
31.07.2025 11:34:12	0,0	0,0	0,0	0,0	0,0	0,0	36,3	32,9	11,8	35,9	5,9	2,6
31.07.2025 11:34:18	0,0	0,0	0,0	0,0	0,0	0,0	95,6	50,1	14,9	40,7	7,7	3,0
31.07.2025 11:34:24	0,0	0,0	0,0	0,0	0,0	0,0	44,7	35,6	14,7	34,4	6,6	2,8
31.07.2025 11:34:30	0,0	0,0	0,0	0,0	0,0	0,0	65,9	42,2	10,7	35,6	5,2	2,7
31.07.2025 11:34:36	0,0	0,0	0,0	0,0	0,0	0,0	30,0	26,1	11,6	27,3	6,0	2,8
31.07.2025 11:34:42	0,0	0,0	0,0	0,0	0,0	0,0	49,1	31,1	11,2	24,0	5,0	2,7
31.07.2025 11:34:48	0,0	0,0	0,0	0,0	0,0	0,0	13,8	13,8	11,8	13,8	6,9	2,9
31.07.2025 11:34:54	0,0	0,0	0,0	0,0	0,0	0,0	40,1	30,1	12,1	27,4	6,1	2,9
31.07.2025 11:35:00	0,0	0,0	0,0	0,0	0,0	0,0	34,1	28,3	10,3	29,0	5,3	2,8
31.07.2025 11:35:06	0,0	0,0	0,0	0,0	0,0	0,0	46,9	29,8	15,8	21,8	7,3	2,5
31.07.2025 11:35:12	0,0	0,0	0,0	0,0	0,0	0,0	89,8	48,2	13,7	40,2	5,1	2,3
31.07.2025 11:35:18	0,0	0,0	0,0	0,0	0,0	0,0	36,7	29,1	13,6	26,6	5,8	2,8
31.07.2025 11:35:24	0,0	0,0	0,0	0,0	0,0	0,0	42,0	31,7	10,8	29,2	4,4	2,7
31.07.2025 11:35:30	0,0	0,0	0,0	0,0	0,0	0,0	32,1	28,7	11,6	29,5	5,1	3,0
31.07.2025 11:35:36	0,0	0,0	0,0	0,0	0,0	0,0	20,7	19,9	11,1	20,7	5,3	2,6
31.07.2025 11:35:42	0,0	0,0	0,0	0,0	0,0	0,0	31,1	23,8	12,9	21,0	6,8	2,7
31.07.2025 11:35:48	0,0	0,0	0,0	0,0	0,0	0,0	33,1	31,5	18,5	33,0	8,7	3,0
31.07.2025 11:35:54	0,0	0,0	0,0	0,0	0,0	0,0	31,4	28,1	12,3	28,9	5,8	2,6
