Datensatz 1:Zeit(s),Datensatz 1:Force 1(N),Datensatz 1:Respiration Rate 1(bpm),Datensatz 1:Force 2(N),Datensatz 1:Respiration Rate 2(bpm)
30.25,4.5327072143554688,,6.6269607543945312,
30.5,4.0472564697265625,,5.2600326538085938,
30.75,3.694671630859375,,4.7388153076171875,
31,3.2398757934570312,,4.818023681640625,
31.25,2.9179458618164062,,4.5650787353515625,
31.5,2.7033309936523438,,4.2329254150390625,
31.75,2.644561767578125,,3.8828887939453125,
32,2.4759368896484375,,3.7347030639648438,
32.25,2.4120559692382812,,3.7628021240234375,
32.5,2.7109909057617188,,3.5788421630859375,
32.75,2.7314376831054688,,3.7347030639648438,
33,2.4733810424804688,,3.9825363159179688,
33.25,2.3660659790039062,,4.0004196166992188,
33.5,2.4580459594726562,,4.2022628784179688,
33.75,2.6496734619140625,,4.337677001953125,
34,2.6879959106445312,,4.5625228881835938,
34.25,2.6292343139648438,,4.8001327514648438,
34.5,2.6701126098632812,,4.6774978637695312,
34.75,2.93072509765625,,4.36578369140625,
35,3.2603225708007812,,4.2533645629882812,
35.25,3.492828369140625,,4.2252578735351562,
35.5,3.3676300048828125,,4.2763595581054688,
35.75,2.9639358520507812,,4.2533645629882812,
36,2.8617401123046875,,4.0872879028320312,
36.25,2.9920425415039062,,3.9723129272460938,
36.5,2.8617401123046875,,3.877777099609375,
36.75,2.8924026489257812,,4.1332778930664062,
37,3.3931808471679688,,4.7771377563476562,
37.25,3.252655029296875,,5.185943603515625,
37.5,2.2562026977539062,,5.0735244750976562,
37.75,1.27508544921875,,4.7771377563476562,
38,1.29296875,,4.3555679321289062,
38.25,1.671112060546875,,3.6963729858398438,
38.5,2.2638702392578125,,3.59417724609375,
38.75,2.9562759399414062,,4.0949554443359375,
39,3.4442825317382812,,3.8650054931640625,
39.25,4.6272430419921875,,3.1930389404296875,
39.5,5.6339111328125,,2.9528732299804688,
39.75,5.35797119140625,,3.4306564331054688,
40,4.8929672241210938,14.778325080871582,3.8905563354492188,0
40.25,4.926177978515625,,3.785797119140625,
40.5,4.8265380859375,,3.7168121337890625,
40.75,5.0130462646484375,,3.714263916015625,
41,6.0733718872070312,,4.22015380859375,
41.25,7.2333450317382812,,6.5707473754882812,
41.5,9.0831680297851562,,13.806510925292969,
41.75,11.638160705566406,,26.535518646240234,
42,15.340362548828125,,44.72967529296875,
42.25,19.231624603271484,,61.160881042480469,
42.5,21.375267028808594,,73.217926025390625,
42.75,20.741630554199219,,77.484771728515625,
43,19.719627380371094,,78.741836547851562,
43.25,19.390033721923828,,79.582427978515625,
43.5,19.060440063476562,,80.612091064453125,
43.75,18.161079406738281,,79.349922180175781,
44,14.395011901855469,,65.744544982910156,
44.25,10.787345886230469,,44.088367462158203,
44.5,10.100051879882812,,25.646381378173828,
44.75,10.330001831054688,,16.192878723144531,
45,10.414321899414062,,10.226959228515625,
45.25,9.8496627807617188,,7.5288772583007812,
45.5,8.8404388427734375,,6.8799057006835938,
45.75,8.5159530639648438,,6.6499557495117188,
46,8.605377197265625,,6.5349807739257812,
46.25,8.8429946899414062,,6.7138290405273438,
46.5,9.0141830444335938,,7.2069473266601562,
46.75,9.0371780395507812,,7.6668472290039062,
47,9.0269546508789062,,7.4956588745117188,
47.25,9.1138229370117188,,7.3602447509765625,
47.5,9.0857162475585938,,7.6285171508789062,
47.75,9.0065155029296875,,7.6106338500976562,
48,8.7663421630859375,,7.1660690307617188,
48.25,8.5287322998046875,,6.6371841430664062,
48.5,8.6590347290039062,,6.3867874145507812,
48.75,8.8123321533203125,,6.619293212890625,
49,9.2083587646484375,,7.2861480712890625,
49.25,9.765350341796875,,7.853363037109375,
49.5,10.143486022949219,,8.39501953125,
49.75,10.258460998535156,,8.9801177978515625,
50,9.8087844848632812,8.0789947509765625,8.5406570434570312,2.5884382724761963
50.25,9.3514404296875,,7.7077255249023438,
50.5,9.0397262573242188,,7.0204315185546875,
50.75,8.7791213989257812,,6.2232742309570312,
51,8.6258163452148438,,5.8400192260742188,
51.25,8.5057373046875,,5.9831008911132812,
51.5,8.8251113891601562,,6.3510208129882812,
51.75,10.255912780761719,,7.6949539184570312,
52,12.614173889160156,,10.852928161621094,
52.25,13.907005310058594,,13.584228515625,
52.5,13.357681274414062,,13.543342590332031,
52.75,11.937095642089844,,11.174858093261719,
53,10.710700988769531,,8.7987136840820312,
53.25,10.043846130371094,,7.7000579833984375,
53.5,9.7142486572265625,,7.3857955932617188,
53.75,9.5507278442382812,,7.2503814697265625,
54,9.3897628784179688,,7.0868606567382812,
54.25,9.3182220458984375,,7.117523193359375,
54.5,9.25946044921875,,7.19927978515625,
54.75,9.2006912231445312,,7.227386474609375,
55,9.1368179321289062,,7.0868606567382812,
55.25,9.0550613403320312,,6.9182281494140625,
55.5,8.9886322021484375,,6.987213134765625,
55.75,8.9349746704101562,,7.1302947998046875,
56,8.9145355224609375,,7.1277389526367188,
56.25,9.011627197265625,,6.9718856811523438,
56.5,9.8292236328125,,7.181396484375,
56.75,10.800125122070312,,7.8278121948242188,
57,11.857894897460938,,9.4042434692382812,
57.25,13.258033752441406,,12.391036987304688,
57.5,14.727157592773438,,15.250083923339844,
57.75,15.27392578125,,17.064132690429688,
58,14.584075927734375,,16.576133728027344,
