Date/Time	Exhale Airflow [ml/s]	DeltaTime OPC [s]	Particle 1 [counts/l]	Particle 2 [counts/l]	Particle 3 [counts/l]	Particle 4 [counts/l]	Particle 5 [counts/l]	Particle 6 [counts/l]	Particle 7 [counts/l]	Particle 8 [counts/l]	Particle 9 [counts/l]	Particle 10 [counts/l]	Particle 11 [counts/l]	Particle 12 [counts/l]	Particle 13 [counts/l]	Particle 14 [counts/l]	Particle 15 [counts/l]	Particle 16 [counts/l]	Particle Sum [counts/l]	Accumulated mass [ng]	Accumulated volume [l]	Exhale Counter [n]	Event Counter [n]	Internal Temperature [°C]	Internal Humidity [%]	Temperature too low [n]	Temperature too high [n]	Circuit Flow [ml/s]	Temperature Impactor [°C]	Temperature Reservoir [°C]	Inhale Airflow [ml/s]	Inhale Exhale Airflow [ml/s]	Volume ml]
2026-01-08 11:14:03.36	202.275106																						0					250.017105			-0.000538	202.275106	-335.377728
2026-01-08 11:14:03.37	202.275106																						0					250.223602			0.002488	202.275106	-337.400479
2026-01-08 11:14:03.38	202.275106																						0					250.430115			0.002488	202.275106	-339.423231
2026-01-08 11:14:03.39	202.939929																						0					250.558716			0.002488	202.939929	-341.447090
2026-01-08 11:14:03.40	202.939929																						0					250.687332			0.002488	202.939929	-343.475381
2026-01-08 11:14:03.41	202.939929																						0					250.808609			0.005143	202.939929	-345.504780
2026-01-08 11:14:03.42	202.939929																						0					250.929886			0.005143	202.939929	-347.534179
2026-01-08 11:14:03.43	202.832676																						0					251.032211			0.005143	202.832676	-349.563400
2026-01-08 11:14:03.44	202.832676																						0					251.134537			0.005143	202.832676	-351.591906
2026-01-08 11:14:03.45	202.832676																						0					251.151566			-0.000000	202.832676	-353.620232
2026-01-08 11:14:03.46	202.832676																						0					251.168610			-0.000000	202.832676	-355.648559
2026-01-08 11:14:03.47	202.313743																						0					251.076004			-0.000000	202.313743	-357.676021
2026-01-08 11:14:03.48	202.313743																						0					250.983383			-0.000000	202.313743	-359.700023
2026-01-08 11:14:03.49	202.313743																						0					250.913666			-0.001131	202.313743	-361.723161
2026-01-08 11:14:03.50	202.324025	1.000071	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000000	0.000313	6.363075	0	0	26.900000	43.200000	1.000000	0.000000	250.677139	36.459999	36.119999	-0.013614	202.324025	-363.746315
2026-01-08 11:14:03.51	202.324025																						0					250.719986			-0.013614	202.324025	-365.769538
2026-01-08 11:14:03.52	202.324025																						0					250.732178			-0.001372	202.324025	-367.792779
2026-01-08 11:14:03.53	202.324025																						0					250.744385			-0.001372	202.324025	-369.816019
2026-01-08 11:14:03.54	202.296155																						0					250.733673			-0.001372	202.296155	-371.839213
2026-01-08 11:14:03.55	202.296155																						0					250.722977			-0.001372	202.296155	-373.862221
2026-01-08 11:14:03.56	202.296155																						0					250.881821			-0.002153	202.296155	-375.885182
2026-01-08 11:14:03.57	202.296155																						0					251.040649			-0.002153	202.296155	-377.908144
2026-01-08 11:14:03.58	204.020976																						0					251.179535			-0.002153	204.020976	-379.933980
2026-01-08 11:14:03.59	204.020976																						0					251.318420			-0.002153	204.020976	-381.971315
2026-01-08 11:14:03.60	202.324025																						0					250.677139			-0.013614	202.324025	-384.008697
2026-01-08 11:14:03.61	202.324025																						0					250.719986			-0.013614	202.324025	-386.034765
2026-01-08 11:14:03.62	202.324025																						0					250.732178			-0.001372	202.324025	-388.058005
2026-01-08 11:14:03.63	202.324025																						0					250.744385			-0.001372	202.324025	-390.081246
2026-01-08 11:14:03.64	202.296155																						0					250.733673			-0.001372	202.296155	-392.104439
2026-01-08 11:14:03.65	202.296155																						0					250.722977			-0.001372	202.296155	-394.127447
2026-01-08 11:14:03.66	202.296155																						0					250.881821			-0.002153	202.296155	-396.150409
2026-01-08 11:14:03.67	202.296155																						0					251.040649			-0.002153	202.296155	-398.173370
2026-01-08 11:14:03.68	204.020976																						0					251.179535			-0.002153	204.020976	-400.199207
2026-01-08 11:14:03.69	204.020976																						0					251.318420			-0.002153	204.020976	-402.236542
2026-01-08 11:14:03.70	202.894057																						0					252.227921			0.003707	202.894057	-404.274873
2026-01-08 11:14:03.71	202.761383																						0					252.203995			0.003707	202.761383	-406.305471
2026-01-08 11:14:03.72	202.761383																						0					252.180069			0.003707	202.761383	-408.333306
2026-01-08 11:14:03.73	202.761383																						0					252.075348			0.000542	202.761383	-410.360920
2026-01-08 11:14:03.74	202.761383																						0					251.970612			0.000542	202.761383	-412.388534
2026-01-08 11:14:03.75	202.761383																						0					251.865524			0.000542	202.761383	-414.416147
2026-01-08 11:14:03.76	202.491235																						0					251.760437			0.000542	202.491235	-416.443311
2026-01-08 11:14:03.77	202.491235																						0					251.655334			0.009158	202.491235	-418.468674
2026-01-08 11:14:03.78	202.491235																						0					251.670090			0.009158	202.491235	-420.493586
2026-01-08 11:14:03.79	202.491235																						0					251.709106			0.009158	202.491235	-422.518498
2026-01-08 11:14:03.80	202.761383																						0					251.865524			0.000542	202.761383	-424.543861
2026-01-08 11:14:03.81	202.491235																						0					251.760437			0.000542	202.491235	-426.570574
2026-01-08 11:14:03.82	202.491235																						0					251.655334			0.009158	202.491235	-428.595937
2026-01-08 11:14:03.83	202.491235																						0					251.670090			0.009158	202.491235	-430.620849
2026-01-08 11:14:03.84	202.491235																						0					251.709106			0.009158	202.491235	-432.645762
2026-01-08 11:14:03.85	202.231413																						0					251.748138			0.009158	202.231413	-434.670241
2026-01-08 11:14:03.86	202.231413																						0					251.787170			0.000996	202.231413	-436.692988
2026-01-08 11:14:03.87	202.231413																						0					251.903320			0.000996	202.231413	-438.715302
2026-01-08 11:14:03.88	202.231413																						0					252.100281			0.000996	202.231413	-440.737616
2026-01-08 11:14:03.89	201.942181																						0					252.297256			0.000996	201.942181	-442.759448
2026-01-08 11:14:03.90	201.263188																						0					252.277863			0.017113	201.263188	-444.778221
2026-01-08 11:14:03.91	201.263188																						0					252.112549			0.017113	201.263188	-446.791984
2026-01-08 11:14:03.92	201.842234																						0					251.870117			0.017113	201.842234	-448.805581
2026-01-08 11:14:03.93	201.842234																						0					251.627686			-0.000954	201.842234	-450.823038
2026-01-08 11:14:03.94	201.842234																						0					251.345139			-0.000954	201.842234	-452.841461
2026-01-08 11:14:03.95	201.842234																						0					251.062592			-0.000954	201.842234	-454.859883
2026-01-08 11:14:03.96	200.531201																						0					250.929840			-0.000954	200.531201	-456.876120
2026-01-08 11:14:03.97	200.531201																						0					250.797104			-0.020741	200.531201	-458.883617
2026-01-08 11:14:03.98	200.531201																						0					250.950638			-0.020741	200.531201	-460.888929
2026-01-08 11:14:03.99	200.531201																						0					251.104172			-0.020741	200.531201	-462.894241
2026-01-08 11:14:04.00	201.842234																						0					251.062592			-0.000954	201.842234	-464.901738
2026-01-08 11:14:04.01	200.531201																						0					250.929840			-0.000954	200.531201	-466.915791
2026-01-08 11:14:04.02	200.531201																						0					250.797104			-0.020741	200.531201	-468.923288
2026-01-08 11:14:04.03	200.531201																						0					250.950638			-0.020741	200.531201	-470.928600
2026-01-08 11:14:04.04	200.531201																						0					251.104172			-0.020741	200.531201	-472.933912
2026-01-08 11:14:04.05	201.709290																						0					251.350342			-0.020741	201.709290	-474.941187
2026-01-08 11:14:04.06	201.709290																						0					251.596512			-0.002241	201.709290	-476.956317
2026-01-08 11:14:04.07	201.709290																						0					251.800308			-0.002241	201.709290	-478.973410
2026-01-08 11:14:04.08	201.709290																						0					252.004120			-0.002241	201.709290	-480.990503
2026-01-08 11:14:04.09	201.631160																						0					252.248032			-0.002241	201.631160	-483.007465
2026-01-08 11:14:04.10	201.586285																						0					252.950470			0.005748	201.586285	-485.023832
2026-01-08 11:14:04.11	201.586285																						0					252.746536			0.005748	201.586285	-487.039770
2026-01-08 11:14:04.12	200.794128																						0					252.584961			0.005748	200.794128	-489.054312
2026-01-08 11:14:04.13	200.794128																						0					252.423386			0.005748	200.794128	-491.063574
2026-01-08 11:14:04.14	200.794128																						0					252.315491			0.010785	200.794128	-493.071515
2026-01-08 11:14:04.15	200.794128																						0					252.207611			0.010785	200.794128	-495.079457
2026-01-08 11:14:04.16	200.296059																						0					252.034882			0.010785	200.296059	-497.086568
2026-01-08 11:14:04.17	200.296059																						0					251.862167			0.010785	200.296059	-499.090358
2026-01-08 11:14:04.18	200.296059																						0					251.858398			0.000078	200.296059	-501.093319
2026-01-08 11:14:04.19	200.296059																						0					251.854645			0.000078	200.296059	-503.096280
2026-01-08 11:14:04.20	200.794128																						0					252.207611			0.010785	200.794128	-505.100070
2026-01-08 11:14:04.21	200.296059																						0					252.034882			0.010785	200.296059	-507.106351
2026-01-08 11:14:04.22	200.296059																						0					251.862167			0.010785	200.296059	-509.110142
2026-01-08 11:14:04.23	200.296059																						0					251.858398			0.000078	200.296059	-511.113103
2026-01-08 11:14:04.24	200.296059																						0					251.854645			0.000078	200.296059	-513.116063
2026-01-08 11:14:04.25	201.485925																						0					252.077301			0.000078	201.485925	-515.121007
2026-01-08 11:14:04.26	201.485925																						0					252.299942			0.000078	201.485925	-517.133883
