Datensatz 1:Zeit(s),Datensatz 1:Kraft(N),Datensatz 1:Force 2(N)
137,8.41375732421875,2.5466232299804688
137.5,9.5558395385742188,3.3412322998046875
138,10.935539245605469,4.5190887451171875
138.5,10.85888671875,4.4935379028320312
139,9.55328369140625,3.4281005859375
139.5,8.3473281860351562,2.5798416137695312
140,8.5312881469726562,2.6667098999023438
140.5,10.245689392089844,3.9876480102539062
141,11.684150695800781,5.43377685546875
141.5,11.196151733398438,4.9125595092773438
142,9.6989212036132812,3.3412322998046875
142.5,8.6999130249023438,2.5696182250976562
143,8.6079330444335938,2.5287399291992188
143.5,9.6605911254882812,3.3412322998046875
144,10.976417541503906,4.54974365234375
144.5,10.669822692871094,4.3095779418945312
145,9.1700363159179688,3.07806396484375
145.5,8.2042465209960938,2.462310791015625
146,8.6769180297851562,2.7356948852539062
146.5,10.128158569335938,3.8394546508789062
147,10.490966796875,4.3683395385742188
147.5,9.3591079711914062,3.5532989501953125
148,8.2144622802734375,2.6207199096679688
148.5,8.4290847778320312,2.738250732421875
149,9.9263153076171875,3.8931121826171875
149.5,10.927871704101562,4.8307952880859375
150,10.079612731933594,4.1307220458984375
150.5,8.6002731323242188,2.8787765502929688
151,8.753570556640625,2.8021240234375
151.5,10.347892761230469,3.9850921630859375
152,10.669822692871094,4.4935379028320312
152.5,9.2083587646484375,3.4970855712890625
153,8.0330581665039062,2.5772857666015625
153.5,8.789337158203125,3.0601806640625
154,10.554847717285156,4.5855178833007812
154.5,10.718360900878906,4.9329986572265625
155,9.1163787841796875,3.7091522216796875
155.5,8.3447723388671875,3.0755081176757812
156,9.7142486572265625,4.2584762573242188
156.5,10.646827697753906,5.2549285888671875
157,9.6222686767578125,4.2763595581054688
157.5,8.26556396484375,2.9375381469726562
158,8.7152481079101562,3.22625732421875
158.5,10.478195190429688,4.7592544555664062
159,10.544624328613281,4.9585494995117188
159.5,9.0525054931640625,3.6887130737304688
160,7.91552734375,2.74847412109375
160.5,8.0151748657226562,2.794464111328125
161,9.2236862182617188,3.6350555419921875
161.5,10.184371948242188,4.4986419677734375
162,9.66314697265625,4.1946029663085938
162.5,8.2170181274414062,3.0014190673828125
163,7.9461898803710938,2.702484130859375
163.5,9.4280929565429688,3.88800048828125
164,10.273796081542969,4.818023681640625
164.5,9.0065155029296875,3.8087921142578125
165,7.5680465698242188,2.52618408203125
165.5,7.8644256591796875,2.6948165893554688
166,9.415313720703125,4.3530120849609375
166.5,9.8190078735351562,5.0479736328125
167,8.4904022216796875,3.5711822509765625
167.5,7.4019775390625,2.3626632690429688
168,8.2911148071289062,3.0244140625
168.5,9.8598861694335938,4.5114212036132812
169,9.3999862670898438,4.2865829467773438
169.5,7.723907470703125,2.6948165893554688
170,7.6165924072265625,2.4086532592773438
170.5,9.1776962280273438,3.76025390625
171,9.79345703125,4.4807586669921875
171.5,8.52362060546875,3.392333984375
172,7.4224166870117188,2.2911224365234375
172.5,8.4878463745117188,2.7970123291015625
173,10.347892761230469,4.1843795776367188
173.5,9.9007644653320312,4.1051788330078125
174,8.0432815551757812,2.7970123291015625
174.5,7.4300765991210938,2.2706832885742188
175,8.9298629760742188,3.1904830932617188
175.5,10.705589294433594,4.5650787353515625
176,10.061729431152344,4.135833740234375
176.5,8.1812515258789062,2.6411590576171875
177,7.8439865112304688,2.2170333862304688
177.5,9.6886978149414062,3.3565597534179688
178,11.09906005859375,4.47564697265625
178.5,9.9058761596679688,3.73980712890625
179,7.9845123291015625,2.370330810546875
179.5,7.6421432495117188,2.168487548828125
180,9.0959396362304688,3.3207931518554688
180.5,10.202255249023438,4.3811187744140625
181,9.1189346313476562,3.5737380981445312
181.5,7.5552749633789062,2.278350830078125
182,7.6344757080078125,2.3294525146484375
182.5,9.2364654541015625,3.6529388427734375
183,10.350440979003906,4.797576904296875
183.5,9.065277099609375,3.5251922607421875
184,7.1388092041015625,1.6830368041992188
184.5,7.1950225830078125,2.1250534057617188
185,8.4444122314453125,4.1843795776367188
185.5,8.513397216796875,4.6085128784179688
186,7.2001266479492188,3.0525131225585938
186.5,6.4004135131835938,2.3320083618164062
187,7.34576416015625,3.1904830932617188
187.5,8.74334716796875,4.33001708984375
188,8.4469680786132812,3.7628021240234375
188.5,7.281890869140625,2.4699783325195312
189,6.6405868530273438,1.8133392333984375
189.5,7.2026824951171875,2.2706832885742188
190,8.3166656494140625,3.2824630737304688
190.5,8.3243331909179688,3.2671356201171875
191,7.5143966674804688,2.5440673828125
191.5,6.8986358642578125,2.030517578125
192,6.7095718383789062,1.7009201049804688
192.5,7.3125457763671875,2.1327133178710938
193,7.9129714965820312,2.8149032592773438
193.5,8.8378829956054688,3.44598388671875
194,11.047958374023438,5.5845184326171875
194.5,13.206932067871094,9.1206436157226562
195,13.487983703613281,10.21673583984375
195.5,11.387771606445312,7.263153076171875
196,9.2083587646484375,4.347900390625
196.5,8.0023956298828125,2.9349822998046875
197,7.115814208984375,2.1454925537109375
197.5,7.5552749633789062,2.242584228515625
198,9.6861419677734375,4.1230621337890625
198.5,11.916656494140625,8.6581878662109375
199,13.730712890625,15.451927185058594
199.5,15.813034057617188,22.794998168945312
200,17.573429107666016,29.412448883056641
200.5,18.454902648925781,35.667091369628906
201,18.761505126953125,39.024360656738281
201.5,16.318923950195312,32.823375701904297
202,11.538520812988281,19.332973480224609
202.5,8.937530517578125,8.9111328125
203,8.4086456298828125,4.0668487548828125
203.5,7.373870849609375,2.2119216918945312
204,6.2573318481445312,1.8414459228515625
204.5,5.7846603393554688,1.6958084106445312
205,6.673797607421875,2.6258316040039062
205.5,9.0959396362304688,11.0087890625
206,13.040855407714844,31.507549285888672
206.5,19.632759094238281,55.054428100585938
207,24.30841064453125,68.739006042480469
207.5,23.237865447998047,68.05682373046875
208,20.148868560791016,59.400482177734375
208.5,15.383796691894531,42.611579895019531
209,10.588058471679688,19.989608764648438
209.5,8.7791213989257812,6.1134033203125
210,7.5322799682617188,2.3652191162109375
210.5,6.104034423828125,1.7724609375
211,5.3094329833984375,1.3687744140625
211.5,5.0334930419921875,1.1030502319335938
212,5.056488037109375,1.210357666015625
212.5,6.02227783203125,2.0407333374023438
213,8.789337158203125,4.2789154052734375
213.5,11.581954956054688,8.7757186889648438
214,13.291252136230469,15.799407958984375
214.5,14.77825927734375,22.350429534912109
215,15.979110717773438,26.977535247802734
215.5,17.070095062255859,30.715499877929688
216,17.780384063720703,32.810600280761719
216.5,17.936237335205078,33.239841461181641
217,18.651638031005859,35.357933044433594
217.5,19.916362762451172,39.946712493896484
218,21.183643341064453,44.36175537109375
218.5,20.023674011230469,42.841529846191406
219,15.148735046386719,31.683845520019531
219.5,10.820564270019531,17.748874664306641
220,9.3948745727539062,8.3107070922851562
220.5,9.1802520751953125,4.1409454345703125
221,8.3703231811523438,2.756134033203125
221.5,7.2282333374023438,2.2170333862304688
222,6.5792617797851562,1.9640884399414062
222.5,6.3084335327148438,1.9794158935546875
223,7.3048858642578125,3.7168121337890625
223.5,10.117942810058594,12.776847839355469
224,14.2825927734375,29.192718505859375
224.5,19.671085357666016,45.864093780517578
225,24.012027740478516,56.597648620605469
225.5,24.451488494873047,58.488349914550781
226,20.161643981933594,49.791130065917969
226.5,14.234046936035156,33.377811431884766
227,10.536956787109375,17.549583435058594
227.5,8.9630813598632812,7.9785537719726562
228,8.1940231323242188,4.284027099609375
228.5,7.427520751953125,2.848114013671875
229,6.5511627197265625,1.9513092041015625
229.5,5.8510894775390625,1.3100051879882812
230,5.3451995849609375,1.0340652465820312
230.5,4.9568405151367188,1.008514404296875
231,4.5914764404296875,0.99318695068359375
231.5,4.3538589477539062,1.0059585571289062
232,4.3717422485351562,1.1873626708984375
232.5,4.816314697265625,1.6574859619140625
233,5.828094482421875,2.6386032104492188
233.5,6.3288726806640625,2.996307373046875
234,6.5205001831054688,2.7867965698242188
234.5,7.2205657958984375,3.2390289306640625
235,7.501617431640625,3.6043930053710938
235.5,7.4786224365234375,3.59417724609375
236,7.6344757080078125,3.6350555419921875
236.5,7.4300765991210938,3.180267333984375
237,7.0008392333984375,2.590057373046875
237.5,6.9982833862304688,2.5389633178710938
238,7.2103500366210938,2.7689132690429688
238.5,7.189910888671875,2.8532257080078125
239,7.0902633666992188,2.7152557373046875
239.5,7.0851516723632812,2.6207199096679688
240,7.189910888671875,2.5619583129882812
240.5,7.7443466186523438,2.8251190185546875
241,8.1224822998046875,3.1010589599609375
241.5,7.9487457275390625,3.0525131225585938
242,7.7928924560546875,2.9426498413085938
242.5,7.6728057861328125,2.7893524169921875
243,7.69580078125,2.7178115844726562
243.5,8.4469680786132812,2.9375381469726562
244,9.25946044921875,3.216033935546875
244.5,9.18536376953125,3.0474090576171875
245,8.9222030639648438,2.8353424072265625
245.5,8.7101364135742188,2.7433624267578125
246,8.54150390625,2.7178115844726562
246.5,8.4469680786132812,2.72802734375
247,8.3805389404296875,2.7050323486328125
247.5,8.5159530639648438,2.7535781860351562
248,9.4970779418945312,3.4434280395507812
248.5,11.096504211425781,4.8282394409179688
249,11.489974975585938,5.1220626831054688
249.5,10.360664367675781,3.7883529663085938
250,9.2517929077148438,2.7126998901367188
250.5,8.8302230834960938,2.4827499389648438
251,9.5941619873046875,2.922210693359375
251.5,10.613609313964844,3.6248321533203125
252,10.192031860351562,3.3182373046875
252.5,9.3514404296875,2.6590423583984375
253,9.121490478515625,2.5517349243164062
253.5,9.4638595581054688,2.9068832397460938
254,9.645263671875,3.1214981079101562
254.5,9.2441329956054688,2.8149032592773438
255,9.2517929077148438,2.8378982543945312
