<Header>
User name: 
Location: laboratory
# of Location: 1
Model: 1.109
Serial No.: 9G050007
Firmware revision: 12.30E
Software revision: 7-1 Rev XII (27-02-2019)
Unit: ug/m3
C-factor: 1,00
Comment: participat test
online data
<Data>
[d&t31.12.2035 11:50:55]	PM10 [ug/m3]	PM2,5 [ug/m3]	PM1 [ug/m3]	Inhalable [ug/m3]	Thoracic [ug/m3]	Alveolic [ug/m3]
17.09.2026 11:01:46	511,2	15,8	5,7	8518,5	856,5	65,8
17.09.2026 11:01:52	157,5	11,4	5,0	1315,7	203,6	48,2
17.09.2026 11:01:58	278,5	13,4	5,2	3579,0	440,8	49,7
17.09.2026 11:02:04	220,3	15,6	5,0	3941,3	371,1	38,8
17.09.2026 11:02:10	436,8	10,8	4,4	7207,4	784,9	49,6
17.09.2026 11:02:16	103,0	11,4	4,2	1672,7	182,2	31,4
17.09.2026 11:02:22	155,0	17,0	5,1	6398,2	396,7	38,5
17.09.2026 11:02:28	90,7	9,9	4,4	3503,2	231,5	29,0
17.09.2026 11:02:34	215,4	16,4	5,3	5042,5	434,2	42,8
17.09.2026 11:02:40	224,8	14,8	5,3	7376,5	587,8	32,9
17.09.2026 11:02:46	422,7	12,8	4,3	6485,1	732,7	33,7
17.09.2026 11:02:52	240,0	8,7	4,1	4713,2	464,5	16,0
17.09.2026 11:02:58	261,7	6,9	3,5	5408,2	486,8	31,0
17.09.2026 11:03:04	355,8	10,5	3,7	1723,1	424,8	48,8
17.09.2026 11:03:10	302,9	11,0	4,0	4355,9	539,2	32,5
17.09.2026 11:03:16	113,0	8,4	3,9	2039,5	187,1	28,8
17.09.2026 11:03:22	172,3	9,5	3,8	3244,3	282,5	28,8
17.09.2026 11:03:28	140,9	11,2	3,3	1306,3	185,6	36,8
17.09.2026 11:03:34	263,2	7,5	3,3	3919,8	418,8	26,4
17.09.2026 11:03:40	299,9	9,6	3,6	3285,9	472,8	38,8
17.09.2026 11:03:46	211,4	8,0	3,4	458,8	229,3	23,5
17.09.2026 11:03:52	217,3	8,6	3,4	3411,4	337,5	29,5
17.09.2026 11:03:58	157,8	7,9	3,3	2591,3	274,6	26,2
17.09.2026 11:04:04	296,9	7,7	2,6	1644,6	358,3	32,6
17.09.2026 11:04:10	172,5	9,6	3,6	3542,7	281,0	23,7
17.09.2026 11:04:16	198,8	11,5	3,4	7420,5	560,5	40,9
17.09.2026 11:04:22	343,9	7,6	3,0	2733,6	478,7	33,5
17.09.2026 11:04:28	227,5	8,3	3,1	1550,7	278,6	23,8
17.09.2026 11:04:34	253,6	11,1	3,4	1769,4	344,7	38,5
17.09.2026 11:04:40	164,7	8,7	3,0	2802,9	277,4	24,7
17.09.2026 11:04:46	79,3	11,0	3,5	3003,8	183,7	26,3
17.09.2026 11:04:52	392,8	7,3	2,6	884,8	426,0	29,4
17.09.2026 11:04:58	193,9	8,2	2,9	2407,0	314,7	25,0
17.09.2026 11:05:04	176,5	9,5	2,9	4743,4	399,8	32,6
17.09.2026 11:05:10	154,3	7,3	3,2	4039,0	376,8	19,1
17.09.2026 11:05:16	236,5	7,6	3,0	3053,9	359,4	26,0
17.09.2026 11:05:22	263,8	4,4	2,4	3628,3	465,0	21,4
17.09.2026 11:05:28	256,8	8,2	3,1	3373,2	379,4	34,8
17.09.2026 11:05:34	139,0	4,3	2,2	1736,0	224,7	23,1
17.09.2026 11:05:40	71,3	7,8	2,8	1215,9	107,4	15,0
17.09.2026 11:05:46	275,1	9,1	2,6	2673,0	364,1	33,2
17.09.2026 11:05:52	141,9	7,1	2,5	1301,8	188,0	29,5
17.09.2026 11:05:58	284,2	8,2	2,6	3701,6	483,4	31,4
17.09.2026 11:06:04	270,9	9,5	3,1	1467,2	329,1	31,7
17.09.2026 11:06:10	121,8	11,0	3,1	2059,8	197,7	26,2
17.09.2026 11:06:16	24,9	8,5	2,6	1090,3	57,5	19,3
17.09.2026 11:06:22	47,0	7,4	2,3	1115,0	82,0	28,6
17.09.2026 11:06:28	159,3	4,5	2,1	1333,5	208,9	23,6
17.09.2026 11:06:34	171,1	5,2	2,4	2275,6	254,3	22,2
17.09.2026 11:06:40	204,8	4,6	2,0	2578,6	283,8	20,3
17.09.2026 11:06:46	136,2	5,5	2,0	2074,4	257,7	21,4
17.09.2026 11:06:52	270,3	10,1	2,6	3499,0	386,8	33,6
17.09.2026 11:06:58	230,3	7,4	2,4	2756,4	354,0	27,7
17.09.2026 11:07:04	282,6	4,7	1,9	4196,2	517,7	19,4
17.09.2026 11:07:10	181,3	5,4	2,2	2495,4	303,9	15,2
17.09.2026 11:07:16	104,2	4,8	2,2	2756,4	215,5	17,8
17.09.2026 11:07:22	255,2	4,9	2,1	1593,9	310,8	22,5
17.09.2026 11:07:28	98,4	7,6	2,3	3286,3	240,1	13,6
17.09.2026 11:07:34	25,2	5,9	2,0	1090,8	58,0	18,8
17.09.2026 11:07:40	134,8	5,1	2,0	1243,0	184,1	28,4
17.09.2026 11:07:46	114,4	6,2	2,2	2962,4	221,5	23,5
17.09.2026 11:07:52	143,1	5,0	2,0	2140,9	261,4	19,5
17.09.2026 11:07:58	226,2	4,9	1,9	3101,5	344,3	13,7
17.09.2026 11:08:04	154,4	7,3	2,4	3655,8	344,9	18,5
17.09.2026 11:08:10	100,4	6,2	1,9	1251,3	140,6	21,7
17.09.2026 11:08:16	35,7	4,5	1,8	1105,7	70,9	13,3
17.09.2026 11:08:22	88,7	5,4	2,0	2088,6	163,0	26,8
17.09.2026 11:08:28	28,8	6,1	2,0	2934,5	126,3	15,0
17.09.2026 11:08:34	170,3	5,8	1,8	3441,5	318,5	20,0
17.09.2026 11:08:40	12,6	5,2	1,8	1077,0	44,3	10,6
17.09.2026 11:08:46	97,0	7,1	2,3	1247,5	136,9	19,2
17.09.2026 11:08:52	66,0	4,5	1,6	1972,4	177,7	11,7
17.09.2026 11:08:58	122,8	6,1	1,8	1919,0	200,9	17,9
17.09.2026 11:09:04	141,4	6,2	2,0	3338,6	289,2	23,0
17.09.2026 11:09:10	100,6	7,4	2,1	2945,7	205,8	19,8
17.09.2026 11:09:16	116,4	4,7	1,8	1956,7	232,3	14,4
17.09.2026 11:09:22	257,5	6,5	2,0	4887,4	483,6	16,6
17.09.2026 11:09:28	94,0	5,7	1,9	3369,8	194,7	21,1
17.09.2026 11:09:34	154,9	6,3	2,0	2433,7	271,9	31,6
17.09.2026 11:09:40	60,2	5,2	2,0	140,3	64,6	7,4
17.09.2026 11:09:46	63,0	3,8	1,8	3334,2	160,2	7,5
17.09.2026 11:09:52	53,9	4,6	1,8	2101,3	162,5	11,2
17.09.2026 11:09:58	130,0	5,0	1,9	3190,0	277,9	12,7
17.09.2026 11:10:04	202,2	7,2	2,1	3778,3	353,2	21,6
17.09.2026 11:10:10	46,1	8,4	2,1	1747,5	116,1	21,4
17.09.2026 11:10:16	226,5	4,1	1,5	2027,6	312,9	23,0
17.09.2026 11:10:22	252,3	6,6	1,7	2212,1	341,4	26,3
17.09.2026 11:10:28	92,2	4,4	1,3	117,0	103,7	28,8
17.09.2026 11:10:34	149,8	7,0	1,9	4476,1	369,0	13,4
17.09.2026 11:10:40	98,9	4,6	1,7	3432,4	240,1	9,8
17.09.2026 11:10:46	86,8	5,3	1,9	2929,0	190,2	16,1
17.09.2026 11:10:52	159,8	4,8	1,9	3037,4	274,7	17,1
17.09.2026 11:10:58	89,7	5,6	2,0	3992,5	267,5	13,4
17.09.2026 11:11:04	80,4	6,7	1,8	1176,6	121,8	17,8
17.09.2026 11:11:10	296,0	7,5	1,9	3883,3	453,7	24,2
17.09.2026 11:11:16	211,9	4,8	1,5	3023,8	331,4	20,1
17.09.2026 11:11:22	65,1	3,0	1,3	145,9	70,0	8,8
17.09.2026 11:11:28	98,9	6,1	1,9	3415,3	281,2	24,5
17.09.2026 11:11:34	173,2	3,9	1,6	3446,6	322,5	14,3
17.09.2026 11:11:40	45,2	4,2	1,8	2955,9	145,7	13,5
17.09.2026 11:11:46	130,5	6,0	2,0	2703,6	242,9	17,0
17.09.2026 11:11:52	15,1	3,5	1,5	16,4	16,3	9,4
17.09.2026 11:11:58	118,2	5,7	1,8	3652,9	299,3	14,0
17.09.2026 11:12:04	73,7	5,7	1,7	3474,2	212,4	26,1
17.09.2026 11:12:10	122,0	5,0	1,6	2828,7	231,9	20,3
17.09.2026 11:12:16	109,5	5,8	1,6	2954,2	215,1	27,5
17.09.2026 11:12:22	122,8	4,7	1,4	2829,7	232,9	19,6
17.09.2026 11:12:28	74,9	3,5	1,5	2141,5	144,4	7,8
17.09.2026 11:12:34	77,6	2,9	1,2	2288,3	146,0	12,0
17.09.2026 11:12:40	79,9	6,3	2,0	2285,9	191,1	14,5
17.09.2026 11:12:46	128,8	5,6	1,4	2417,2	200,2	17,8
17.09.2026 11:12:52	110,7	4,7	1,6	2193,3	185,1	13,8
17.09.2026 11:12:58	136,4	3,3	1,1	2283,7	210,7	13,0
17.09.2026 11:13:04	76,8	2,6	1,2	109,3	87,2	13,6
17.09.2026 11:13:10	108,0	2,4	1,2	198,0	119,0	17,2
17.09.2026 11:13:16	96,6	4,8	1,6	2927,5	244,0	21,5
17.09.2026 11:13:22	26,8	3,9	1,3	1581,2	96,0	10,1
17.09.2026 11:13:28	57,5	3,9	1,4	2264,6	123,4	4,9
17.09.2026 11:13:34	40,6	3,7	1,5	1308,9	113,7	12,3
17.09.2026 11:13:40	111,8	4,6	1,6	2672,2	221,5	15,9
17.09.2026 11:13:46	39,5	4,4	1,5	2660,5	141,4	11,3
17.09.2026 11:13:52	111,2	5,4	1,8	3788,9	290,3	12,8
17.09.2026 11:13:58	143,6	4,3	1,6	4121,5	368,3	13,5
17.09.2026 11:14:04	123,7	3,2	1,5	2413,5	195,5	7,6
17.09.2026 11:14:10	81,7	4,6	1,6	1945,0	156,5	18,7
17.09.2026 11:14:16	38,2	3,6	1,4	2082,2	144,6	7,7
17.09.2026 11:14:22	122,3	5,2	1,6	1059,0	164,9	9,0
17.09.2026 11:14:28	38,7	3,4	1,2	2515,8	141,9	9,0
17.09.2026 11:14:34	122,3	2,3	1,1	284,9	132,3	6,2
17.09.2026 11:14:40	77,0	4,3	1,5	2287,5	145,3	12,1
17.09.2026 11:14:46	141,6	7,2	1,7	3839,5	282,4	15,9
17.09.2026 11:14:52	182,4	4,9	1,5	1960,2	305,0	19,2
17.09.2026 11:14:58	212,3	6,8	1,9	4132,4	400,9	22,7
