<Header>
User name: 
Location: probe cabin
# of Location: 2
Model: 11-D
Serial No.: 11D20167
Firmware revision: 12.50E
Software revision: 1179-V2-10 (23-01-2023)
Unit: log data
C-factor: 1,00
location factor: 1,00
Comment: participant test
online data
K-line: 

<Data>
[d&t31.12.2035 11:50:55]	P	Year	Mon	Day	Hr	Min	Sec	Loc	GF	Err	Qbatt	Im	Temp	rH	Velo	Pres	Dir	Rain	Iv	P_Weight	P_Vol[l]	rH_i	Temp_i	Latitude	Longitude	Height	Flow[%]	SFlow
17.09.2026 11:22:08	P	26	9	17	11	22	8	2	100	0	NA	31	NA	NA	NA	1013,3	NA	NA	6	1175,7	37141,8	53,2	26,8	NA	NA	NA	102,4A	NA
17.09.2026 11:22:14	P	26	9	17	11	22	14	2	100	0	NA	31	NA	NA	NA	1012,8	NA	NA	6	1175,8	37142,0	53,4	26,8	NA	NA	NA	102,4A	NA
17.09.2026 11:22:20	P	26	9	17	11	22	20	2	100	0	NA	31	NA	NA	NA	1012,8	NA	NA	6	1175,9	37142,1	53,7	26,8	NA	NA	NA	102,4A	NA
17.09.2026 11:22:26	P	26	9	17	11	22	26	2	100	0	NA	31	NA	NA	NA	1013,3	NA	NA	6	1176,0	37142,2	54,0	26,8	NA	NA	NA	102,4A	NA
17.09.2026 11:22:32	P	26	9	17	11	22	32	2	100	0	NA	31	NA	NA	NA	1013,0	NA	NA	6	1176,1	37142,3	54,1	26,8	NA	NA	NA	102,4A	NA
17.09.2026 11:22:38	P	26	9	17	11	22	38	2	100	0	NA	31	NA	NA	NA	1013,3	NA	NA	6	1176,3	37142,4	54,2	26,8	NA	NA	NA	102,4A	NA
17.09.2026 11:22:44	P	26	9	17	11	22	44	2	100	0	NA	31	NA	NA	NA	1013,3	NA	NA	6	1176,3	37142,6	54,5	26,9	NA	NA	NA	102,4A	NA
17.09.2026 11:22:50	P	26	9	17	11	22	50	2	100	0	NA	31	NA	NA	NA	1012,8	NA	NA	6	1176,5	37142,7	54,8	26,9	NA	NA	NA	102,4A	NA
17.09.2026 11:22:56	P	26	9	17	11	22	56	2	100	0	NA	31	NA	NA	NA	1012,8	NA	NA	6	1176,7	37142,8	55,0	26,9	NA	NA	NA	102,4A	NA
17.09.2026 11:23:02	P	26	9	17	11	23	2	2	100	0	NA	32	NA	NA	NA	1012,8	NA	NA	6	1176,7	37142,9	55,2	26,9	NA	NA	NA	102,4A	NA
17.09.2026 11:23:08	P	26	9	17	11	23	8	2	100	0	NA	31	NA	NA	NA	1013,3	NA	NA	6	1176,8	37143,0	55,5	26,9	NA	NA	NA	102,4A	NA
17.09.2026 11:23:14	P	26	9	17	11	23	14	2	100	0	NA	32	NA	NA	NA	1012,8	NA	NA	6	1176,8	37143,2	55,7	26,9	NA	NA	NA	102,4A	NA
17.09.2026 11:23:20	P	26	9	17	11	23	20	2	100	0	NA	32	NA	NA	NA	1013,3	NA	NA	6	1176,9	37143,3	56,1	26,9	NA	NA	NA	102,4A	NA
17.09.2026 11:23:26	P	26	9	17	11	23	26	2	100	0	NA	32	NA	NA	NA	1012,8	NA	NA	6	1177,0	37143,4	56,6	27,0	NA	NA	NA	102,4A	NA
17.09.2026 11:23:32	P	26	9	17	11	23	32	2	100	0	NA	32	NA	NA	NA	1013,0	NA	NA	6	1177,0	37143,5	56,8	26,9	NA	NA	NA	102,4A	NA
17.09.2026 11:23:38	P	26	9	17	11	23	38	2	100	0	NA	32	NA	NA	NA	1012,8	NA	NA	6	1177,2	37143,7	57,1	27,0	NA	NA	NA	102,4A	NA
17.09.2026 11:23:44	P	26	9	17	11	23	44	2	100	0	NA	32	NA	NA	NA	1012,8	NA	NA	6	1177,3	37143,8	57,3	27,0	NA	NA	NA	102,4A	NA
17.09.2026 11:23:50	P	26	9	17	11	23	50	2	100	0	NA	32	NA	NA	NA	1012,8	NA	NA	6	1177,3	37143,9	57,6	27,0	NA	NA	NA	102,4A	NA
17.09.2026 11:23:56	P	26	9	17	11	23	56	2	100	0	NA	32	NA	NA	NA	1013,3	NA	NA	6	1177,4	37144,0	57,7	27,0	NA	NA	NA	102,4A	NA
17.09.2026 11:24:02	P	26	9	17	11	24	2	2	100	0	NA	32	NA	NA	NA	1013,3	NA	NA	6	1177,5	37144,1	58,0	27,0	NA	NA	NA	102,4A	NA
17.09.2026 11:24:08	P	26	9	17	11	24	8	2	100	0	NA	32	NA	NA	NA	1012,8	NA	NA	6	1177,6	37144,3	58,2	27,1	NA	NA	NA	102,4A	NA
17.09.2026 11:24:14	P	26	9	17	11	24	14	2	100	0	NA	32	NA	NA	NA	1012,8	NA	NA	6	1177,7	37144,4	58,6	27,1	NA	NA	NA	102,4A	NA
17.09.2026 11:24:20	P	26	9	17	11	24	20	2	100	0	NA	32	NA	NA	NA	1013,3	NA	NA	6	1177,7	37144,5	58,7	27,1	NA	NA	NA	102,4A	NA
17.09.2026 11:24:26	P	26	9	17	11	24	26	2	100	0	NA	32	NA	NA	NA	1012,8	NA	NA	6	1177,8	37144,6	59,0	27,1	NA	NA	NA	102,4A	NA
17.09.2026 11:24:32	P	26	9	17	11	24	32	2	100	0	NA	32	NA	NA	NA	1013,1	NA	NA	6	1177,9	37144,7	59,4	27,1	NA	NA	NA	102,4A	NA
17.09.2026 11:24:38	P	26	9	17	11	24	38	2	100	0	NA	32	NA	NA	NA	1012,8	NA	NA	6	1177,9	37144,9	59,6	27,1	NA	NA	NA	102,4A	NA
17.09.2026 11:24:44	P	26	9	17	11	24	44	2	100	0	NA	32	NA	NA	NA	1012,8	NA	NA	6	1178,0	37145,0	59,8	27,1	NA	NA	NA	102,4A	NA
17.09.2026 11:24:50	P	26	9	17	11	24	50	2	100	0	NA	32	NA	NA	NA	1012,8	NA	NA	6	1178,1	37145,1	60,1	27,1	NA	NA	NA	102,4A	NA
17.09.2026 11:24:56	P	26	9	17	11	24	56	2	100	0	NA	32	NA	NA	NA	1012,8	NA	NA	6	1178,2	37145,2	60,5	27,1	NA	NA	NA	102,4A	NA
17.09.2026 11:25:02	P	26	9	17	11	25	2	2	100	0	NA	32	NA	NA	NA	1013,3	NA	NA	6	1178,3	37145,3	60,7	27,2	NA	NA	NA	102,4A	NA
17.09.2026 11:25:08	P	26	9	17	11	25	8	2	100	0	NA	32	NA	NA	NA	1012,8	NA	NA	6	1178,4	37145,5	61,0	27,2	NA	NA	NA	102,4A	NA
17.09.2026 11:25:14	P	26	9	17	11	25	14	2	100	0	NA	32	NA	NA	NA	1012,8	NA	NA	6	1178,5	37145,6	61,2	27,2	NA	NA	NA	102,4A	NA
17.09.2026 11:25:20	P	26	9	17	11	25	20	2	100	0	NA	32	NA	NA	NA	1013,3	NA	NA	6	1178,5	37145,7	61,5	27,2	NA	NA	NA	102,4A	NA
17.09.2026 11:25:26	P	26	9	17	11	25	26	2	100	0	NA	32	NA	NA	NA	1013,3	NA	NA	6	1178,6	37145,8	61,7	27,2	NA	NA	NA	102,4A	NA
17.09.2026 11:25:32	P	26	9	17	11	25	32	2	100	0	NA	32	NA	NA	NA	1013,0	NA	NA	6	1178,8	37146,0	61,9	27,2	NA	NA	NA	102,4A	NA
17.09.2026 11:25:38	P	26	9	17	11	25	38	2	100	0	NA	32	NA	NA	NA	1013,3	NA	NA	6	1178,8	37146,1	62,3	27,2	NA	NA	NA	102,4A	NA
17.09.2026 11:25:44	P	26	9	17	11	25	44	2	100	0	NA	32	NA	NA	NA	1012,8	NA	NA	6	1178,9	37146,2	62,6	27,3	NA	NA	NA	102,4A	NA
17.09.2026 11:25:50	P	26	9	17	11	25	50	2	100	0	NA	32	NA	NA	NA	1012,8	NA	NA	6	1178,9	37146,3	62,8	27,2	NA	NA	NA	102,4A	NA
17.09.2026 11:25:56	P	26	9	17	11	25	56	2	100	0	NA	32	NA	NA	NA	1012,8	NA	NA	6	1179,0	37146,4	63,0	27,3	NA	NA	NA	102,4A	NA
17.09.2026 11:26:02	P	26	9	17	11	26	2	2	100	0	NA	32	NA	NA	NA	1012,8	NA	NA	6	1179,1	37146,6	63,1	27,3	NA	NA	NA	102,4A	NA
17.09.2026 11:26:08	P	26	9	17	11	26	8	2	100	0	NA	32	NA	NA	NA	1012,8	NA	NA	6	1179,2	37146,7	63,3	27,3	NA	NA	NA	102,4A	NA
17.09.2026 11:26:14	P	26	9	17	11	26	14	2	100	0	NA	33	NA	NA	NA	1012,8	NA	NA	6	1179,2	37146,8	63,4	27,3	NA	NA	NA	102,4A	NA
17.09.2026 11:26:20	P	26	9	17	11	26	20	2	100	0	NA	32	NA	NA	NA	1012,8	NA	NA	6	1179,3	37146,9	63,5	27,3	NA	NA	NA	102,4A	NA
17.09.2026 11:26:26	P	26	9	17	11	26	26	2	100	0	NA	32	NA	NA	NA	1012,8	NA	NA	6	1179,4	37147,0	63,9	27,3	NA	NA	NA	102,4A	NA
17.09.2026 11:26:32	P	26	9	17	11	26	32	2	100	0	NA	32	NA	NA	NA	1013,0	NA	NA	6	1179,4	37147,2	64,1	27,3	NA	NA	NA	102,4A	NA
17.09.2026 11:26:38	P	26	9	17	11	26	38	2	100	0	NA	32	NA	NA	NA	1012,8	NA	NA	6	1179,5	37147,3	64,3	27,3	NA	NA	NA	102,4A	NA
17.09.2026 11:26:44	P	26	9	17	11	26	44	2	100	0	NA	33	NA	NA	NA	1012,8	NA	NA	6	1179,6	37147,4	64,5	27,4	NA	NA	NA	102,4A	NA
17.09.2026 11:26:50	P	26	9	17	11	26	50	2	100	0	NA	33	NA	NA	NA	1013,3	NA	NA	6	1179,7	37147,5	64,7	27,3	NA	NA	NA	102,4A	NA
17.09.2026 11:26:56	P	26	9	17	11	26	56	2	100	0	NA	32	NA	NA	NA	1013,3	NA	NA	6	1180,0	37147,6	64,9	27,4	NA	NA	NA	102,4A	NA
17.09.2026 11:27:02	P	26	9	17	11	27	2	2	100	0	NA	32	NA	NA	NA	1013,3	NA	NA	6	1180,0	37147,8	65,1	27,4	NA	NA	NA	102,4A	NA
17.09.2026 11:27:08	P	26	9	17	11	27	8	2	100	0	NA	32	NA	NA	NA	1012,8	NA	NA	6	1180,1	37147,9	65,3	27,4	NA	NA	NA	102,4A	NA
17.09.2026 11:27:14	P	26	9	17	11	27	14	2	100	0	NA	32	NA	NA	NA	1013,3	NA	NA	6	1180,1	37148,0	65,7	27,4	NA	NA	NA	102,4A	NA
17.09.2026 11:27:20	P	26	9	17	11	27	20	2	100	0	NA	32	NA	NA	NA	1012,8	NA	NA	6	1180,2	37148,1	66,0	27,4	NA	NA	NA	102,4A	NA
17.09.2026 11:27:26	P	26	9	17	11	27	26	2	100	0	NA	32	NA	NA	NA	1013,7	NA	NA	6	1180,3	37148,3	66,3	27,4	NA	NA	NA	102,4A	NA
17.09.2026 11:27:32	P	26	9	17	11	27	32	2	100	0	NA	32	NA	NA	NA	1013,8	NA	NA	6	1180,4	37148,4	66,3	27,5	NA	NA	NA	102,4A	NA
17.09.2026 11:27:38	P	26	9	17	11	27	38	2	100	0	NA	32	NA	NA	NA	1013,7	NA	NA	6	1180,6	37148,5	65,0	27,4	NA	NA	NA	102,4A	NA
17.09.2026 11:27:44	P	26	9	17	11	27	44	2	100	0	NA	32	NA	NA	NA	1013,7	NA	NA	6	1180,6	37148,6	63,9	27,5	NA	NA	NA	102,4A	NA
17.09.2026 11:27:50	P	26	9	17	11	27	50	2	100	0	NA	32	NA	NA	NA	1013,7	NA	NA	6	1180,7	37148,7	63,8	27,5	NA	NA	NA	102,4A	NA
17.09.2026 11:27:56	P	26	9	17	11	27	56	2	100	0	NA	31	NA	NA	NA	1013,7	NA	NA	6	1180,8	37148,9	63,7	27,5	NA	NA	NA	102,4A	NA
17.09.2026 11:28:02	P	26	9	17	11	28	2	2	100	0	NA	32	NA	NA	NA	1013,7	NA	NA	6	1180,8	37149,0	62,5	27,5	NA	NA	NA	102,4A	NA
17.09.2026 11:28:08	P	26	9	17	11	28	8	2	100	0	NA	32	NA	NA	NA	1013,7	NA	NA	6	1180,9	37149,1	61,6	27,6	NA	NA	NA	102,4A	NA
17.09.2026 11:28:14	P	26	9	17	11	28	14	2	100	0	NA	31	NA	NA	NA	1014,1	NA	NA	6	1180,9	37149,2	61,2	27,5	NA	NA	NA	102,4A	NA
17.09.2026 11:28:20	P	26	9	17	11	28	20	2	100	0	NA	31	NA	NA	NA	1013,7	NA	NA	6	1181,0	37149,3	60,5	27,5	NA	NA	NA	102,4A	NA
17.09.2026 11:28:26	P	26	9	17	11	28	26	2	100	0	NA	31	NA	NA	NA	1013,7	NA	NA	6	1181,0	37149,5	58,3	27,5	NA	NA	NA	102,4A	NA
17.09.2026 11:28:32	P	26	9	17	11	28	32	2	100	0	NA	31	NA	NA	NA	1013,8	NA	NA	6	1181,0	37149,6	57,0	27,6	NA	NA	NA	102,4A	NA
17.09.2026 11:28:38	P	26	9	17	11	28	38	2	100	0	NA	31	NA	NA	NA	1013,7	NA	NA	6	1181,0	37149,7	55,9	27,6	NA	NA	NA	102,4A	NA
17.09.2026 11:28:44	P	26	9	17	11	28	44	2	100	0	NA	31	NA	NA	NA	1013,7	NA	NA	6	1181,0	37149,8	55,1	27,5	NA	NA	NA	102,4A	NA
17.09.2026 11:28:50	P	26	9	17	11	28	50	2	100	0	NA	31	NA	NA	NA	1013,7	NA	NA	6	1181,0	37149,9	54,4	27,6	NA	NA	NA	102,4A	NA
17.09.2026 11:28:56	P	26	9	17	11	28	56	2	100	0	NA	31	NA	NA	NA	1013,7	NA	NA	6	1181,1	37150,1	53,7	27,6	NA	NA	NA	102,4A	NA
17.09.2026 11:29:02	P	26	9	17	11	29	2	2	100	0	NA	32	NA	NA	NA	1013,7	NA	NA	6	1181,1	37150,2	53,4	27,6	NA	NA	NA	102,4A	NA
17.09.2026 11:29:08	P	26	9	17	11	29	8	2	100	0	NA	32	NA	NA	NA	1013,7	NA	NA	6	1181,1	37150,3	53,1	27,6	NA	NA	NA	102,4A	NA
17.09.2026 11:29:14	P	26	9	17	11	29	14	2	100	0	NA	31	NA	NA	NA	1013,7	NA	NA	6	1181,1	37150,4	52,7	27,6	NA	NA	NA	102,4A	NA
17.09.2026 11:29:20	P	26	9	17	11	29	20	2	100	0	NA	31	NA	NA	NA	1013,7	NA	NA	6	1181,1	37150,6	51,9	27,6	NA	NA	NA	102,4A	NA
17.09.2026 11:29:26	P	26	9	17	11	29	26	2	100	0	NA	32	NA	NA	NA	1013,7	NA	NA	6	1181,2	37150,7	51,1	27,6	NA	NA	NA	102,4A	NA
17.09.2026 11:29:32	P	26	9	17	11	29	32	2	100	0	NA	32	NA	NA	NA	1013,8	NA	NA	6	1181,2	37150,8	50,3	27,7	NA	NA	NA	102,4A	NA
17.09.2026 11:29:38	P	26	9	17	11	29	38	2	100	0	NA	32	NA	NA	NA	1013,7	NA	NA	6	1181,2	37150,9	49,9	27,6	NA	NA	NA	102,4A	NA
17.09.2026 11:29:44	P	26	9	17	11	29	44	2	100	0	NA	32	NA	NA	NA	1013,7	NA	NA	6	1181,2	37151,0	49,5	27,6	NA	NA	NA	102,4A	NA
17.09.2026 11:29:50	P	26	9	17	11	29	50	2	100	0	NA	32	NA	NA	NA	1013,7	NA	NA	6	1181,2	37151,2	49,0	27,7	NA	NA	NA	102,4A	NA
17.09.2026 11:29:56	P	26	9	17	11	29	56	2	100	0	NA	32	NA	NA	NA	1013,7	NA	NA	6	1181,2	37151,3	48,7	27,6	NA	NA	NA	102,4A	NA
17.09.2026 11:30:02	P	26	9	17	11	30	2	2	100	0	NA	32	NA	NA	NA	1013,7	NA	NA	6	1181,2	37151,4	48,0	27,7	NA	NA	NA	102,4A	NA
17.09.2026 11:30:08	P	26	9	17	11	30	8	2	100	0	NA	32	NA	NA	NA	1013,7	NA	NA	6	1181,2	37151,5	47,4	27,6	NA	NA	NA	102,4A	NA
17.09.2026 11:30:14	P	26	9	17	11	30	14	2	100	0	NA	32	NA	NA	NA	1013,7	NA	NA	6	1181,2	37151,6	47,0	27,6	NA	NA	NA	102,4A	NA
17.09.2026 11:30:20	P	26	9	17	11	30	20	2	100	0	NA	32	NA	NA	NA	1013,7	NA	NA	6	1181,3	37151,8	46,7	27,7	NA	NA	NA	102,4A	NA
17.09.2026 11:30:26	P	26	9	17	11	30	26	2	100	0	NA	32	NA	NA	NA	1013,7	NA	NA	6	1181,3	37151,9	46,4	27,6	NA	NA	NA	102,4A	NA
17.09.2026 11:30:32	P	26	9	17	11	30	32	2	100	0	NA	32	NA	NA	NA	1013,8	NA	NA	6	1181,3	37152,0	46,2	27,7	NA	NA	NA	102,4A	NA
17.09.2026 11:30:38	P	26	9	17	11	30	38	2	100	0	NA	32	NA	NA	NA	1013,7	NA	NA	6	1181,3	37152,1	46,0	27,7	NA	NA	NA	102,4A	NA
17.09.2026 11:30:44	P	26	9	17	11	30	44	2	100	0	NA	31	NA	NA	NA	1013,7	NA	NA	6	1181,3	37152,3	45,8	27,7	NA	NA	NA	102,4A	NA
17.09.2026 11:30:50	P	26	9	17	11	30	50	2	100	0	NA	32	NA	NA	NA	1013,7	NA	NA	6	1181,3	37152,4	45,5	27,7	NA	NA	NA	102,4A	NA
