Datensatz 1:Zeit(s),Datensatz 1:Kraft(N),Datensatz 1:Atmungsrate(bpm),Datensatz 1:Force 2(N),Datensatz 1:Respiration Rate 2(bpm)
228.59999999999999,7.86102294921875,,7.2307891845703125,
228.69999999999999,7.8329238891601562,,7.1873550415039062,
228.80000000000001,7.8916854858398438,,7.080047607421875,
228.90000000000001,8.055206298828125,,7.1490325927734375,
229,8.6121978759765625,,7.5884857177734375,
229.09999999999999,9.5728759765625,,8.237457275390625,
229.19999999999999,10.847824096679688,,8.9298629760742188,
229.30000000000001,12.138092041015625,,9.70147705078125,
229.40000000000001,13.236747741699219,,10.63916015625,
229.5,14.22808837890625,,11.702041625976562,
229.59999999999999,15.181098937988281,,12.731704711914062,
229.69999999999999,16.052352905273438,,13.498207092285156,
229.80000000000001,16.614456176757812,,14.198272705078125,
229.90000000000001,17.122901916503906,,15.064422607421875,
230,17.751430511474609,6.4516129493713379,15.961223602294922,0
230.09999999999999,18.408065795898438,,16.832477569580078,
230.19999999999999,19.12091064453125,,17.724174499511719,
230.30000000000001,19.808204650878906,,18.633754730224609,
230.40000000000001,20.360084533691406,,19.456462860107422,
230.5,20.758663177490234,,19.993015289306641,
230.59999999999999,20.896636962890625,,20.146312713623047,
230.69999999999999,20.536380767822266,,19.778392791748047,
230.80000000000001,19.450504302978516,,18.789608001708984,
230.90000000000001,18.390178680419922,,17.588760375976562,
231,17.559806823730469,,16.645965576171875,
231.09999999999999,16.882728576660156,,15.869243621826172,
231.19999999999999,16.203102111816406,,15.066970825195312,
231.30000000000001,15.610343933105469,,14.26214599609375,
231.40000000000001,14.953704833984375,,13.298912048339844,
231.5,14.297073364257812,,12.333122253417969,
231.59999999999999,13.8780517578125,,11.643272399902344,
231.69999999999999,13.632766723632812,,11.139938354492188,
231.80000000000001,13.479469299316406,,10.705589294433594,
231.90000000000001,13.257186889648438,,10.304450988769531,
232,12.935256958007812,,9.92120361328125,
232.09999999999999,12.597991943359375,,9.6120529174804688,
232.19999999999999,12.268402099609375,,9.433197021484375,
232.30000000000001,11.862152099609375,,9.0703887939453125,
232.40000000000001,11.346046447753906,,8.4929580688476562,
232.5,10.860595703125,,8.0841598510742188,
232.59999999999999,10.336822509765625,,7.9104156494140625,
232.69999999999999,9.7185134887695312,,7.8439865112304688,
232.80000000000001,9.1538543701171875,,7.8005523681640625,
232.90000000000001,8.74505615234375,,7.759674072265625,
233,8.423126220703125,,7.7469024658203125,
233.09999999999999,8.1778488159179688,,7.759674072265625,
233.19999999999999,8.0245437622070312,,7.777557373046875,
233.30000000000001,7.7945938110351562,,7.6063766479492188,
233.40000000000001,7.521209716796875,,7.3534317016601562,
233.5,7.3525772094726562,,7.317657470703125,
233.59999999999999,7.245269775390625,,7.3483200073242188,
233.69999999999999,7.19927978515625,,7.3304367065429688,
233.80000000000001,7.1788406372070312,,7.3610916137695312,
233.90000000000001,7.1430740356445312,,7.4351882934570312,
234,7.1226272583007812,,7.4914016723632812,
234.09999999999999,7.1226272583007812,,7.5348358154296875,
234.19999999999999,7.1226272583007812,,7.4760665893554688,
234.30000000000001,7.0102081298828125,,7.2129058837890625,
234.40000000000001,6.8824615478515625,,6.9548492431640625,
234.5,6.841583251953125,,6.8986358642578125,
234.59999999999999,6.8211441040039062,,6.9267425537109375,
234.69999999999999,6.8441390991210938,,6.9701766967773438,
234.80000000000001,6.9310073852539062,,7.0315017700195312,
234.90000000000001,7.2401580810546875,,7.1694717407226562,
235,7.9581146240234375,,7.4454116821289062,
235.09999999999999,8.9698944091796875,,7.8184356689453125,
235.19999999999999,9.9101333618164062,,8.237457275390625,
235.30000000000001,10.5667724609375,,8.5644989013671875,
235.40000000000001,11.231071472167969,,8.9784088134765625,
235.5,12.140647888183594,,9.6784820556640625,
235.59999999999999,13.147323608398438,,10.503746032714844,
235.69999999999999,14.07989501953125,,11.369888305664062,
235.80000000000001,14.820846557617188,,12.253921508789062,
235.90000000000001,15.434043884277344,,13.099624633789062,
236,16.003807067871094,,13.930000305175781,
236.09999999999999,16.5633544921875,,14.765487670898438,
236.19999999999999,17.115234375,,15.485992431640625,
236.30000000000001,17.5572509765625,,16.058315277099609,
236.40000000000001,18.052921295166016,,16.737945556640625,
236.5,18.707000732421875,,17.650077819824219,
236.59999999999999,19.422401428222656,,18.689964294433594,
236.69999999999999,20.191455841064453,,19.809055328369141,
236.80000000000001,20.8685302734375,,20.912815093994141,
236.90000000000001,21.412746429443359,,21.876049041748047,
237,21.824100494384766,,22.624664306640625,
237.09999999999999,22.169025421142578,,23.145885467529297,
237.19999999999999,22.478179931640625,,23.411602020263672,
237.30000000000001,22.815441131591797,,23.690097808837891,
237.40000000000001,23.234458923339844,,24.247089385986328,
237.5,23.617710113525391,,24.972709655761719,
237.59999999999999,24.182365417480469,,25.790309906005859,
237.69999999999999,24.836444854736328,,26.633457183837891,
237.80000000000001,25.337223052978516,,27.384628295898438,
237.90000000000001,25.426651000976562,,27.824089050292969,
238,24.961639404296875,,27.497047424316406,
238.09999999999999,23.79400634765625,,26.188888549804688,
238.19999999999999,21.821544647216797,,23.996700286865234,
238.30000000000001,19.529708862304688,,21.439144134521484,
238.40000000000001,17.64923095703125,,19.091098785400391,
238.5,16.169883728027344,,17.136524200439453,
238.59999999999999,14.764633178710938,,15.669952392578125,
238.69999999999999,13.420707702636719,,14.576416015625,
238.80000000000001,12.255622863769531,,13.78436279296875,
238.90000000000001,11.205520629882812,,13.201828002929688,
239,10.226959228515625,,12.649940490722656,
239.09999999999999,9.3914718627929688,,12.072517395019531,
239.19999999999999,8.6607437133789062,,11.293235778808594,
239.30000000000001,7.9223480224609375,,10.634048461914062,
239.40000000000001,7.2222747802734375,,10.383659362792969,
239.5,6.6218490600585938,,10.163932800292969,
239.59999999999999,6.1261825561523438,,9.967193603515625,
239.69999999999999,5.7173843383789062,,9.8241119384765625,
239.80000000000001,5.3647918701171875,,9.5456161499023438,
239.90000000000001,5.0454177856445312,,9.3821029663085938,
240,4.7107086181640625,2.1536252498626709,9.4996261596679688,0
240.09999999999999,4.4015579223632812,,9.8241119384765625,
240.19999999999999,4.1256179809570312,,10.051506042480469,
240.30000000000001,3.77813720703125,,10.028511047363281,
240.40000000000001,3.3897781372070312,,10.043846130371094,
240.5,3.1572723388671875,,10.212471008300781,
240.59999999999999,2.9988632202148438,,10.432205200195312,
240.69999999999999,2.9145431518554688,,10.616165161132812,
240.80000000000001,2.8251190185546875,,10.664710998535156,
240.90000000000001,2.6973724365234375,,10.682594299316406,
241,2.5236282348632812,,10.703033447265625,
241.09999999999999,2.3396682739257812,,10.705589294433594,
241.19999999999999,2.1608200073242188,,10.513961791992188,
241.30000000000001,2.0662841796875,,10.020851135253906,
241.40000000000001,2.0713958740234375,,9.6324920654296875,
241.5,2.0356292724609375,,9.507293701171875,
241.59999999999999,1.874664306640625,,9.70147705078125,
241.69999999999999,1.66259765625,,10.133270263671875,
241.80000000000001,1.5220718383789062,,10.419425964355469,
241.90000000000001,1.4249801635742188,,10.531852722167969,
242,1.2997894287109375,,10.6749267578125,
242.09999999999999,1.1873626708984375,,10.728584289550781,
242.19999999999999,1.1311569213867188,,10.631492614746094,
242.30000000000001,1.1720352172851562,,10.355552673339844,
242.40000000000001,1.2589035034179688,,9.9620819091796875,
242.5,1.3202285766601562,,9.673370361328125,
242.59999999999999,1.3074493408203125,,9.5686111450195312,
