Datensatz 1:Zeit(s),Datensatz 1:Kraft(N),Datensatz 1:Force 2(N),Datensatz 1:Atmungsrate(bpm),Datensatz 1:Respiration Rate 2(bpm)
0,10.21673583984375,8.04583740234375,15.861027717590332,0
0.10000000000000001,11.241287231445312,8.7331314086914062,,
0.20000000000000001,12.49835205078125,9.6120529174804688,,
0.29999999999999999,12.917373657226562,10.033622741699219,,
0.40000000000000002,13.303176879882812,10.444976806640625,,
0.5,13.568893432617188,10.649375915527344,,
0.59999999999999998,13.635322570800781,10.672370910644531,,
0.69999999999999996,13.413040161132812,10.508857727050781,,
0.80000000000000004,12.853492736816406,10.020851135253906,,
0.90000000000000002,12.153427124023438,9.38720703125,,
1,11.484016418457031,8.8583221435546875,,
1.1000000000000001,10.929580688476562,8.4623031616210938,,
1.2,10.502899169921875,8.145477294921875,,
1.3,10.260169982910156,7.9231948852539062,,
1.3999999999999999,10.104316711425781,7.6881332397460938,,
1.5,9.9280242919921875,7.4735107421875,,
1.6000000000000001,9.838592529296875,7.4351882934570312,,
1.7,9.9535675048828125,7.5706024169921875,,
1.8,10.372589111328125,7.9053115844726562,,
1.8999999999999999,11.162086486816406,8.4265289306640625,,
2,12.161087036132812,9.1266021728515625,,
2.1000000000000001,13.177978515625,9.967193603515625,,
2.2000000000000002,14.128440856933594,10.795013427734375,,
2.2999999999999998,14.841285705566406,11.505302429199219,,
2.3999999999999999,15.418716430664062,12.225814819335938,,
2.5,15.901611328125,12.902885437011719,,
2.6000000000000001,15.860733032226562,13.028083801269531,,
2.7000000000000002,15.229644775390625,12.42254638671875,,
2.7999999999999998,14.309844970703125,11.464424133300781,,
2.8999999999999999,13.326171875,10.465415954589844,,
3,12.488128662109375,9.5430679321289062,,
3.1000000000000001,11.76251220703125,8.74334716796875,,
3.2000000000000002,11.019004821777344,8.1863632202148438,,
3.2999999999999998,10.439018249511719,7.9461898803710938,,
3.3999999999999999,10.086433410644531,7.82354736328125,,
3.5,9.8641433715820312,7.7187957763671875,,
3.6000000000000001,9.7261734008789062,7.6600265502929688,,
3.7000000000000002,9.6239776611328125,7.6344757080078125,,
3.7999999999999998,9.5856475830078125,7.631927490234375,,
3.8999999999999999,9.6111984252929688,7.6012649536132812,,
4,9.5652084350585938,7.4786224365234375,,
4.0999999999999996,9.4783401489257812,7.409637451171875,,
4.2000000000000002,9.4425735473632812,7.437744140625,,
4.2999999999999998,9.4195785522460938,7.4607391357421875,,
4.4000000000000004,9.470672607421875,7.5067291259765625,,
4.5,9.7057342529296875,7.6932449340820312,,
4.5999999999999996,10.219291687011719,8.0688323974609375,,
4.7000000000000002,10.965347290039062,8.5670547485351562,,
4.7999999999999998,11.6705322265625,8.9962921142578125,,
4.9000000000000004,12.199417114257812,9.3846511840820312,,
5,12.692527770996094,9.9058761596679688,,
5.0999999999999996,13.177978515625,10.409210205078125,,
5.2000000000000002,13.617439270019531,10.818008422851562,,
5.2999999999999998,13.977691650390625,11.175712585449219,,
5.4000000000000004,14.067123413085938,11.339225769042969,,
5.5,13.722198486328125,11.0811767578125,,
5.5999999999999996,13.147323608398438,10.4552001953125,,
5.7000000000000002,12.437026977539062,9.6708145141601562,,
5.7999999999999998,11.703742980957031,8.9579696655273438,,
5.9000000000000004,11.162086486816406,8.513397216796875,,
6,10.745620727539062,8.2246856689453125,,
6.0999999999999996,10.433914184570312,8.0202865600585938,,
6.2000000000000002,10.211624145507812,7.9027557373046875,,
6.2999999999999998,10.009780883789062,7.8414306640625,,
6.4000000000000004,9.8641433715820312,7.8005523681640625,,
6.5,9.8053817749023438,7.7213516235351562,,
6.5999999999999996,9.7491683959960938,7.5348358154296875,,
6.7000000000000002,9.5882034301757812,7.4505157470703125,,
6.7999999999999998,9.4221267700195312,7.82354736328125,,
6.9000000000000004,9.5779876708984375,8.3703231811523438,,
7,9.7900543212890625,8.5542831420898438,,
7.0999999999999996,9.8692550659179688,8.5287322998046875,,
7.2000000000000002,10.449241638183594,8.955413818359375,,
7.2999999999999998,11.392036437988281,9.801116943359375,,
7.4000000000000004,12.214744567871094,11.02496337890625,,
7.5,12.615882873535156,12.391891479492188,,
7.5999999999999996,12.802398681640625,13.531417846679688,,
7.7000000000000002,13.310836791992188,14.66839599609375,,
7.7999999999999998,14.243415832519531,15.516654968261719,,
7.9000000000000004,15.234756469726562,15.892238616943359,,
8,15.472373962402344,15.552421569824219,,
8.0999999999999996,14.864280700683594,13.804801940917969,,
8.1999999999999993,13.709419250488281,11.441429138183594,,
8.3000000000000007,12.7359619140625,9.5737228393554688,,
8.4000000000000004,12.419143676757812,8.2706756591796875,,
8.5,12.028228759765625,7.4402999877929688,,
8.5999999999999996,11.609207153320312,6.967620849609375,,
8.6999999999999993,11.478904724121094,6.7146759033203125,,
8.8000000000000007,11.220848083496094,6.5945968627929688,,
8.9000000000000004,10.993453979492188,6.581817626953125,,
9,10.98834228515625,6.5230560302734375,,
9.0999999999999996,10.870819091796875,6.2828826904296875,,
9.1999999999999993,10.622978210449219,5.9992828369140625,,
9.3000000000000007,10.462013244628906,5.8587570190429688,,
9.4000000000000004,10.40069580078125,5.8050994873046875,,
9.5,10.520782470703125,6.1193618774414062,,
9.5999999999999996,11.021560668945312,6.8935317993164062,,
9.6999999999999993,12.043563842773438,7.9589614868164062,,
9.8000000000000007,13.259742736816406,9.1240463256835938,,
9.9000000000000004,14.036460876464844,10.135826110839844,,
10,14.498916625976562,11.0811767578125,21.060842514038086,19.004524230957031
10.1,15.009918212890625,12.069961547851562,,
10.199999999999999,15.510696411132812,12.97442626953125,,
10.300000000000001,15.873504638671875,13.595291137695312,,
10.4,15.804519653320312,13.503311157226562,,
10.5,15.370170593261719,12.701042175292969,,
10.6,14.795295715332031,11.543632507324219,,
10.699999999999999,14.0977783203125,10.294235229492188,,
10.800000000000001,13.533126831054688,9.3207778930664062,,
10.9,13.149871826171875,8.6232681274414062,,
11,12.81005859375,8.1020431518554688,,
11.1,12.483016967773438,7.78778076171875,,
11.199999999999999,12.250518798828125,7.67791748046875,,
11.300000000000001,12.201972961425781,7.67791748046875,,
11.4,12.145759582519531,7.5143966674804688,,
11.5,11.949028015136719,7.2691116333007812,,
11.6,11.74462890625,7.1694717407226562,,
11.699999999999999,11.568328857421875,7.0315017700195312,,
11.800000000000001,11.369041442871094,6.7785568237304688,,
11.9,11.080322265625,6.5128326416015625,,
12,10.814605712890625,6.35186767578125,,
12.1,10.679191589355469,6.305877685546875,,
12.199999999999999,10.592323303222656,6.1934585571289062,,
12.300000000000001,10.426246643066406,5.9635086059570312,,
12.4,10.224403381347656,5.7616653442382812,,
12.5,10.104316711425781,5.6288070678710938,,
12.6,10.020004272460938,5.54193115234375,,
12.699999999999999,10.030220031738281,5.5598220825195312,,
12.800000000000001,10.173301696777344,5.7897720336914062,,
12.9,10.625534057617188,6.35186767578125,,
13,11.50445556640625,7.1669158935546875,,
13.1,12.523902893066406,8.0764923095703125,,
13.199999999999999,13.292953491210938,8.909423828125,,
13.300000000000001,13.837173461914062,9.7142486572265625,,
13.4,14.3916015625,10.644271850585938,,
13.5,14.917938232421875,11.477195739746094,,
13.6,15.354843139648438,12.057182312011719,,
13.699999999999999,15.564353942871094,12.292243957519531,,
13.800000000000001,15.252639770507812,11.906440734863281,,
13.9,14.544906616210938,11.073509216308594,,
14,13.7681884765625,10.166481018066406,,
14.1,13.073226928710938,9.18536376953125,,
14.199999999999999,12.3680419921875,8.1250381469726562,,
14.300000000000001,11.675643920898438,7.28955078125,,
14.4,11.187637329101562,6.8373184204101562,,
14.5,10.835044860839844,6.5664901733398438,,
14.6,10.564216613769531,6.39019775390625,,
14.699999999999999,10.334266662597656,6.2752227783203125,,
14.800000000000001,10.168190002441406,6.1704635620117188,,
14.9,10.083877563476562,6.0989227294921875,,
15,10.045547485351562,6.0631561279296875,,
15.1,10.129867553710938,6.104034423828125,,
15.199999999999999,10.339378356933594,6.333984375,,
15.300000000000001,10.817161560058594,6.8603134155273438,,
15.4,11.619430541992188,7.667694091796875,,
15.5,12.493240356445312,8.551727294921875,,
15.6,13.318504333496094,9.415313720703125,,
15.699999999999999,14.021133422851562,10.284011840820312,,
15.800000000000001,14.588340759277344,11.150161743164062,,
15.9,15.068679809570312,11.954986572265625,,
16,15.444267272949219,12.547744750976562,,
16.100000000000001,15.451927185058594,12.499198913574219,,
16.199999999999999,14.787628173828125,11.702041625976562,,
16.300000000000001,13.816726684570312,10.769462585449219,,
16.399999999999999,12.955696105957031,9.9518661499023438,,
16.5,12.227523803710938,9.0371780395507812,,
16.600000000000001,11.655197143554688,8.063720703125,,
16.699999999999999,11.1927490234375,7.2793350219726562,,
16.800000000000001,10.8248291015625,6.79388427734375,,
16.899999999999999,10.559104919433594,6.4975051879882812,,
17,10.377700805664062,6.2266769409179688,,
17.100000000000001,10.122200012207031,5.920074462890625,,
17.199999999999999,9.84881591796875,5.7028961181640625,,
17.300000000000001,9.7261734008789062,5.6134719848632812,,
17.399999999999999,9.6827392578125,5.5955886840820312,,
17.5,9.7491683959960938,5.7284469604492188,,
17.600000000000001,10.045547485351562,6.1193618774414062,,
17.699999999999999,10.725181579589844,6.7708892822265625,,
17.800000000000001,11.657752990722656,7.5782699584960938,,
17.899999999999999,12.523902893066406,8.3779830932617188,,
18,13.180534362792969,9.1470413208007812,,
18.100000000000001,13.801399230957031,10.018295288085938,,
18.199999999999999,14.409492492675781,10.869110107421875,,
18.300000000000001,14.90771484375,11.54107666015625,,
18.399999999999999,15.124893188476562,11.847671508789062,,
18.5,14.754417419433594,11.54107666015625,,
18.600000000000001,14.026237487792969,10.792457580566406,,
18.699999999999999,13.277626037597656,9.8726577758789062,,
18.800000000000001,12.467689514160156,8.771453857421875,,
18.899999999999999,11.696083068847656,7.7622299194335938,,
19,11.128868103027344,7.097930908203125,,
19.100000000000001,10.707298278808594,6.7044601440429688,,
19.199999999999999,10.344482421875,6.4745101928710938,,
19.300000000000001,9.9995574951171875,6.2982177734375,,
19.399999999999999,9.7057342529296875,6.1525802612304688,,
19.5,9.5217742919921875,6.0324935913085938,,
19.600000000000001,9.4042434692382812,5.8332061767578125,,
19.699999999999999,9.2892684936523438,5.6671295166015625,,
19.800000000000001,9.279052734375,5.6850128173828125,,
19.899999999999999,9.388916015625,5.8715286254882812,,
20,9.7312850952148438,6.3672027587890625,21.770681381225586,19.607843399047852
20.100000000000001,10.51055908203125,7.1362533569335938,,
20.199999999999999,11.57855224609375,8.0407257080078125,,
20.300000000000001,12.679756164550781,9.047393798828125,,
20.399999999999999,13.635322570800781,9.9876327514648438,,
20.5,14.325172424316406,10.85888671875,,
20.600000000000001,14.879608154296875,11.737808227539062,,
20.699999999999999,15.372726440429688,12.471092224121094,,
20.800000000000001,15.615447998046875,12.79046630859375,,
20.899999999999999,15.242424011230469,12.412330627441406,,
21,14.386497497558594,11.561515808105469,,
21.100000000000001,13.517791748046875,10.646827697753906,,
21.199999999999999,12.730857849121094,9.6478195190429688,,
21.300000000000001,11.949028015136719,8.5261764526367188,,
21.399999999999999,11.248954772949219,7.5552749633789062,,
21.5,10.740509033203125,6.9241867065429688,,
21.600000000000001,10.321487426757812,6.5307159423828125,,
21.699999999999999,9.9893417358398438,6.27777099609375,,
21.800000000000001,9.7568359375,6.0631561279296875,,
21.899999999999999,9.608642578125,5.8894119262695312,,
22,9.5473251342773438,5.7846603393554688,,
22.100000000000001,9.5013351440429688,5.6518020629882812,,
22.199999999999999,9.4221267700195312,5.5393829345703125,,
22.300000000000001,9.5038909912109375,5.6696853637695312,,
22.399999999999999,9.9918975830078125,6.0912628173828125,,
22.5,10.927024841308594,6.6482467651367188,,
22.600000000000001,11.94647216796875,7.3508758544921875,,
22.699999999999999,12.784507751464844,8.237457275390625,,
22.800000000000001,13.535682678222656,9.1981430053710938,,
22.899999999999999,14.238304138183594,10.092391967773438,,
23,14.721199035644531,10.815452575683594,,
23.100000000000001,15.089118957519531,11.569175720214844,,
23.199999999999999,15.472373962402344,12.271804809570312,,
23.300000000000001,15.421272277832031,12.391891479492188,,
23.399999999999999,14.787628173828125,11.806793212890625,,
23.5,13.8780517578125,10.884437561035156,,
23.600000000000001,12.953140258789062,9.8598861694335938,,
23.699999999999999,12.18408203125,8.7918930053710938,,
23.800000000000001,11.489128112792969,7.741790771484375,,
23.899999999999999,10.806938171386719,6.921630859375,,
24,10.262725830078125,6.4566268920898438,,
24.100000000000001,9.8820343017578125,6.1525802612304688,,
24.199999999999999,9.618865966796875,5.9277420043945312,,
24.300000000000001,9.417022705078125,5.7693328857421875,,
24.399999999999999,9.2637176513671875,5.662017822265625,,
24.5,9.2126235961914062,5.5955886840820312,,
24.600000000000001,9.3480377197265625,5.65435791015625,,
24.699999999999999,9.7261734008789062,6.0043869018554688,,
24.800000000000001,10.520782470703125,6.64569091796875,,
24.899999999999999,11.593879699707031,7.4530715942382812,,
25,12.559669494628906,8.3473281860351562,,
25.100000000000001,13.354278564453125,9.2466812133789062,,
25.199999999999999,14.028793334960938,10.107719421386719,,
25.300000000000001,14.672653198242188,10.925315856933594,,
25.399999999999999,15.347175598144531,11.643272399902344,,
25.5,15.850509643554688,12.11083984375,,
25.600000000000001,15.896499633789062,12.192596435546875,,
25.699999999999999,15.390609741210938,11.796577453613281,,
25.800000000000001,14.506576538085938,10.963645935058594,,
25.899999999999999,13.533126831054688,9.931427001953125,,
26,12.633766174316406,8.8429946899414062,,
26.100000000000001,11.920921325683594,7.8031082153320312,,
26.199999999999999,11.351158142089844,6.988067626953125,,
26.300000000000001,10.881034851074219,6.4285202026367188,,
26.399999999999999,10.43646240234375,5.98394775390625,,
26.5,10.0506591796875,5.6747970581054688,,
26.600000000000001,9.8283767700195312,5.5470428466796875,,
26.699999999999999,9.6878509521484375,5.4933929443359375,,
26.800000000000001,9.5882034301757812,5.4729461669921875,,
26.899999999999999,9.5345535278320312,5.47039794921875,,
27,9.509002685546875,5.516387939453125,,
27.100000000000001,9.5192184448242188,5.587921142578125,,
27.199999999999999,9.562652587890625,5.58026123046875,,
27.300000000000001,9.66485595703125,5.6466903686523438,,
27.399999999999999,10.078765869140625,6.0810394287109375,,
27.5,10.919357299804688,6.7555618286132812,,
27.600000000000001,11.844268798828125,7.4990615844726562,,
27.699999999999999,12.636322021484375,8.3192214965820312,,
27.800000000000001,13.338943481445312,9.18536376953125,,
27.899999999999999,13.980247497558594,10.038734436035156,,
28,14.621551513671875,10.820564270019531,,
28.100000000000001,15.132553100585938,11.431205749511719,,
28.199999999999999,15.454483032226562,11.898773193359375,,
28.300000000000001,15.492813110351562,12.069961547851562,,
28.399999999999999,14.997138977050781,11.615165710449219,,
28.5,14.199981689453125,10.7490234375,,
28.600000000000001,13.321060180664062,9.7985610961914062,,
28.699999999999999,12.467689514160156,8.8481063842773438,,
28.800000000000001,11.790618896484375,7.9768524169921875,,
