Date/Time	Exhale Airflow [ml/s]	DeltaTime OPC [s]	Particle 1 [counts/l]	Particle 2 [counts/l]	Particle 3 [counts/l]	Particle 4 [counts/l]	Particle 5 [counts/l]	Particle 6 [counts/l]	Particle 7 [counts/l]	Particle 8 [counts/l]	Particle 9 [counts/l]	Particle 10 [counts/l]	Particle 11 [counts/l]	Particle 12 [counts/l]	Particle 13 [counts/l]	Particle 14 [counts/l]	Particle 15 [counts/l]	Particle 16 [counts/l]	Particle Sum [counts/l]	Accumulated mass [ng]	Accumulated volume [l]	Exhale Counter [n]	Event Counter [n]	Internal Temperature [°C]	Internal Humidity [%]	Temperature too low [n]	Temperature too high [n]	Circuit Flow [ml/s]	Temperature Impactor [°C]	Temperature Reservoir [°C]	Inhale Airflow [ml/s]	Inhale Exhale Airflow [ml/s]	Volume ml]
2026-08-27 14:37:11.67	139.423018																						0					248.570129			26.246041	139.423018	5926.956964
2026-08-27 14:37:11.68	139.423018																						0					248.202316			24.507520	139.423018	5925.562733
2026-08-27 14:37:11.69	139.423018																						0					247.834518			24.507520	139.423018	5924.168503
2026-08-27 14:37:11.70	120.707973																						0					247.853088			24.507520	120.707973	5922.805465
2026-08-27 14:37:11.71	120.707973																						0					247.871674			24.507520	120.707973	5921.567193
2026-08-27 14:37:11.72	101.085956	1.000072	350	100	150	0	50	50	50	0	0	0	0	0	0	0	0	0	750.000000	0.833471	0.910890	0	0	26.500000	63.400000	1.000000	0.000000	249.474991	34.259998	36.189999	22.641668	101.085956	5920.392817
2026-08-27 14:37:11.73	101.085956																						0					249.950470			22.641668	101.085956	5919.349254
2026-08-27 14:37:11.74	101.085956																						0					249.716324			23.064293	101.085956	5918.338394
2026-08-27 14:37:11.75	101.085956																						0					249.482193			23.064293	101.085956	5917.327535
2026-08-27 14:37:11.76	104.602319																						0					248.504974			23.064293	104.602319	5916.310815
2026-08-27 14:37:11.77	104.602319																						0					247.527756			23.064293	104.602319	5915.270652
2026-08-27 14:37:11.78	104.602319																						0					246.816574			22.123641	104.602319	5914.224629
2026-08-27 14:37:11.79	104.602319																						0					246.105392			22.123641	104.602319	5913.178606
2026-08-27 14:37:11.80	94.918516																						0					245.661804			22.123641	94.918516	5912.148722
2026-08-27 14:37:11.81	94.918516																						0					245.218216			22.123641	94.918516	5911.183397
2026-08-27 14:37:11.82	104.602319																						0					248.504974			23.064293	104.602319	5910.218073
2026-08-27 14:37:11.83	104.602319																						0					247.527756			23.064293	104.602319	5909.188189
2026-08-27 14:37:11.84	104.602319																						0					246.816574			22.123641	104.602319	5908.142166
2026-08-27 14:37:11.85	104.602319																						0					246.105392			22.123641	104.602319	5907.096143
2026-08-27 14:37:11.86	94.918516																						0					245.661804			22.123641	94.918516	5906.066259
2026-08-27 14:37:11.87	94.918516																						0					245.218216			22.123641	94.918516	5905.100934
