Datensatz 1:Zeit(s),Datensatz 1:Force 1(N),Datensatz 1:Respiration Rate 1(bpm),Datensatz 1:Force 2(N),Datensatz 1:Respiration Rate 2(bpm)
184.80000000000001,30.583488464355469,,16.231208801269531,
184.90000000000001,24.397834777832031,,16.739646911621094,
185,19.926582336425781,,16.274642944335938,
185.09999999999999,18.104869842529297,,17.0411376953125,
185.19999999999999,17.601535797119141,,19.614025115966797,
185.30000000000001,15.62396240234375,,19.207778930664062,
185.40000000000001,11.886001586914062,,15.945045471191406,
185.5,8.5185089111328125,,13.584228515625,
185.59999999999999,7.1873550415039062,,12.879043579101562,
185.69999999999999,7.4888458251953125,,13.262298583984375,
185.80000000000001,7.7162399291992188,,12.971023559570312,
185.90000000000001,8.2630081176757812,,11.765068054199219,
186,9.673370361328125,,10.592323303222656,
186.09999999999999,12.067405700683594,,10.58465576171875,
186.19999999999999,16.702175140380859,,11.271949768066406,
186.30000000000001,23.373279571533203,,11.621986389160156,
186.40000000000001,28.703006744384766,,11.593879699707031,
186.5,30.729122161865234,,12.035896301269531,
186.59999999999999,30.560493469238281,,13.829505920410156,
186.69999999999999,30.348426818847656,,15.784080505371094,
186.80000000000001,29.185905456542969,,17.559806823730469,
186.90000000000001,24.303298950195312,,18.47705078125,
187,17.8876953125,,18.666118621826172,
187.09999999999999,13.373008728027344,,20.038154602050781,
187.19999999999999,11.352005004882812,,20.687126159667969,
187.30000000000001,10.575286865234375,,19.30487060546875,
187.40000000000001,9.3284454345703125,,16.752426147460938,
187.5,7.7290115356445312,,14.928153991699219,
187.59999999999999,7.3943099975585938,,14.820846557617188,
187.69999999999999,8.1352615356445312,,14.619003295898438,
187.80000000000001,10.048957824707031,,13.612327575683594,
187.90000000000001,12.987205505371094,,12.16619873046875,
188,15.465553283691406,,10.638313293457031,
188.09999999999999,18.373142242431641,,10.441574096679688,
188.19999999999999,23.237865447998047,,10.697074890136719,
188.30000000000001,29.679019927978516,,9.802825927734375,
188.40000000000001,35.294906616210938,,8.63519287109375,
188.5,38.268928527832031,,8.7016220092773438,
188.59999999999999,39.201503753662109,,10.783943176269531,
188.69999999999999,38.861686706542969,,12.886711120605469,
188.80000000000001,36.850902557373047,,14.276626586914062,
188.90000000000001,31.947856903076172,,14.992027282714844,
189,25.634452819824219,,15.791748046875,
189.09999999999999,19.918918609619141,,18.367183685302734,
189.19999999999999,15.654624938964844,,20.255329132080078,
189.30000000000001,13.189048767089844,,19.573146820068359,
189.40000000000001,10.953422546386719,,17.291530609130859,
189.5,8.63348388671875,,15.835182189941406,
189.59999999999999,7.4581832885742188,,16.1954345703125,
189.69999999999999,7.23590087890625,,16.077903747558594,
189.80000000000001,7.0493850708007812,,14.286849975585938,
189.90000000000001,6.6967926025390625,,12.253067016601562,
190,7.0774917602539062,14.128727912902832,11.68841552734375,16.759775161743164
190.09999999999999,8.8736572265625,,11.885147094726562,
190.19999999999999,11.985641479492188,,11.052223205566406,
190.30000000000001,16.620414733886719,,9.6597442626953125,
190.40000000000001,21.178535461425781,,9.0005569458007812,
190.5,25.297195434570312,,9.784942626953125,
190.59999999999999,30.100593566894531,,11.208076477050781,
190.69999999999999,34.850337982177734,,12.470245361328125,
190.80000000000001,36.856014251708984,,12.899482727050781,
190.90000000000001,34.226917266845703,,13.193313598632812,
191,29.495059967041016,,15.301185607910156,
191.09999999999999,25.700881958007812,,17.639011383056641,
191.19999999999999,22.366607666015625,,18.2930908203125,
191.30000000000001,17.754833221435547,,17.792308807373047,
191.40000000000001,13.12261962890625,,17.917503356933594,
191.5,10.557395935058594,,19.036594390869141,
191.59999999999999,9.4280929565429688,,19.200115203857422,
191.69999999999999,8.3703231811523438,,17.812751770019531,
191.80000000000001,7.1311416625976562,,15.390609741210938,
191.90000000000001,6.2956619262695312,,13.737525939941406,
192,6.8271026611328125,,13.566337585449219,
192.09999999999999,8.7203521728515625,,12.960807800292969,
192.19999999999999,11.607505798339844,,11.703742980957031,
192.30000000000001,14.550865173339844,,10.508003234863281,
192.40000000000001,17.555545806884766,,10.030220031738281,
192.5,22.226085662841797,,10.239730834960938,
192.59999999999999,28.151126861572266,,10.858039855957031,
192.69999999999999,33.261127471923828,,11.644981384277344,
192.80000000000001,36.104843139648438,,12.178977966308594,
192.90000000000001,36.554523468017578,,13.372161865234375,
193,34.962757110595703,,15.610343933105469,
193.09999999999999,32.287673950195312,,16.956825256347656,
193.19999999999999,28.549709320068359,,16.83929443359375,
193.30000000000001,22.438148498535156,,16.259307861328125,
193.40000000000001,16.995998382568359,,17.053916931152344,
193.5,14.931556701660156,,19.399406433105469,
193.59999999999999,13.707717895507812,,19.895076751708984,
193.69999999999999,11.551292419433594,,18.147453308105469,
193.80000000000001,8.789337158203125,,16.054908752441406,
193.90000000000001,6.9931716918945312,,14.792739868164062,
194,6.811767578125,,14.48358154296875,
194.09999999999999,7.8005523681640625,,13.686424255371094,
194.19999999999999,9.6375961303710938,,12.237739562988281,
194.30000000000001,11.461868286132812,,11.139091491699219,
194.40000000000001,14.33624267578125,,10.556549072265625,
194.5,19.183078765869141,,10.421134948730469,
194.59999999999999,24.944602966308594,,10.49267578125,
194.69999999999999,29.957511901855469,,10.324043273925781,
194.80000000000001,32.282562255859375,,10.214179992675781,
194.90000000000001,33.102718353271484,,11.374153137207031,
195,33.876884460449219,,13.816726684570312,
195.09999999999999,33.276458740234375,,15.503028869628906,
195.19999999999999,30.006057739257812,,15.646110534667969,
195.30000000000001,24.359508514404297,,15.119781494140625,
195.40000000000001,19.579105377197266,,15.633338928222656,
195.5,17.455898284912109,,17.488265991210938,
195.59999999999999,16.168178558349609,,18.903736114501953,
195.69999999999999,13.901893615722656,,17.899620056152344,
195.80000000000001,10.720916748046875,,15.393165588378906,
195.90000000000001,8.3064422607421875,,14.332839965820312,
196,7.2870025634765625,,14.343063354492188,
196.09999999999999,7.4045257568359375,,13.622550964355469,
196.19999999999999,7.9666290283203125,,12.023117065429688,
196.30000000000001,8.7126922607421875,,10.684303283691406,
196.40000000000001,10.815452575683594,,10.122200012207031,
196.5,14.699050903320312,,9.99700927734375,
196.59999999999999,19.755397796630859,,10.214179992675781,
196.69999999999999,24.839847564697266,,10.610206604003906,
